round,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score,params
1,SIR|fractional=0|obs=I,SIR,False,I,0,infectious,6,3,0.35647343384718144,0.41743436938493744,0.5368834186770705,0.14453207710040658,0.16433925027152366,0.7592632906138569,0.14923166705716617,0.1666399420850257,2,0.15613112253241712,0.062366942850270106,0.031183471425135053,0.0739935088653833,"{'1': {'mae': 0.14011865913849267, 'rmse': 0.15888481731215118, 'smape': 0.7191245350366596}, '2': {'mae': 0.15834467497583965, 'rmse': 0.17439506685790018, 'smape': 0.8466891706190192}}",0.014798701773076663,0.12,0.06,0.06,0.0,0.0,0.0,0.0,0.0,-0.01,0.31211329573062885,"{'b0': 0.06445126245101142, 'b1': 0.6818058873517211, 'b2': 0.24398924315127807, 'gamma': 0.3873556875222087, 'rho': 24.62731006106252, 'S0': 0.9816350049320625, 'I0': 0.018364995067937488, 'R0': 0.0, 'fractional': 0.0}"
2,SIR|fractional=0|obs=delayed_I|delay=1,SIR,False,delayed_I,1,delayed,6,3,0.35171452782341184,0.42489593026883143,0.5398154953126456,0.14244702738239542,0.16211613658332863,0.7409047367835173,0.15129418781852028,0.1685070194277078,2,0.1580813471582182,0.062325620243836935,0.031162810121918467,0.07392705339547002,"{'1': {'mae': 0.1412183395365966, 'rmse': 0.1603647451130902, 'smape': 0.730711263161385}, '2': {'mae': 0.16137003610044393, 'rmse': 0.1766492937423254, 'smape': 0.8664077016865452}}",0.014785410679094006,0.125,0.06,0.06,0.0,0.0,0.0,0.005,0.0,-0.01,0.31902956795923065,"{'b0': 0.23297040201136401, 'b1': 0.5256621442395272, 'b2': 0.19527874455856142, 'gamma': 0.3827759493340635, 'rho': 24.014397858154354, 'S0': 0.9745003857168739, 'I0': 0.02549961428312605, 'R0': 0.0, 'fractional': 0.0}"
2,SIR|fractional=0|obs=delayed_I|delay=2,SIR,False,delayed_I,2,delayed,6,3,0.3565009350767418,0.450170624147829,0.5469026630036125,0.1471404440814134,0.16725433969525583,0.7833284242047357,0.15212703377791378,0.16919428917705465,2,0.15885702753397224,0.062135150691334566,0.031067575345667283,0.07374249032275153,"{'1': {'mae': 0.14168090588891039, 'rmse': 0.16088019323242744, 'smape': 0.7349165843011828}, '2': {'mae': 0.16257316166691718, 'rmse': 0.17750838512168182, 'smape': 0.8741453683983249}}",0.014748498064550307,0.13,0.06,0.06,0.0,0.0,0.0,0.01,0.0,-0.01,0.32467310094418983,"{'b0': 0.30268509817920075, 'b1': 0.10390269368429131, 'b2': 0.36917487542485594, 'gamma': 0.40992499259731213, 'rho': 26.08730242079747, 'S0': 0.9694521334125444, 'I0': 0.03054786658745564, 'R0': 0.0, 'fractional': 0.0}"
2,SIR|fractional=0|obs=delayed_I|delay=3,SIR,False,delayed_I,3,delayed,6,3,0.3945903189391596,0.5034449031424608,0.582929164207178,0.14566641495787216,0.16540478916654563,0.7679800937711866,0.14896567970972452,0.16613152854958815,2,0.15577201882564118,0.06180422201244358,0.03090211100622179,0.073345998951952,"{'1': {'mae': 0.13930548663170753, 'rmse': 0.15802904831768216, 'smape': 0.7129158402919371}, '2': {'mae': 0.15862587278774148, 'rmse': 0.17423400878149414, 'smape': 0.8463422264147393}}",0.0146691997903904,0.135,0.06,0.06,0.0,0.0,0.0,0.015,0.0,-0.01,0.3263433296222534,"{'b0': 0.34964836160621793, 'b1': -0.46912824233179035, 'b2': 0.528189161129596, 'gamma': 0.40807064422520656, 'rho': 26.168922666981313, 'S0': 0.960036471174672, 'I0': 0.03996352882532814, 'R0': 0.0, 'fractional': 0.0}"
2,SIR|fractional=1|obs=I,SIR,True,I,0,infectious,7,3,0.36717215015502597,0.42004768985274704,0.5386604036943239,0.13668052718972531,0.15597221330235392,0.6923811354954883,0.13877902656274893,0.15648292166997013,2,0.14572102601732206,0.06045567604006026,0.03022783802003013,0.07226422240067151,"{'1': {'mae': 0.1315258896878471, 'rmse': 0.1494887625609434, 'smape': 0.648069709888734}, '2': {'mae': 0.14603216343765074, 'rmse': 0.16347708077899684, 'smape': 0.7585748702715199}}",0.014452844480134303,0.14500000000000002,0.07,0.06,0.015,0.0,0.0,0.0,0.0,-0.005,0.3304017085174865,"{'b0': 0.020482144720117557, 'b1': 0.7096594144561427, 'b2': 0.3143991542540254, 'gamma': 0.40555300495796937, 'rho': 25.71667193578331, 'alpha': 0.9928081790814831, 'S0': 0.982363677646156, 'I0': 0.01763632235384396, 'R0': 0.0, 'fractional': 1.0}"
3,SIR|fractional=1|obs=delayed_I|delay=1,SIR,True,delayed_I,1,delayed,7,3,0.3620349357952056,0.4217251476632233,0.5388715518715912,0.1399301604419757,0.1593301073297225,0.7211062960915385,0.1320799047501271,0.15576412134572226,2,0.13963989867928556,0.06772427230224143,0.033862136151120714,0.08252940155721902,"{'1': {'mae': 0.12422050363962217, 'rmse': 0.1480587964878093, 'smape': 0.6339788868415989}, '2': {'mae': 0.13993930586063202, 'rmse': 0.1634694462036352, 'smape': 0.741280047242271}}",0.016505880311443805,0.15000000000000002,0.07,0.06,0.015,0.0,0.0,0.005,0.0,-0.005,0.33500791514185013,"{'b0': 0.09813541446966034, 'b1': 0.5011469611637793, 'b2': 0.4058449131803209, 'gamma': 0.4204213400018164, 'rho': 26.7163305947934, 'alpha': 0.9928728202482104, 'S0': 0.9773386265215084, 'I0': 0.02266137347849154, 'R0': 0.0, 'fractional': 1.0}"
3,SIR|fractional=1|obs=delayed_I|delay=2,SIR,True,delayed_I,2,delayed,7,3,0.36708794293383556,0.452365973708192,0.5484387432912794,0.1393538938966538,0.15863906713059242,0.7155307399891869,0.14178654412661237,0.1587522088867045,2,0.14847071186005611,0.05999690062797558,0.02999845031398779,0.07123117827803953,"{'1': {'mae': 0.13245375549416963, 'rmse': 0.15081851432597096, 'smape': 0.6606071133616108}, '2': {'mae': 0.15111933275905512, 'rmse': 0.166685903447438, 'smape': 0.7871523590912217}}",0.014246235655607906,0.15500000000000003,0.07,0.06,0.015,0.0,0.0,0.01,0.0,-0.005,0.3427153978296518,"{'b0': 0.25186026404139966, 'b1': 0.11660511815681421, 'b2': 0.450614278237439, 'gamma': 0.4301172370096627, 'rho': 27.44902591297921, 'alpha': 0.9926376773742445, 'S0': 0.971019404297156, 'I0': 0.028980595702844017, 'R0': 0.0, 'fractional': 1.0}"
1,SEIR|fractional=0|obs=I,SEIR,False,I,0,infectious,8,4,0.3861404027788214,0.406213738852617,0.5349634745471473,0.15500259227751825,0.17701522473989287,0.8600798901288179,0.16426970946995628,0.18128402807801175,2,0.1706184424438842,0.06322443515557649,0.031612217577788246,0.07545835822475058,"{'1': {'mae': 0.1501447021363898, 'rmse': 0.1720127117550705, 'smape': 0.8181879328297148}, '2': {'mae': 0.17839471680352276, 'rmse': 0.19055534440095298, 'smape': 0.9892831149046376}}",0.015091671644950117,0.16,0.08,0.08,0.0,0.0,0.0,0.0,0.0,-0.005,0.37232233166662254,"{'b0': 1.2711902356007616, 'b1': 0.8201649754420232, 'b2': 0.6291414388246219, 'sigma': 0.49366794767446714, 'gamma': 0.3873611503731222, 'rho': 23.577613805766983, 'S0': 0.9498214480318133, 'E0': 0.03256469060554287, 'I0': 0.017613861362643674, 'R0': 0.0, 'fractional': 0.0}"
1,SEIRS|fractional=0|obs=I,SEIRS,False,I,0,infectious,9,4,0.40649061600647396,0.4119117580173128,0.5399169739600832,0.13494613684759782,0.154162856712245,0.6829946744182038,0.1392033807286142,0.15517295825937136,2,0.1455753609959346,0.05715501649589976,0.02857750824794988,0.06836432298460993,"{'1': {'mae': 0.12932695823581467, 'rmse': 0.14674078363295487, 'smape': 0.6361454157982159}, '2': {'mae': 0.1490798032214138, 'rmse': 0.16360513288578785, 'smape': 0.7666451880193793}}",0.013672864596921986,0.18,0.09,0.08,0.0,0.0,0.0,0.0,0.01,0.01,0.3778257338408065,"{'b0': 1.5565865592034167, 'b1': 0.6219241629122695, 'b2': 0.4097502712484531, 'sigma': 0.49788809677785645, 'gamma': 0.4003736246464952, 'omega': 0.003569306534898756, 'rho': 24.163119465989546, 'S0': 0.950098830434622, 'E0': 0.03383538195981881, 'I0': 0.016065787605559115, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=0|obs=delayed_I|delay=2,SEIR,False,delayed_I,2,delayed,8,4,2.6939217844397296,1.4686103102739052,1.62407792912962,0.9933802879202759,1.0465066570505717,1.2432718110521304,0.16155045173749777,0.1805962158347371,2,0.1680499021718359,0.06565986792881298,0.03282993396440649,0.07924768166713518,"{'1': {'mae': 0.14672406679707284, 'rmse': 0.17164516682248837, 'smape': 0.8066181085694272}, '2': {'mae': 0.17637683667792267, 'rmse': 0.1895472648469858, 'smape': 0.979658726770641}}",0.015849536333427037,0.17,0.08,0.08,0.0,0.0,0.0,0.01,0.0,-0.005,0.3817293724696694,"{'b0': -4.110796447779664, 'b1': -0.3582316655707771, 'b2': -0.11863237382684495, 'sigma': 0.19102836983028057, 'gamma': 0.18829430290938948, 'rho': 14.742510847018199, 'S0': 0.05861047061409858, 'E0': 0.9312884375322809, 'I0': 0.010101091853620466, 'R0': 0.0, 'fractional': 0.0}"
