origin_end,target_t,horizon,actual,prediction,error,abs_error
18,18,1,0.3,0.3566988623490595,0.05669886234905952,0.05669886234905952
19,19,1,0.3,0.23425591674792448,-0.06574408325207551,0.06574408325207551
20,20,1,0.3,0.15702771023292444,-0.14297228976707554,0.14297228976707554
21,21,1,0.2,0.10716999369747031,-0.0928300063025297,0.0928300063025297
22,22,1,0.3,0.07247472190094284,-0.22752527809905715,0.22752527809905715
23,23,1,0.3,0.05004422305640466,-0.24995577694359533,0.24995577694359533
24,24,1,0.3,0.03461144804537034,-0.2653885519546296,0.2653885519546296
25,25,1,0.2,0.023928606794559156,-0.17607139320544085,0.17607139320544085
26,26,1,0.2,0.016359845625859862,-0.18364015437414016,0.18364015437414016
27,27,1,0.2,0.011189425028246684,-0.18881057497175333,0.18881057497175333
28,28,1,0.2,0.007650154296178632,-0.19234984570382138,0.19234984570382138
29,29,1,0.1,0.005226523612699635,-0.09477347638730037,0.09477347638730037
30,30,1,0.0,0.00355254532333032,0.00355254532333032,0.00355254532333032
18,19,2,0.3,0.23552556144163675,-0.06447443855836324,0.06447443855836324
19,20,2,0.3,0.15172638212324766,-0.14827361787675233,0.14827361787675233
20,21,2,0.2,0.10232122056351144,-0.09767877943648857,0.09767877943648857
21,22,2,0.3,0.07018212283254761,-0.2298178771674524,0.2298178771674524
22,23,2,0.3,0.04753370718704873,-0.25246629281295124,0.25246629281295124
23,24,2,0.3,0.032973708139587256,-0.2670262918604127,0.2670262918604127
24,25,2,0.2,0.022879056591021428,-0.17712094340897858,0.17712094340897858
25,26,2,0.2,0.015867557030453387,-0.18413244296954662,0.18413244296954662
26,27,2,0.2,0.010862505338327855,-0.18913749466167215,0.18913749466167215
27,28,2,0.2,0.0074378726420622964,-0.1925621273579377,0.1925621273579377
28,29,2,0.1,0.0050913445365571835,-0.09490865546344282,0.09490865546344282
29,30,2,0.0,0.00348045054215462,0.00348045054215462,0.00348045054215462
18,21,4,0.2,0.0968118957961924,-0.10318810420380761,0.10318810420380761
19,22,4,0.3,0.06369128409797294,-0.23630871590202707,0.23630871590202707
20,23,4,0.3,0.0430620082057719,-0.2569379917942281,0.2569379917942281
21,24,4,0.3,0.02983206669032438,-0.2701679333096756,0.2701679333096756
22,25,4,0.2,0.020262043998661657,-0.17973795600133835,0.17973795600133835
23,26,4,0.2,0.014228076301508316,-0.1857719236984917,0.1857719236984917
24,27,4,0.2,0.00995232803344456,-0.19004767196655545,0.19004767196655545
25,28,4,0.2,0.006936156551270348,-0.19306384344872968,0.19306384344872968
26,29,4,0.1,0.004774129304254329,-0.09522587069574567,0.09522587069574567
27,30,4,0.0,0.0032738671961922263,0.0032738671961922263,0.0032738671961922263
