t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.4,0.48341103333370017,0.46867487873185976,train
1,0.6,0.6886695415823351,0.674409449419681,train
2,0.9,1.0049972330009123,0.9929323216774861,train
3,1.7,1.4941341811508622,1.4866014661178077,train
4,2.5,2.241382424301233,2.240532663986005,train
5,3.2,3.339348875576422,3.344853792440183,train
6,3.9,4.8189837323795475,4.8246431674255295,train
7,6.9,6.491755432411954,6.486443385315135,train
8,8.7,7.788661937983594,7.77156135373665,train
9,7.3,7.9851248859634225,7.980674362244405,train
10,6.4,6.9699105138304045,6.994605356600394,train
11,5.6,5.415235225047335,5.446723155366365,train
12,5.2,3.9468950097366196,3.9617460235501825,train
13,3.0,2.7859165147131235,2.780308739931298,train
14,1.3,1.9338404517751995,1.9139683711246223,train
15,0.8,1.3298338463677195,1.3030759040678233,train
16,0.5,0.9092995513794748,0.8811128578068739,train
17,0.4,0.6194525815810358,0.5930708682286459,train
18,0.3,0.4208960498341787,0.3978681588148007,validation
19,0.3,0.2854113663978502,0.26621386898935684,validation
20,0.3,0.19321512388418,0.17772346701357608,validation
21,0.2,0.13060458615802417,0.1184041929633918,validation
22,0.3,0.08815711962672348,0.0787300519848507,validation
23,0.3,0.05942251731148986,0.0522501085538228,validation
24,0.3,0.039998448465580455,0.034611598386304364,test
25,0.2,0.02688659017400857,0.022885434681872093,test
26,0.2,0.018048194159567103,0.01510498173716153,test
27,0.2,0.012098951409199338,0.00995251091794643,test
28,0.2,0.008100184191059739,0.006546850657814743,test
29,0.1,0.0054162584141896845,0.00429994574145897,test
30,0.0,0.003617359891144109,0.002820163276119999,test
