t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.2,0.4369477035140138,0.4378184490324984,train
1,0.3,0.4531674360116761,0.45483797854498853,train
2,0.4,0.48432276728515977,0.48657074628147445,train
3,0.3,0.5381210251226213,0.5407191706709065,train
4,0.6,0.6276895466772632,0.6303560373649073,train
5,1.0,0.7764054470875857,0.7787156547043874,train
6,1.3,1.0274074469443732,1.0286362262913362,train
7,1.8,1.4620008590244142,1.4608715149653593,train
8,2.7,2.2317531262546337,2.226204898639798,train
9,3.7,3.593956238842383,3.581721278781724,train
10,4.7,5.8448077971596115,5.827584138961527,train
11,9.3,8.740637613654604,8.734122983303685,train
12,11.4,10.22314218383351,10.243685669787407,train
13,8.9,8.748334832065733,8.75509715486863,train
14,7.3,7.551960967756823,7.559388326687188,train
15,5.1,6.497465429415079,6.500868832967349,train
16,4.6,5.596173785669643,5.59801886180483,train
17,4.1,4.818638501186886,4.8188845100460735,train
18,4.0,4.149309420040715,4.1484433454296195,train
19,3.7,3.5729423719268203,3.571260621969803,train
20,3.6,3.076636391826582,3.0743825835307894,train
21,3.3,2.649270666296874,2.646636366553291,train
22,2.9,2.2812689441474534,2.2784035044015103,train
23,2.1,1.9643851644255466,1.9614037627412837,train
24,2.1,1.6915186977679415,1.6885089549919774,train
25,1.8,1.4565552400530781,1.4535826560432765,train
26,1.9,1.2542298054785832,1.2513422162665946,train
27,1.5,1.0800087505567502,1.0772399737239053,train
28,1.1,0.9299881857165738,0.9273609935792679,train
29,0.7,0.8008064982081654,0.7983350352638332,train
30,0.4,0.6895690261655025,0.6872607678579518,train
31,0.3,0.5937831959524867,0.5916405295680599,validation
32,0.2,0.5113026693722491,0.5093241642736467,validation
33,0.4,0.440279249208832,0.43846067222995977,validation
34,0.3,0.37912146541626013,0.37745658772429924,validation
35,0.3,0.32645891396769694,0.32494014774874974,validation
36,0.2,0.28111154928108795,0.27973044597136454,validation
37,0.3,0.24206324213582664,0.24081087838928206,validation
38,0.2,0.20843901057472217,0.20730628355178266,validation
39,0.2,0.17948541358862113,0.1784632633189145,validation
40,0.2,0.15455366825165232,0.1536332416401498,validation
41,0.1,0.1330851120012711,0.13225788040578176,test
42,0.1,0.11459868430653293,0.1138565244258803,test
43,0.1,0.09868014721782886,0.09801539321942533,test
44,0.1,0.08497280325561586,0.08437827657572942,test
45,0.1,0.07316950264756589,0.07263852466470622,test
46,0.0,0.063005760814865,0.06253215258230022,test
47,0.1,0.054253831886500306,0.05383190427704223,test
48,0.1,0.046717605442741575,0.0463421423767342,test
49,0.1,0.04022821213568071,0.03989444900579886,test
50,0.1,0.03464023971898158,0.034343838671458,test
51,0.0,0.029828474696847337,0.029565498060136215,test
