round,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score,params
1,SEIR|fractional=1|obs=I,SEIR,True,I,0,infectious,9,4,0.7518571191435179,0.5033749389615285,0.7671046192054511,10.660385980296686,11.389000999668864,0.9585738074070237,4.090712375065505,4.6460757083082225,2,4.030518581287925,1.7454510182671736,0.8727255091335868,2.1257887321057733,"{'1': {'mae': 3.3193179229374734, 'rmse': 4.078819065041328, 'smape': 0.2984976850268654}, '2': {'mae': 4.862106827193537, 'rmse': 5.213332351575118, 'smape': 0.3691663585447292}}",0.42515774642115467,0.185,0.09,0.08,0.015,0.0,0.0,0.0,0.0,-0.0025,5.510901836842666,"{'b0': 0.29371612094570665, 'b1': 2.1504914833992377, 'b2': -1.8454654784151299, 'sigma': 0.9827383246781571, 'gamma': 0.06500263976010316, 'rho': 9.692007094398027, 'alpha': 0.9515487672291858, 'S0': 0.9715903613560583, 'E0': 0.01547850002657697, 'I0': 0.012931138617364822, 'R0': 0.0, 'fractional': 1.0}"
2,SEIAR|fractional=1|obs=I,SEIAR,True,I,0,infectious,12,5,0.7971101649904537,0.5036023404173444,0.766075687236462,10.601816131584993,11.32735780829489,0.9506103973703462,4.335218185517437,5.124674914949764,2,4.19774306599163,2.335913762853205,1.1679568814266026,2.6413417414840783,"{'1': {'mae': 3.09199548350481, 'rmse': 4.096923796459247, 'smape': 0.2916900599976728}, '2': {'mae': 5.578440887530065, 'rmse': 6.15242603344028, 'smape': 0.45336273102928093}}",0.5282683482968157,0.235,0.12,0.1,0.015,0.0,0.0,0.0,0.0,-0.0025,6.126468295715048,"{'b0': 0.17381408638177545, 'b1': 2.6470712231169116, 'b2': -2.077786604042473, 'sigma': 0.9878799887244022, 'p_asym': 0.09704513373553578, 'gamma_i': 0.0609343249417243, 'gamma_a': 0.40331596099767075, 'rho': 11.254308794520087, 'alpha': 0.9541273009645836, 'S0': 0.9103417301634811, 'E0': 0.013974824696007375, 'I0': 0.010592767268061336, 'A0': 0.0650906778724502, 'R0': 0.0, 'fractional': 1.0}"
2,SEIHR|fractional=1|obs=H,SEIHR,True,H,0,hospitalized,12,5,0.8471581951607745,0.4643751267234053,0.7191812238681573,10.361598222391164,11.088432956172463,0.9180827953143619,5.511793981592071,5.641587864190057,2,5.493378762437679,2.3697125060266946,1.1848562530133473,1.1774103489949823,"{'1': {'mae': 7.597048094234605, 'rmse': 7.820580098294858, 'smape': 0.6149915529328539}, '2': {'mae': 3.426539868949537, 'rmse': 3.4625956300852554, 'smape': 0.23154851051221267}}",0.23548206979899647,0.24,0.12,0.1,0.015,0.0,0.005,0.0,0.0,-0.0025,7.151217085250022,"{'b0': 2.4800796931729026, 'b1': 4.18379851375008, 'b2': -1.5404822370569107, 'sigma': 0.9456383345292836, 'eta': 0.5795377007428277, 'gamma_i': 0.5277442877039878, 'gamma_h': 0.045841054786253096, 'rho': 17.27194371796753, 'alpha': 0.9591277555249804, 'S0': 0.9707422930029835, 'E0': 0.004470291606082747, 'I0': 0.0037761948518294443, 'H0': 0.02101122053910427, 'R0': 0.0, 'fractional': 1.0}"
1,SEIHR|fractional=0|obs=H,SEIHR,False,H,0,hospitalized,11,5,0.8372462892127817,0.45364612220470335,0.7207167336930116,9.848503222892672,10.551282854154481,0.8516487561181152,5.616809297135091,5.925976220254569,2,5.748876117917247,3.291992300951219,1.6459961504756095,1.6114551009009273,"{'1': {'mae': 2.7591229227262577, 'rmse': 3.2421689038530763, 'smape': 0.23896520821120018}, '2': {'mae': 8.474495671543924, 'rmse': 8.60978353665606, 'smape': 0.6700135795239295}}",0.32229102018018546,0.21500000000000002,0.11,0.1,0.0,0.0,0.005,0.0,0.0,0.0,7.932163288573041,"{'b0': 3.068949739320696, 'b1': 2.3912585256018977, 'b2': -0.6824256231225199, 'sigma': 0.9342626154332412, 'eta': 0.6319774221190361, 'gamma_i': 0.3575474220549961, 'gamma_h': 0.024815708190288, 'rho': 12.350196931624723, 'S0': 0.9678014546100994, 'E0': 0.0024404176366778696, 'I0': 0.000675251962027631, 'H0': 0.02908287579119506, 'R0': 0.0, 'fractional': 0.0}"
2,SEIRS|fractional=1|obs=I,SEIRS,True,I,0,infectious,10,4,0.2700741330306816,0.21755394013270038,0.2690763472123738,7.525511243142323,9.469486501194146,0.7210288369047185,5.732970673679854,6.704096612422633,2,5.838665145209799,2.5641758321323516,1.2820879160661758,3.446893069551276,"{'1': {'mae': 8.148600316948693, 'rmse': 9.753472929539464, 'smape': 0.8996027587415735}, '2': {'mae': 3.317341030411015, 'rmse': 3.6547202953058022, 'smape': 0.18458201320421025}}",0.6893786139102552,0.20500000000000002,0.1,0.08,0.015,0.0,0.0,0.0,0.01,-0.0075,8.007631675186229,"{'b0': 1.8825745982573074, 'b1': 2.717869392962301, 'b2': -2.652416449673201, 'sigma': 0.9871201888197847, 'gamma': 0.6804391906031309, 'omega': 0.7562870721379122, 'rho': 20.752734895595268, 'alpha': 0.9601100506101412, 'S0': 0.9637678663304132, 'E0': 0.012516689525694224, 'I0': 0.0237154441438925, 'R0': 0.0, 'fractional': 1.0}"
1,SEIHR|fractional=0|obs=I+H,SEIHR,False,I+H,0,joint,11,5,0.8058987459523201,0.5262796203882265,0.7686384614796448,10.207447040881677,10.9330605058247,0.8976493085702999,6.208987159086199,6.975425001538712,2,5.860565942275063,3.36325220016558,1.68162610008279,2.9604866048177305,"{'1': {'mae': 7.677981176130182, 'rmse': 8.042473940305753, 'smape': 0.6143492830406503}, '2': {'mae': 4.739993142042215, 'rmse': 5.90837606277167, 'smape': 0.4099017844628226}}",0.5920973209635462,0.21500000000000002,0.11,0.1,0.0,0.005,0.0,0.0,0.0,0.0,8.349289363321398,"{'b0': -0.27330806900468674, 'b1': 2.3016190755576074, 'b2': -0.9675303759180461, 'sigma': 0.978054993346191, 'eta': 0.008433121316669255, 'gamma_i': 0.03062617951609697, 'gamma_h': 0.59000749233226, 'rho': 8.785631375918557, 'S0': 0.9533451805560424, 'E0': 0.014217680149745905, 'I0': 0.005428251009020233, 'H0': 0.027008888285191567, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=0|obs=delayed_I|delay=1,SEIR,False,delayed_I,1,delayed,8,4,0.7421312630409291,0.5151459120100532,0.763471504271339,10.22227869579819,10.947067904500116,0.8996206204247889,6.238585370714369,6.839880907544197,2,6.01227329243013,3.434333138714336,1.717166569357168,2.759804579589326,"{'1': {'mae': 8.352669527822254, 'rmse': 8.936592624728949, 'smape': 0.6770349223951038}, '2': {'mae': 4.124501213606484, 'rmse': 4.7431691903594455, 'smape': 0.3297989325884628}}",0.5519609159178652,0.165,0.08,0.08,0.0,0.0,0.0,0.005,0.0,0.0,8.446400777705163,"{'b0': -0.3170156443244747, 'b1': 2.6118470523195936, 'b2': -1.117866703253208, 'sigma': 0.9891202178447855, 'gamma': 0.039256571193684454, 'rho': 8.672905307659207, 'S0': 0.9672278182999933, 'E0': 0.019235554256306166, 'I0': 0.01353662744370063, 'R0': 0.0, 'fractional': 0.0}"
2,SEIR|fractional=1|obs=delayed_I|delay=2,SEIR,True,delayed_I,2,delayed,9,4,0.7458109387282061,0.5424856443355153,0.7642093374397261,10.363896373834917,11.087941967659802,0.9184474819297752,7.597781620108009,7.835913957989193,2,7.712676163906874,1.6145674194398592,0.8072837097199296,1.836010819898744,"{'1': {'mae': 7.152360660797972, 'rmse': 7.511672671218505, 'smape': 0.561779458706557}, '2': {'mae': 8.043202579418045, 'rmse': 8.160155244759881, 'smape': 0.6167848271178888}}",0.3672021639797488,0.195,0.09,0.08,0.015,0.0,0.0,0.01,0.0,-0.0025,9.079662037606553,"{'b0': 0.036356834029997356, 'b1': 2.218918919210859, 'b2': -0.4939482193284655, 'sigma': 0.987912709711732, 'gamma': 0.046118383365935836, 'rho': 8.873551512555057, 'alpha': 0.9806787863290265, 'S0': 0.9763627586966642, 'E0': 0.014685907818190071, 'I0': 0.008951333485145905, 'R0': 0.0, 'fractional': 1.0}"
1,SIR|fractional=0|obs=I,SIR,False,I,0,infectious,6,3,0.6347508815544216,0.48334554503146865,0.7411071957345899,10.3589566136288,11.084262452555809,0.9177698144554794,7.794030571895306,8.048360657787548,2,7.903497838362861,1.802325339307391,0.9011626696536955,1.870122296670551,"{'1': {'mae': 7.156414033546203, 'rmse': 7.569296275419525, 'smape': 0.5548399162245933}, '2': {'mae': 8.431647110244409, 'rmse': 8.527425040155572, 'smape': 0.6590931016724614}}",0.3740244593341102,0.12,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.005,9.303684967350668,"{'b0': -0.4476875698208686, 'b1': 1.6816151006651654, 'b2': -1.585836172523495, 'gamma': 0.04268079655349267, 'rho': 8.763730919854034, 'S0': 0.9756353353234, 'I0': 0.02436466467660007, 'R0': 0.0, 'fractional': 0.0}"
2,SEIR|fractional=1|obs=delayed_I|delay=1,SEIR,True,delayed_I,1,delayed,9,4,0.7507233665122259,0.5201608637212143,0.7689858926005069,10.575176719337797,11.304198242157984,0.946859449412022,7.761426028935363,8.078016924561108,2,7.921408417467059,1.916506580156229,0.9582532900781146,2.2241781307218704,"{'1': {'mae': 7.479463287704978, 'rmse': 7.8593292003993245, 'smape': 0.5963751211155438}, '2': {'mae': 8.043388770165746, 'rmse': 8.296704648722894, 'smape': 0.6084420592305746}}",0.4448356261443741,0.19,0.09,0.08,0.015,0.0,0.0,0.005,0.0,-0.0025,9.511997333689548,"{'b0': 0.04606280885668703, 'b1': 2.432288430789137, 'b2': -1.2040213578188232, 'sigma': 0.981197374772737, 'gamma': 0.06195022424077245, 'rho': 9.561626351376514, 'alpha': 0.9483280383173601, 'S0': 0.9717879706547441, 'E0': 0.016392302917966395, 'I0': 0.011819726427289687, 'R0': 0.0, 'fractional': 1.0}"
1,SEIR|fractional=0|obs=delayed_I|delay=3,SEIR,False,delayed_I,3,delayed,8,4,0.7221188053394265,0.5279748573210618,0.7674094004499221,10.310753300541949,11.034588403063195,0.9113721968980503,7.94361295161181,8.162362559471136,2,8.087453890465657,1.8149107453477604,0.9074553726738802,1.8349671332180288,"{'1': {'mae': 7.205901407621057, 'rmse': 7.49695894936632, 'smape': 0.568288773085349}, '2': {'mae': 8.681324495602563, 'rmse': 8.827766169575952, 'smape': 0.6800571987129296}}",0.3669934266436058,0.175,0.08,0.08,0.0,0.0,0.0,0.015,0.0,0.0,9.536902689783144,"{'b0': 0.2860815549835123, 'b1': 2.2014907349880457, 'b2': -0.7089118301744106, 'sigma': 0.9858038120045419, 'gamma': 0.04112039538207135, 'rho': 8.67897899299075, 'S0': 0.9620160251054396, 'E0': 0.01864674981244628, 'I0': 0.019337225082114284, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=0|obs=I,SEIR,False,I,0,infectious,8,4,0.7424619665695635,0.5035914032122659,0.764615091518274,10.377644357087888,11.103916370258906,0.9202396901896249,8.138105998220437,8.397722631996906,2,8.281966260095011,1.8049880898779187,0.9024940449389593,2.018836687077545,"{'1': {'mae': 7.709230467403543, 'rmse': 8.071896559187609, 'smape': 0.6164265079594363}, '2': {'mae': 8.566981529037331, 'rmse': 8.723548704806202, 'smape': 0.666495419984518}}",0.403767337415509,0.16,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,9.74822764244948,"{'b0': -0.03966053916882322, 'b1': 2.288119687938721, 'b2': -1.7214832110391713, 'sigma': 0.9857281456604441, 'gamma': 0.04361649978069276, 'rho': 8.83145340734807, 'S0': 0.9684241296287032, 'E0': 0.015728677535655076, 'I0': 0.015847192835641837, 'R0': 0.0, 'fractional': 0.0}"
1,SEIAR|fractional=0|obs=I,SEIAR,False,I,0,infectious,11,5,0.8150750221996643,0.5120816943603356,0.7688381110396671,10.14128204393284,10.859967913263201,0.8891158017417323,8.187095802634857,8.526952677860251,2,8.371323433535679,2.1309699123240944,1.0654849561620472,2.3549516553270715,"{'1': {'mae': 7.539042283855193, 'rmse': 7.958438849165195, 'smape': 0.5946597319639634}, '2': {'mae': 8.835149321414521, 'rmse': 9.095466506555306, 'smape': 0.6873910072993183}}",0.4709903310654143,0.21000000000000002,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10.11779872076314,"{'b0': 0.2827716679748884, 'b1': 2.111469825064032, 'b2': -2.034545468878029, 'sigma': 0.979297705971321, 'p_asym': 0.08583345410247538, 'gamma_i': 0.036500968141878504, 'gamma_a': 0.12664097281363249, 'rho': 9.456671115107474, 'S0': 0.9588992984449354, 'E0': 0.015112151333887075, 'I0': 0.017124679670450085, 'A0': 0.008863870550727276, 'R0': 0.0, 'fractional': 0.0}"
2,SEIHR|fractional=1|obs=I+H,SEIHR,True,I+H,0,joint,12,5,0.7903550487826393,0.48204000147647513,0.7415783226227878,10.588601427435314,11.29927000459451,0.9491444606085925,7.90463792525309,8.377805987446104,2,8.13337194884815,2.4279594842922947,1.2139797421461473,2.773976237724871,"{'1': {'mae': 8.033574324414793, 'rmse': 8.548435559115774, 'smape': 0.644082622411501}, '2': {'mae': 7.775701526091387, 'rmse': 8.207176415776434, 'smape': 0.573037912755475}}",0.5547952475449742,0.24,0.12,0.1,0.015,0.005,0.0,0.0,0.0,-0.0025,10.139646938539272,"{'b0': 0.38844624900044494, 'b1': 2.440917816277506, 'b2': -1.2522144203857057, 'sigma': 0.9810274004072509, 'eta': 0.05343928783407865, 'gamma_i': 0.08945648244549956, 'gamma_h': 0.03351214442244075, 'rho': 10.281273024862493, 'alpha': 0.9126783592140204, 'S0': 0.964353322883007, 'E0': 0.005809882901001861, 'I0': 0.006619266080365517, 'H0': 0.023217528135625394, 'R0': 0.0, 'fractional': 1.0}"
1,SEIRS|fractional=0|obs=I,SEIRS,False,I,0,infectious,9,4,0.8474731213840103,0.5939571971590729,0.7869543550138732,8.824451765913599,9.487889167030165,0.7277519432840469,8.428725848628588,9.372462549708182,2,8.569958471674507,1.4031344687472134,0.7015672343736067,3.603929855504971,"{'1': {'mae': 8.21189464451861, 'rmse': 9.956587999349827, 'smape': 0.9208310506308345}, '2': {'mae': 8.645557052738567, 'rmse': 8.788337100066535, 'smape': 0.6764967596580708}}",0.7207859711009942,0.18,0.09,0.08,0.0,0.0,0.0,0.0,0.01,-0.005,10.167311677149108,"{'b0': 1.3363268869825842, 'b1': 1.7068673383532327, 'b2': -1.737254123029432, 'sigma': 0.8248069363051779, 'gamma': 0.0009243059943614793, 'omega': 0.3354124591931508, 'rho': 7.247499601268026, 'S0': 0.9925614084942724, 'E0': 0.002631680825332541, 'I0': 0.0048069106803948925, 'R0': 0.0, 'fractional': 0.0}"
