origin_end,target_t,horizon,actual,prediction,error,abs_error
31,31,1,0.1,0.3527153984843345,0.25271539848433444,0.25271539848433444
32,32,1,0.1,0.30155679685115067,0.20155679685115066,0.20155679685115066
33,33,1,0.1,0.2613645624851522,0.1613645624851522,0.1613645624851522
34,34,1,0.1,0.22592273969248677,0.12592273969248677,0.12592273969248677
35,35,1,0.1,0.19654177070175566,0.09654177070175565,0.09654177070175565
36,36,1,0.1,0.17178963109760265,0.07178963109760264,0.07178963109760264
37,37,1,0.0,0.15091903216232416,0.15091903216232416,0.15091903216232416
38,38,1,0.1,0.1303923915158977,0.030392391515897704,0.030392391515897704
39,39,1,0.1,0.11469006945674946,0.014690069456749458,0.014690069456749458
40,40,1,0.0,0.12588938292365998,0.12588938292365998,0.12588938292365998
41,41,1,0.0,0.10818699145667549,0.10818699145667549,0.10818699145667549
42,42,1,0.1,0.10147752549335429,0.0014775254933542814,0.0014775254933542814
43,43,1,0.0,0.09658409022949292,0.09658409022949292,0.09658409022949292
44,44,1,0.0,0.0911355980523365,0.0911355980523365,0.0911355980523365
45,45,1,0.0,0.0861804769757184,0.0861804769757184,0.0861804769757184
46,46,1,0.0,0.08175186451419478,0.08175186451419478,0.08175186451419478
47,47,1,0.0,0.07774022430281612,0.07774022430281612,0.07774022430281612
48,48,1,0.0,0.07414881695972741,0.07414881695972741,0.07414881695972741
49,49,1,0.0,0.07094700172499772,0.07094700172499772,0.07094700172499772
50,50,1,0.0,0.06816956457470481,0.06816956457470481,0.06816956457470481
51,51,1,0.0,0.06587840803861361,0.06587840803861361,0.06587840803861361
31,32,2,0.1,0.3118582322265005,0.2118582322265005,0.2118582322265005
32,33,2,0.1,0.26723385572986674,0.16723385572986674,0.16723385572986674
33,34,2,0.1,0.23008553721984312,0.13008553721984312,0.13008553721984312
34,35,2,0.1,0.19933760374762863,0.09933760374762862,0.09933760374762862
35,36,2,0.1,0.17364308118982502,0.07364308118982502,0.07364308118982502
36,37,2,0.0,0.15113999260087496,0.15113999260087496,0.15113999260087496
37,38,2,0.1,0.13201049784094548,0.03201049784094548,0.03201049784094548
38,39,2,0.1,0.11461756734752687,0.014617567347526866,0.014617567347526866
39,40,2,0.0,0.10057349743756934,0.10057349743756934,0.10057349743756934
40,41,2,0.0,0.0884312227411077,0.0884312227411077,0.0884312227411077
41,42,2,0.1,0.07718606548648001,-0.02281393451352,0.02281393451352
42,43,2,0.0,0.06733476434175195,0.06733476434175195,0.06733476434175195
43,44,2,0.0,0.059176006546216645,0.059176006546216645,0.059176006546216645
44,45,2,0.0,0.052003926563321715,0.052003926563321715,0.052003926563321715
45,46,2,0.0,0.04547296897629475,0.04547296897629475,0.04547296897629475
46,47,2,0.0,0.03995681798850525,0.03995681798850525,0.03995681798850525
47,48,2,0.0,0.035109595409232586,0.035109595409232586,0.035109595409232586
48,49,2,0.0,0.030850545332867102,0.030850545332867102,0.030850545332867102
49,50,2,0.0,0.026918101855937026,0.026918101855937026,0.026918101855937026
50,51,2,0.0,0.023583682107959518,0.023583682107959518,0.023583682107959518
31,34,4,0.1,0.24404264290548736,0.14404264290548735,0.14404264290548735
32,35,4,0.1,0.20806956822702313,0.10806956822702313,0.10806956822702313
33,36,4,0.1,0.17890452115691413,0.07890452115691413,0.07890452115691413
34,37,4,0.0,0.15467491780746348,0.15467491780746348,0.15467491780746348
35,38,4,0.1,0.13428474233443538,0.034284742334435375,0.034284742334435375
36,39,4,0.1,0.11719746440662444,0.017197464406624438,0.017197464406624438
37,40,4,0.0,0.10243315327807956,0.10243315327807956,0.10243315327807956
38,41,4,0.0,0.08836112724017814,0.08836112724017814,0.08836112724017814
39,42,4,0.1,0.07769072584628238,-0.022309274153717626,0.022309274153717626
40,43,4,0.0,0.06814236266535184,0.06814236266535184,0.06814236266535184
41,44,4,0.0,0.05941952595817335,0.05941952595817335,0.05941952595817335
42,45,4,0.0,0.05192464450371954,0.05192464450371954,0.05192464450371954
43,46,4,0.0,0.045628815705294916,0.045628815705294916,0.045628815705294916
44,47,4,0.0,0.040096352073738746,0.040096352073738746,0.040096352073738746
45,48,4,0.0,0.03523469606184864,0.03523469606184864,0.03523469606184864
46,49,4,0.0,0.0306035222658126,0.0306035222658126,0.0306035222658126
47,50,4,0.0,0.026829229684866014,0.026829229684866014,0.026829229684866014
48,51,4,0.0,0.06851986871700004,0.06851986871700004,0.06851986871700004
