t,actual,full_fit_prediction,test_forecast_prediction,segment,lower_50,upper_50,lower_80,upper_80,lower_95,upper_95,raw_lower_50,raw_upper_50,raw_lower_80,raw_upper_80,raw_lower_95,raw_upper_95
0,0.4,0.3301261524114913,0.3211186272909639,train,0.14361041696093046,0.657748579622135,-0.13118506550236042,0.8666642764357626,-0.08860877973893855,1.493137192569947,0.1680244117378217,0.6114494147402509,0.0,0.7084355401731777,0.0,1.239673223309104
1,0.2,0.3029300538791248,0.29899879515976113,train,0.2400431102856331,0.7616351438569784,0.011397277711407194,0.9988146954136867,-0.08250508108492033,1.2363230042197655,0.2481517142758874,0.6980054031272738,0.09481252394129033,0.7958417898699902,0.0,1.0336146841036273
2,0.3,0.33824885686726236,0.3498839437526687,train,0.06819594921960337,0.6864598103351076,-0.14242798580602328,1.0959014822561104,-0.09654621897122123,1.34173848613536,0.10693854717863228,0.6401680842594885,0.00036097160419500964,0.8795283656669368,0.0,1.1272372856514992
3,0.2,0.387851366049473,0.41001669915093364,train,0.25992646270458625,0.6000523502473574,0.01604396944606934,0.8371731077407985,-0.1131391214855696,1.1544988795735978,0.2805694641851973,0.5739153654585122,0.13031086395955843,0.7132816995266723,0.0,0.993495108742563
4,0.8,0.47660291515947933,0.5037603598060939,train,0.2794110742351665,0.7117256839212656,0.07888734978872075,0.9630253943159404,0.003933070067646927,1.4184762908340889,0.3102674626576753,0.6831227008407514,0.20211648662175255,0.829821278154439,0.11202709908316844,1.2206572993155584
5,0.8,0.6234223127025925,0.6489454239583317,train,0.39241752012870246,0.7750517070299057,0.1494609513496586,1.4048252340912257,0.04363418908280248,2.0569772631788497,0.42769966788163816,0.7577073930372269,0.2943302157412754,1.1855916881703312,0.1745404671699704,1.752472411986901
6,0.7,0.8678748988172699,0.8817847382774252,train,0.5087213756171001,1.0147268912166905,0.10546021304642639,1.34831644602161,0.08150485458156898,1.9050722353916938,0.560031492318207,0.9964423903395007,0.3306234945234432,1.2130047215884543,0.2545755907032906,1.6837732573743638
7,1.2,1.2739497957694097,1.2633361744724487,train,0.8410168847426032,1.4146157303657356,0.4939395945098627,1.6623189048234774,0.11570589320122604,1.7998092175502802,0.899101527218999,1.3938091531343937,0.7170935115525087,1.54659892187979,0.3638955848599936,1.6837900767889877
8,2.3,1.9436603054038115,1.895518542844779,train,1.5406422615676427,2.269128905026032,1.089731437315371,2.608222816700691,0.5205474352455144,3.1024776221307855,1.5894509767331784,2.2177435555037386,1.323439974088549,2.401511798552267,0.8179024813817765,2.8414573208880114
9,2.2,3.010305720574911,2.9262115009410965,train,2.592617087602625,3.211752096113669,2.4108208147158523,4.055868084985768,2.1269560084102763,4.457916415950038,2.638498752736328,3.172479621977558,2.5603034787069676,3.728225230562316,2.29980520687171,4.126665684096575
10,4.6,4.559403492648811,4.486094958921384,train,4.248625966469632,4.708979879470248,3.215077471340309,5.250795605237774,2.791671938651966,5.580202504502506,4.281286803569007,4.678324895816193,3.583720299200568,5.029003685394767,3.1581125369902714,5.343587787366845
11,6.5,6.359675369410573,6.389895933014304,train,6.183943398333896,6.837567051583421,5.38919251346001,7.483667533751286,5.304537266660291,7.568249820964284,6.212269547849044,6.775995587761039,5.679434104971075,7.166432672808271,5.539259927030658,7.313415757339486
12,7.4,7.487438303174001,7.545557709695243,train,7.185028825201992,8.042741244228305,6.637469277807982,8.50010825281646,6.3794576528398546,8.665962347683104,7.234614983986262,7.974359977848128,6.900849043034662,8.223252729591957,6.631641669136138,8.423660548773405
13,7.2,6.997423269665399,6.707340489569356,train,6.293882885357875,6.96127950255015,6.009561781158093,7.211536793977124,5.742149182581913,7.556772468282586,6.350748715794211,6.926353423778722,6.211943824523172,7.065300921324179,5.950884118198624,7.373071964450978
14,5.8,6.063017962383938,6.104277590541707,train,5.71200917436189,6.508314838256797,4.960943969787988,6.732170242220394,4.417525451062671,6.75947952644518,5.765960701707852,6.452744657942063,5.292553678749978,6.550057781165256,4.782307123552481,6.617783747674003
15,4.7,5.453620563623918,5.23774449625924,train,5.117669484941953,5.51985420650434,4.67094995581091,5.972847415061147,4.012173876339793,6.134843456695734,5.134184274278654,5.481053606917264,4.835341668944833,5.759639948284905,4.277219160720858,5.940834359853582
16,4.6,4.788120248161222,4.880320003664692,train,4.5608819399351255,5.292405441989995,4.2203047163737555,5.68309182821074,3.738332782795711,5.717812715495903,4.6048165793804445,5.235728335504602,4.411733948713418,5.450257836217126,3.9853020906391503,5.536694230468119
17,2.9,4.2562782568617115,4.061287983504042,train,3.9308947278796498,4.305092369153875,3.5562190923847843,4.551437743618082,3.156379272895091,4.7379273541441345,3.948828660376839,4.2715601793651805,3.7027080479701193,4.409275896586893,3.3520773278615326,4.591595456577501
18,4.6,3.766788834278106,3.9000470172012456,train,3.6579100389324237,3.970761059343346,3.4686277470762774,4.285949095896695,3.030544806110239,4.938300295549931,3.691212898060777,3.9610352429864557,3.5937555453058296,4.174022993417819,3.218585753782212,4.713764776382878
19,3.8,3.336757016007333,3.1828765362489935,train,3.1238622186656357,3.5078446981193365,2.970142870078457,3.913084355015732,2.6303986714261827,4.475486434081647,3.1319788868386915,3.4631494640689926,3.0318436263972677,3.701296651175291,2.749879059105376,4.195943050455698
20,3.2,2.9556295866002507,3.05475020091828,train,2.4006636145869615,3.228033119166238,1.9738546653404214,3.593611238458829,1.638968590820902,3.992272742165003,2.4906248984770825,3.2042002595302557,2.28735498358961,3.437321290725132,1.9451494288491542,3.789521530182842
21,4.4,2.6180238194620697,2.5530879299774174,train,2.293521857701851,2.7589933988903064,1.6552863755607512,3.2045721150250723,1.2728684184980907,3.5911951625782352,2.3292218668507894,2.730673722672366,1.915682559807889,3.0156172228785674,1.5497322229784296,3.3666912276676477
