t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.1,0.10454648886159831,0.10331448102915924,train
1,0.1,0.10875224502403885,0.10756660077147431,train
2,0.1,0.11508589808287614,0.1135362513332187,train
3,0.2,0.13462923632575116,0.13263294522122793,train
4,0.2,0.1915920286353128,0.188937907517617,train
5,0.4,0.23957402670981884,0.23631580833945856,train
6,0.4,0.3684084788689095,0.364388336602554,train
7,0.7,0.47942555214345056,0.47480687909070596,train
8,1.1,0.7192694835160842,0.7144497158232372,train
9,1.6,1.096807421524165,1.0930398575129596,train
10,2.3,1.6017865772280655,1.6011057481536628,train
11,3.1,2.2532461846892162,2.2564005805411806,train
12,4.3,2.860223463704452,2.8622058331063354,train
13,3.3,3.3840829412580424,3.3817180471220514,train
14,2.4,3.181649476379307,3.1816226394042895,train
15,1.9,2.7748401869491843,2.77388411693265,train
16,2.0,2.3803781947790252,2.3827590974434423,train
17,1.7,2.106426190539776,2.1066681055541707,train
18,1.6,1.8112176147962975,1.8151215777308431,train
19,1.7,1.6387068418552149,1.6396025490028394,train
20,1.6,1.5777820808353347,1.5822123665532999,train
21,1.6,1.4751483475418279,1.4768056197358428,train
22,1.3,1.4105978507246024,1.414609974677988,train
23,1.0,1.2642739626374333,1.266805414426666,train
24,0.9,1.0686243806303928,1.0719425884213956,train
25,0.9,0.9349499739254017,0.9378604293123618,train
26,0.9,0.8431901961979467,0.8460962634121341,train
27,0.6,0.7855432066928221,0.7883145103011666,train
28,0.4,0.6474703426591729,0.650105937943523,train
29,0.3,0.5147627673711698,0.5172573727618721,train
30,0.2,0.4093285462793018,0.41167697470370657,train
31,0.1,0.3031151373255326,0.3053165942195746,validation
32,0.1,0.21532554296359596,0.29238138843303463,validation
33,0.1,0.17352526597456286,0.2809942248140614,validation
34,0.1,0.14697212359116937,0.27096982224030675,validation
35,0.1,0.12994648091562713,0.2621450772366788,validation
36,0.1,0.12230408189762453,0.25437640930457994,validation
37,0.0,0.11558476521270417,0.24753742387944166,validation
38,0.1,0.07356591404832269,0.24151685506460321,validation
39,0.1,0.09059393813183098,0.2362167546552159,validation
40,0.0,0.0915826461326659,0.23155089796495978,validation
41,0.0,0.051456259180342544,0.05244338049835981,test
42,0.1,0.042370375063915125,0.04882738261955473,test
43,0.0,0.06704419555141522,0.04564408210429304,test
44,0.0,0.033759554015408866,0.04284169687020597,test
45,0.0,0.025804504993134574,0.0403746423002943,test
46,0.0,0.02369479481697452,0.038202789440598774,test
47,0.0,0.013506534166837567,0.03629081199561116,test
48,0.0,0.011875617126692365,0.034607611490883185,test
49,0.0,0.0104416548758324,0.03312581124505751,test
50,0.0,0.00918085997796489,0.031821310913913124,test
51,0.0,0.008072318256153779,0.03067289435523611,test
