series_name,v1_best_spec,v1_selected_round_id,v1_best_score,v1_best_validation_mae,v1_best_rolling_mean_mae,v1_final_test_mae,v1_rounds_completed,v1_early_stop_round,v1_num_candidates_evaluated,v0_best_spec,v0_best_score,v0_best_rolling_mean_mae,v0_best_test_mae,v0_num_candidates_evaluated,nonllm_best_spec,nonllm_best_score,nonllm_best_rolling_mean_mae,nonllm_best_test_mae,nonllm_num_candidates_evaluated,v1_minus_v0_test_mae,v1_minus_v0_rolling_mae,v1_minus_nonllm_test_mae,v1_minus_nonllm_rolling_mae,candidate_efficiency_note,provider,provider_is_mock,scientific_claim_allowed
0-4 yr,SEIRS|fractional=1|obs=delayed_I|delay=1,1,0.3500527555040557,0.3676405033045974,0.11437438056716887,0.08961916132211986,2,2.0,10,SEIRS|fractional=0|obs=delayed_I|delay=2,0.3468847515837221,0.1409393042648087,0.1072550572470371,2,SEIRS|fractional=0|obs=I,0.3448182161266474,0.1233439122037293,0.0905961813438664,24.0,-0.01763589592491724,-0.026564923697639825,-0.0009770200217465441,-0.008969531636560432,Budgets not matched; do not interpret as an efficiency claim.,openai,False,True
18-49 yr,SEIR|fractional=0|obs=delayed_I|delay=1,1,0.31946724538688387,0.16019617233196098,0.1252314936525031,0.0503529785006595,2,2.0,8,SIR|fractional=0|obs=I,0.250176895671526,0.1109781319177041,0.0480169349973162,2,SIR|fractional=0|obs=I,0.2606024740068135,0.0787418316908513,0.0480174624801723,23.8,0.0023360435033433005,0.014253361734799005,0.002335516020487198,0.0464896619616518,Budgets not matched; do not interpret as an efficiency claim.,openai,False,True
5-17 yr,SEIRS|fractional=0|obs=delayed_I|delay=3,2,0.33139736240640444,0.26277687047778897,0.09609882971603632,0.011911013256267795,3,3.0,16,SEIR|fractional=0|obs=I,0.335852284924599,0.1415434042353646,0.0433573614630738,2,SEIRS|fractional=0|obs=I,0.2733136392656782,0.0535109814006205,0.0067972903672738,24.6,-0.031446348206806,-0.045444574519328276,0.005113722888993995,0.04258784831541582,Budgets not matched; do not interpret as an efficiency claim.,openai,False,True
50-64 yr,SIR|fractional=0|obs=delayed_I|delay=1,3,0.22734705404795824,0.10191785728999798,0.0741348437150189,0.03714574696575188,3,,12,SIR|fractional=0|obs=I,0.2222077379497093,0.0740506061199101,0.037160683726969,2,SIR|fractional=0|obs=I,0.22220934557003297,0.0540429833534397,0.0371606888046795,21.0,-1.4936761217117234e-05,8.423759510879647e-05,-1.49418389276193e-05,0.0200918603615792,Budgets not matched; do not interpret as an efficiency claim.,openai,False,True
>= 65 yr,SEIRS|fractional=1|obs=delayed_I|delay=2,2,0.5258611191035267,0.5602068964988136,0.2581562286479035,0.22197322071383976,3,3.0,16,SEIRS|fractional=1|obs=I,0.5368324415196509,0.261986714973275,0.1613415749054365,2,SEIRS|fractional=1|obs=delayed_I|delay=2,0.49365991637931683,0.1863770894276977,0.1263486059113989,27.0,0.06063164580840327,-0.0038304863253715293,0.09562461480244086,0.07177913922020579,Budgets not matched; do not interpret as an efficiency claim.,openai,False,True
Overall,SEIR|fractional=0|obs=delayed_I,2,0.3673635354884154,0.19937718865941437,0.1580471415282797,0.03785069190847263,3,3.0,11,SIR|fractional=0|obs=I,0.3179184604759294,0.1537991007508636,0.0369672951406182,2,SIR|fractional=0|obs=I,0.31791772257146256,0.0959085817650315,0.0369672729307378,25.2,0.0008833967678544274,0.004248040777416112,0.0008834189777348275,0.0621385597632482,Budgets not matched; do not interpret as an efficiency claim.,openai,False,True
