delay,validation_mae,validation_rmse,validation_smape
1,2.0225929943638534,2.153471728858606,0.5590167770788731
3,2.2369522959822192,2.374278559239427,0.6389543714670519
2,2.473184552426025,2.617746770968321,0.7332584589362178
0,2.4948768817437235,2.635770717478055,0.7423214914551234
