series_name,model_name,test_mae,test_rmse,test_smape,num_free_params,num_compartments
2022-23 / Overall,fractional_seir,0.1574761659113825,0.17563526465230034,1.7059060352190372,9,4
2022-23 / Overall,constrained_structure_discovery,0.1584884058790803,0.17675461745438092,1.7733334022945968,6,3
2022-23 / Overall,hospitalized_seihr,0.16286828276005,0.1820589207378738,1.8500512046649356,11,5
2022-23 / Overall,deterministic_seir,0.1655028787101019,0.18528628881226353,1.8963075221442423,8,4
2022-23 / Overall,probabilistic_seir,0.16866787034911718,0.18922071682829375,1.9516059072307657,9,4
2022-23 / Overall,delayed_observation_seir,0.16894122192221253,0.1895516092088455,1.9568426542260362,8,4
