round,repeat,record_key,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score_policy,score_formula,score,score_used_val_mae,score_used_multi_split,score_used_stability,score_used_complexity,score_used_age_prior,params,candidate_universe_size,candidate_budget_actual,exhaustive_max_candidates,allow_truncated_exhaustive,truncated,search_name,candidate_count
1,,SEIRS|fractional=0|obs=I,SEIRS|fractional=0|obs=I,SEIRS,False,I,0,infectious,9,4,0.3592658617791379,0.3261678726879407,0.4346080875794337,0.15573585762715708,0.18812206104341145,1.0779756846271253,0.14264546761819397,0.17050586231501375,3,0.14411124747213505,0.020396179568988572,0.010198089784494286,0.09321646010097491,"{'1': {'mae': 0.15185791632898488, 'rmse': 0.18005653490794665, 'smape': 0.989429150542318}, '2': {'mae': 0.14848579555687455, 'rmse': 0.1828235487929933, 'smape': 1.0536766516002585}, '4': {'mae': 0.12759269096872247, 'rmse': 0.14863750324410135, 'smape': 1.1589627230174597}}",0.018643292020194983,0.18,0.09,0.08,0.0,0.0,0.0,0.0,0.01,-0.01,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.34295262927682435,False,True,True,True,True,"{'b0': -1.3553939441208323, 'b1': 3.2979818318096252, 'b2': 0.5684006330235893, 'sigma': 0.9489002925094236, 'gamma': 0.3682238503478879, 'omega': 0.23659115577997777, 'rho': 16.267692437308593, 'S0': 0.9672355844149852, 'E0': 0.01510202351661964, 'I0': 0.017662392068395205, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,exhaustive_structure_discovery,44
1,,SEIRS|fractional=0|obs=delayed_I|delay=1,SEIRS|fractional=0|obs=delayed_I|delay=1,SEIRS,False,delayed_I,1,delayed,9,4,0.3564896860089986,0.32049349798011856,0.4337594284163075,0.153765803427424,0.18549532346936323,1.064169762156216,0.14126882887351175,0.1683716287640825,3,0.14278146492457672,0.02089697549234228,0.01044848774617114,0.09147741374918729,"{'1': {'mae': 0.15019285971596794, 'rmse': 0.17711567057900904, 'smape': 0.9749683731477266}, '2': {'mae': 0.1476689599637701, 'rmse': 0.18055973325059138, 'smape': 1.0418557330147395}, '4': {'mae': 0.12594466694079723, 'rmse': 0.14743948246264701, 'smape': 1.1364871812788224}}",0.018295482749837458,0.185,0.09,0.08,0.0,0.0,0.0,0.005,0.01,-0.01,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3465254354205853,False,True,True,True,True,"{'b0': -1.2415568176094778, 'b1': 3.0333616770917975, 'b2': 0.9811671180458283, 'sigma': 0.9497358625766126, 'gamma': 0.3729825306599606, 'omega': 0.24237908709464914, 'rho': 16.40736066696685, 'S0': 0.970051068928399, 'E0': 0.01530294338267572, 'I0': 0.014645987688925343, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,exhaustive_structure_discovery,44
1,,SEIRS|fractional=0|obs=delayed_I|delay=2,SEIRS|fractional=0|obs=delayed_I|delay=2,SEIRS,False,delayed_I,2,delayed,9,4,0.3512163108701028,0.3177061270892735,0.43550484282800855,0.14998905521602726,0.1796054425093079,1.0362228111610043,0.1390480258208832,0.1645572932368791,3,0.14059752835415398,0.021386532544735284,0.010693266272367642,0.08791430880510143,"{'1': {'mae': 0.14686130471896414, 'rmse': 0.17160267420146327, 'smape': 0.9486055924686901}, '2': {'mae': 0.14659533352683346, 'rmse': 0.17713895390549797, 'smape': 0.9755960650784227}, '4': {'mae': 0.12368743921685202, 'rmse': 0.1449302516036761, 'smape': 1.103320032744119}}",0.017582861761020287,0.19,0.09,0.08,0.0,0.0,0.0,0.01,0.01,-0.01,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.34887365638754186,False,True,True,True,True,"{'b0': -1.017937012674818, 'b1': 2.5753685604896823, 'b2': 1.380226978217744, 'sigma': 0.9348222612528632, 'gamma': 0.38106920624023255, 'omega': 0.25533422557415264, 'rho': 16.620815502188734, 'S0': 0.9721074343920556, 'E0': 0.013538321173550185, 'I0': 0.014354244434394207, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,exhaustive_structure_discovery,44
1,,SEIRS|fractional=1|obs=I,SEIRS|fractional=1|obs=I,SEIRS,True,I,0,infectious,10,4,0.3642337378278594,0.3230686614142136,0.43399624377594187,0.14024378681379293,0.16943558512312512,0.8493602303533834,0.12544504844891602,0.1500775823868541,3,0.12595472124683882,0.026375968872745934,0.013187984436372967,0.08206762414148808,"{'1': {'mae': 0.13588432396146272, 'rmse': 0.16205302914838568, 'smape': 0.7635255935156877}, '2': {'mae': 0.13446746783886504, 'rmse': 0.16667799455595772, 'smape': 0.7710711073927025}, '4': {'mae': 0.10598335354642033, 'rmse': 0.12150172345621892, 'smape': 0.8309687206052472}}",0.016413524828297617,0.20500000000000002,0.1,0.08,0.015,0.0,0.0,0.0,0.01,-0.0075,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3530562305115094,False,True,True,True,True,"{'b0': -1.2050340105490687, 'b1': 3.336397946388915, 'b2': 0.488678437300179, 'sigma': 0.9480719210676797, 'gamma': 0.4117173479193997, 'omega': 0.22687587342371104, 'rho': 17.652068992766598, 'alpha': 0.9752952295181029, 'S0': 0.9677476824965106, 'E0': 0.014543234201636392, 'I0': 0.01770908330185321, 'R0': 0.0, 'fractional': 1.0}",44,44,200,False,False,exhaustive_structure_discovery,44
1,,SEIRS|fractional=0|obs=delayed_I|delay=3,SEIRS|fractional=0|obs=delayed_I|delay=3,SEIRS,False,delayed_I,3,delayed,9,4,0.33507407647572524,0.31075783036351917,0.4319649186119832,0.14922793145612354,0.17809097187304504,1.0360451049835282,0.1385571124225753,0.16372850598703806,3,0.1400950683529455,0.021495852633552835,0.010747926316776417,0.08713053593868005,"{'1': {'mae': 0.14551945284193343, 'rmse': 0.16956703506263907, 'smape': 0.9371260966635605}, '2': {'mae': 0.14675698767326958, 'rmse': 0.17719620837654143, 'smape': 0.9694559667237481}, '4': {'mae': 0.12339489675252287, 'rmse': 0.14442227452193368, 'smape': 1.097217335748793}}",0.01742610718773601,0.195,0.09,0.08,0.0,0.0,0.0,0.015,0.01,-0.01,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.35326910185745797,False,True,True,True,True,"{'b0': -0.6580042100354413, 'b1': 1.9569939609895974, 'b2': 1.6477207634379185, 'sigma': 0.9384221803348125, 'gamma': 0.4156004895685422, 'omega': 0.28474930683034816, 'rho': 17.514610869880574, 'S0': 0.9696319610265566, 'E0': 0.018407312801905756, 'I0': 0.011960726171537726, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,exhaustive_structure_discovery,44
1,,SEIRS|fractional=1|obs=delayed_I|delay=3,SEIRS|fractional=1|obs=delayed_I|delay=3,SEIRS,True,delayed_I,3,delayed,10,4,0.3405426697748709,0.3079170645395289,0.42908404693436697,0.13616570033051018,0.16180452167109663,0.8338742607171717,0.12397244300735688,0.14681933272942835,3,0.12452146240341483,0.025096970400092653,0.012548485200046327,0.07861098632733764,"{'1': {'mae': 0.1322315202988597, 'rmse': 0.15527947945899057, 'smape': 0.7518146301625415}, '2': {'mae': 0.1328921220920318, 'rmse': 0.1598334165116793, 'smape': 0.8126151574320151}, '4': {'mae': 0.10679368663117919, 'rmse': 0.1253451022176152, 'smape': 0.8359640059502106}}",0.015722197265467527,0.22000000000000003,0.1,0.08,0.015,0.0,0.0,0.015,0.01,-0.0075,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.36529214486892875,False,True,True,True,True,"{'b0': -0.5607427380746093, 'b1': 2.085570486837964, 'b2': 1.5951184803338252, 'sigma': 0.945190762845117, 'gamma': 0.46377476440011206, 'omega': 0.2693913364053419, 'rho': 19.073036664044295, 'alpha': 0.9754132437772414, 'S0': 0.9704353624883307, 'E0': 0.01839003713381995, 'I0': 0.011174600377849207, 'R0': 0.0, 'fractional': 1.0}",44,44,200,False,False,exhaustive_structure_discovery,44
1,,SEIRS|fractional=1|obs=delayed_I|delay=2,SEIRS|fractional=1|obs=delayed_I|delay=2,SEIRS,True,delayed_I,2,delayed,10,4,0.3574196717677692,0.31468570039919297,0.4346387625528898,0.13870585968769936,0.16506021123648232,0.8635969930198952,0.15882050175933743,0.20606779927880226,3,0.15225649641937442,0.05838016957979192,0.02919008478989596,0.1291345274781279,"{'1': {'mae': 0.1347133213050558, 'rmse': 0.15819054416058836, 'smape': 0.7780584807562837}, '2': {'mae': 0.13477906468709303, 'rmse': 0.16243976841433475, 'smape': 0.8390877819192233}, '4': {'mae': 0.20696911928586342, 'rmse': 0.2975730852614837, 'smape': 1.05984107845553}}",0.02582690549562558,0.21500000000000002,0.1,0.08,0.015,0.0,0.0,0.01,0.01,-0.0075,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.41477348670489594,False,True,True,True,True,"{'b0': -0.9141382694001089, 'b1': 2.6330662296477647, 'b2': 1.3307716494591848, 'sigma': 0.9352737540397703, 'gamma': 0.4151014807371344, 'omega': 0.24587213390705645, 'rho': 17.717323940227594, 'alpha': 0.9805292739578704, 'S0': 0.9730814739521243, 'E0': 0.012541987238475244, 'I0': 0.01437653880940038, 'R0': 0.0, 'fractional': 1.0}",44,44,200,False,False,exhaustive_structure_discovery,44
1,,SEIRS|fractional=1|obs=delayed_I|delay=1,SEIRS|fractional=1|obs=delayed_I|delay=1,SEIRS,True,delayed_I,1,delayed,10,4,0.3600150611087788,0.31446336999753116,0.4261308812407769,0.12713927396086241,0.1551732239859394,0.6808534440748801,0.15897283443059843,0.20617759786634268,3,0.1581842094212306,0.1524536089350131,0.07622680446750656,0.12960112563824103,"{'1': {'mae': 0.12537337961300318, 'rmse': 0.1502283510292847, 'smape': 0.637904002706604}, '2': {'mae': 0.25890937584550433, 'rmse': 0.3604082017506056, 'smape': 0.8381869010146443}, '4': {'mae': 0.09263574783328775, 'rmse': 0.10789624081913772, 'smape': 0.6509396029594603}}",0.025920225127648206,0.21000000000000002,0.1,0.08,0.015,0.0,0.0,0.005,0.01,-0.0075,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.46283123901638534,False,True,True,True,True,"{'b0': -0.7930735132284009, 'b1': 3.144310606773208, 'b2': 0.7687282760203508, 'sigma': 0.9614860369414278, 'gamma': 0.5276439874364979, 'omega': 0.2276488990088547, 'rho': 21.231696406097146, 'alpha': 0.9407628693026158, 'S0': 0.9720278850437358, 'E0': 0.01543564055121387, 'I0': 0.012536474405050412, 'R0': 0.0, 'fractional': 1.0}",44,44,200,False,False,exhaustive_structure_discovery,44
1,,SIR|fractional=0|obs=I,SIR|fractional=0|obs=I,SIR,False,I,0,infectious,6,3,0.3262277895523097,0.3492623764211164,0.5047619706479519,0.39659568189766276,0.4249906175172007,0.977710027698506,0.33110069741746256,0.36858219724846003,3,0.3177210291575019,0.1285864669849614,0.0642932334924807,0.16186312517453313,"{'1': {'mae': 0.33967503455134657, 'rmse': 0.3778956652593408, 'smape': 0.8884260969718124}, '2': {'mae': 0.3354604030251605, 'rmse': 0.3765526260033767, 'smape': 0.9288956612206278}, '4': {'mae': 0.3181666546758807, 'rmse': 0.3512983004826626, 'smape': 0.9526649414562368}}",0.03237262503490663,0.12,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.5343868876848892,False,True,True,True,True,"{'b0': 0.04575632696584175, 'b1': 1.4866940061147171, 'b2': -1.631745985274468, 'gamma': 0.10080902387771133, 'rho': 9.417970123552102, 'S0': 0.9679792736190406, 'I0': 0.03202072638095932, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,exhaustive_structure_discovery,44
1,,SIR|fractional=0|obs=delayed_I|delay=1,SIR|fractional=0|obs=delayed_I|delay=1,SIR,False,delayed_I,1,delayed,6,3,0.3244673715586107,0.34829914837662784,0.5049906394171297,0.3964559620689733,0.4248596948685276,0.977535415771087,0.33062953719467586,0.36816995026577204,3,0.3172407462955058,0.12862673762893764,0.06431336881446882,0.16188974942815673,"{'1': {'mae': 0.3392144537099297, 'rmse': 0.3774633680476562, 'smape': 0.8877560461474296}, '2': {'mae': 0.3349854329182968, 'rmse': 0.3761257406179693, 'smape': 0.92815221134062}, '4': {'mae': 0.317688724955801, 'rmse': 0.35092074213169067, 'smape': 0.9517782139055608}}",0.03237794988563135,0.125,0.06,0.06,0.0,0.0,0.0,0.005,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.538932064995606,False,True,True,True,True,"{'b0': 0.12406795726043826, 'b1': 1.5702165275409146, 'b2': -1.4477500448177334, 'gamma': 0.1008311277827888, 'rho': 9.383427899091735, 'S0': 0.9674039859341156, 'I0': 0.032596014065884416, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,exhaustive_structure_discovery,44
