series_name,model_name,test_mae,test_rmse,test_smape,num_free_params,num_compartments
2022-23 / 0-4 yr,constrained_structure_discovery,0.1961997036672737,0.22277041129834987,1.92599891926025,6,3
2022-23 / 0-4 yr,delayed_observation_seir,0.19985908336679678,0.22662051182692747,1.9974561516747709,8,4
2022-23 / 0-4 yr,deterministic_seir,0.19991055290078694,0.2266772780005682,1.9984153822634412,8,4
2022-23 / 0-4 yr,hospitalized_seihr,0.19993173804975667,0.22670112759334243,1.9987958119876248,11,5
2022-23 / 0-4 yr,probabilistic_seir,0.1999949514959729,0.22677263511438153,1.9999194683536545,9,4
2022-23 / 0-4 yr,fractional_seir,0.4186417124522221,0.45116896165200543,1.0551219357169361,9,4
