round,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score,params
1,SIR|fractional=0|obs=I,SIR,False,I,0,infectious,6,3,0.044601569270818445,0.11595312691561821,0.14049674495157088,0.6290748700416969,0.710119812755806,1.3979767215836993,0.4199633764747212,0.458596116796225,2,0.4383559482148696,0.12874800218103893,0.06437400109051947,0.18423126976853957,"{'1': {'mae': 0.4199633764747212, 'rmse': 0.458596116796225, 'smape': 0.8330916830618506}}",0.036846253953707914,0.12,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.6595762032590969,"{'b0': -0.26948978579294586, 'b1': 0.8160591002684263, 'b2': -0.6524262268438815, 'gamma': 0.16011655571717368, 'rho': 1.212784797357015, 'S0': 0.9330686930937887, 'I0': 0.06693130690621145, 'R0': 0.0, 'fractional': 0.0}"
2,SIR|fractional=1|obs=I,SIR,True,I,0,infectious,7,3,0.04722602645945589,0.11763063784233313,0.14224644976225878,0.6066483040372995,0.6900113130895257,1.3027835313437326,0.40385158326632625,0.4431146331461195,2,0.42313989836648924,0.13501820570114098,0.06750910285057049,0.18235810045485124,"{'1': {'mae': 0.40385158326632625, 'rmse': 0.4431146331461195, 'smape': 0.7701976791169056}}",0.03647162009097025,0.14500000000000002,0.07,0.06,0.015,0.0,0.0,0.0,0.0,0.0,0.67212062130803,"{'b0': -0.1562967040869281, 'b1': 0.8799438060855821, 'b2': -0.6834566139944358, 'gamma': 0.1924469382296151, 'rho': 1.304903317216894, 'alpha': 0.9412096497702995, 'S0': 0.9357784067671346, 'I0': 0.06422159323286532, 'R0': 0.0, 'fractional': 1.0}"
3,SIR|fractional=1|obs=delayed_I|delay=1,SIR,True,delayed_I,1,delayed,7,3,0.045010275318777326,0.11951317673373806,0.14497434737537476,0.5945373607135576,0.6796826292047079,1.2530210099854386,0.40326778989993234,0.44482279993033846,2,0.4233210490237648,0.1403728138668269,0.07018640693341345,0.1877296273023786,"{'1': {'mae': 0.40326778989993234, 'rmse': 0.44482279993033846, 'smape': 0.7595484886575407}}",0.03754592546047572,0.15000000000000002,0.07,0.06,0.015,0.0,0.0,0.005,0.0,0.0,0.6810533814176539,"{'b0': -0.12362666236476369, 'b1': 0.7533601070730458, 'b2': -0.4946466878341788, 'gamma': 0.1728086365317123, 'rho': 1.1969765780506891, 'alpha': 0.9442333311518941, 'S0': 0.9319109904817363, 'I0': 0.06808900951826376, 'R0': 0.0, 'fractional': 1.0}"
3,SIR|fractional=1|obs=delayed_I|delay=2,SIR,True,delayed_I,2,delayed,7,3,0.04206589560210643,0.11766038225741453,0.14341687290134247,0.5906349665461273,0.6761997495065636,1.2375972827223387,0.40727118519933053,0.4496495442199189,2,0.42781839688296974,0.14383048178547506,0.07191524089273753,0.1905646722861125,"{'1': {'mae': 0.40727118519933053, 'rmse': 0.4496495442199189, 'smape': 0.7663832924937176}}",0.038112934457222504,0.15500000000000003,0.07,0.06,0.015,0.0,0.0,0.01,0.0,0.0,0.6928465722329298,"{'b0': -0.04883526511866803, 'b1': 0.6218414212438764, 'b2': -0.3411843910407307, 'gamma': 0.16582885552934878, 'rho': 1.1488585322015403, 'alpha': 0.9453651731717215, 'S0': 0.9274992720458086, 'I0': 0.07250072795419131, 'R0': 0.0, 'fractional': 1.0}"
1,SEIRS|fractional=0|obs=I,SEIRS,False,I,0,infectious,9,4,0.05519723960827791,0.1749421769465552,0.21700885782993753,0.3808519437869231,0.4676597336502411,0.6049910846590267,0.34565486235603127,0.4150215378663338,2,0.375601833712655,0.20962879949636623,0.10481439974818312,0.22970762508582476,"{'1': {'mae': 0.34565486235603127, 'rmse': 0.4150215378663338, 'smape': 0.5369510177751681}}",0.045941525017164954,0.18,0.09,0.08,0.0,0.0,0.0,0.0,0.01,0.0,0.706357758478003,"{'b0': 0.3310819182502759, 'b1': 0.053904579238002966, 'b2': 0.07281896931752851, 'sigma': 0.19508338912774872, 'gamma': 0.07380199433680264, 'omega': 0.5019683906157394, 'rho': 0.6118961422015383, 'S0': 0.46639340168527244, 'E0': 0.38025244356783766, 'I0': 0.15335415474688993, 'R0': 0.0, 'fractional': 0.0}"
2,SEIRS|fractional=0|obs=delayed_I|delay=1,SEIRS,False,delayed_I,1,delayed,9,4,0.052256467700341105,0.16939179134030805,0.21102847483553488,0.3786160111664219,0.46523663583816804,0.5999161471203313,0.34597117862307325,0.4163220991665792,2,0.37623879695985907,0.21187332835750125,0.10593666417875063,0.23157727396406702,"{'1': {'mae': 0.34597117862307325, 'rmse': 0.4163220991665792, 'smape': 0.5366499743492019}}",0.046315454792813404,0.185,0.09,0.08,0.0,0.0,0.0,0.005,0.01,0.0,0.7134909159314231,"{'b0': 0.41862840455501504, 'b1': 0.028887221420755692, 'b2': 0.1002656391115535, 'sigma': 0.22556362163073695, 'gamma': 0.08002237186148183, 'omega': 0.4337555129567292, 'rho': 0.6255479928503411, 'S0': 0.45913767961550517, 'E0': 0.3923790238100321, 'I0': 0.1484832965744627, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=0|obs=I,SEIR,False,I,0,infectious,8,4,0.05257763567728204,0.1628242922489051,0.2049145253537676,0.4939657683087163,0.5909935194271693,0.9003896572881713,0.38658636169032523,0.4477651351408632,2,0.4142513369233874,0.19365482663143546,0.09682741331571773,0.22593052295507252,"{'1': {'mae': 0.38658636169032523, 'rmse': 0.4477651351408632, 'smape': 0.6491686931915728}}",0.045186104591014506,0.16,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.7162648548301196,"{'b0': 0.34090170767479366, 'b1': 0.09907480313393821, 'b2': -0.012031874132069463, 'sigma': 0.19029737890904577, 'gamma': 0.06733403656439997, 'rho': 0.7328917315136425, 'S0': 0.5366062740455197, 'E0': 0.33626817106584456, 'I0': 0.1271255548886356, 'R0': 0.0, 'fractional': 0.0}"
2,SEIRS|fractional=0|obs=delayed_I|delay=2,SEIRS,False,delayed_I,2,delayed,9,4,0.04858416756713166,0.1552248560537875,0.1959394730119332,0.4137248323420368,0.5039658298190732,0.6826366775605927,0.3500932614414718,0.4194571102163756,2,0.38004607745633073,0.20966971210401245,0.10483485605200622,0.2310389049583337,"{'1': {'mae': 0.3500932614414718, 'rmse': 0.4194571102163756, 'smape': 0.5471370532720797}}",0.046207780991666746,0.19,0.09,0.08,0.0,0.0,0.0,0.01,0.01,0.0,0.7210887145000038,"{'b0': 0.555422281960837, 'b1': 0.03339270266209372, 'b2': 0.08794445540363806, 'sigma': 0.2583400751549988, 'gamma': 0.09288526685304982, 'omega': 0.12948432776094762, 'rho': 0.7380320955082901, 'S0': 0.4947248056980633, 'E0': 0.37801772770426695, 'I0': 0.12725746659766976, 'R0': 0.0, 'fractional': 0.0}"
2,SEIRS|fractional=1|obs=I,SEIRS,True,I,0,infectious,10,4,0.05683512303216045,0.17819961125572667,0.2212054961311552,0.37872708714625686,0.46526049028189975,0.600214527136712,0.34170986190236763,0.40979337268792376,2,0.37117563000044057,0.2062603766865106,0.1031301883432553,0.22619676960029383,"{'1': {'mae': 0.34170986190236763, 'rmse': 0.40979337268792376, 'smape': 0.5293019986151026}}",0.04523935392005877,0.20500000000000002,0.1,0.08,0.015,0.0,0.0,0.0,0.01,0.0,0.7245451722637546,"{'b0': 0.41017098293648746, 'b1': 0.06636148961497067, 'b2': 0.06731499356395942, 'sigma': 0.21308247459603563, 'gamma': 0.07696905556182218, 'omega': 0.5185069732267207, 'rho': 0.6208637097989023, 'alpha': 0.9100890061824738, 'S0': 0.45056411476363833, 'E0': 0.39421875819674124, 'I0': 0.1552171270396204, 'R0': 0.0, 'fractional': 1.0}"
1,SEIR|fractional=1|obs=I,SEIR,True,I,0,infectious,9,4,0.05512921120504396,0.1686263884941895,0.21135572553758813,0.46033040186414864,0.558891693299059,0.8017412997304566,0.36773502631191246,0.4336000058781695,2,0.3961530445874891,0.19892612792903622,0.09946306396451811,0.2297387984667057,"{'1': {'mae': 0.36773502631191246, 'rmse': 0.4336000058781695, 'smape': 0.5951130693872304}}",0.04594775969334114,0.185,0.09,0.08,0.015,0.0,0.0,0.0,0.0,0.0,0.7265638682453484,"{'b0': 0.39690467473025715, 'b1': 0.09520189286217487, 'b2': -0.0017453390302502366, 'sigma': 0.19820316754262746, 'gamma': 0.06779693946456483, 'rho': 0.7195067727550201, 'alpha': 0.9348096280081435, 'S0': 0.5061727110437025, 'E0': 0.36224182194636684, 'I0': 0.1315854670099307, 'R0': 0.0, 'fractional': 1.0}"
