delay,validation_mae,validation_rmse,validation_smape
1,0.17614797965918044,0.20026863923674926,0.48669564152418776
2,0.17982385284459385,0.20398873516105617,0.4949177465446607
0,0.1834611592863468,0.2075834727965529,0.5031430481855287
3,0.19087175654184493,0.21454048420811195,0.5203680783764761
