t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.2,0.23491337643243837,0.23491340085940554,train
1,0.3,0.2834996217864532,0.28349964056311555,train
2,0.4,0.399929594752218,0.3999296232924931,train
3,0.3,0.5154949522229332,0.5154949803841709,train
4,0.6,0.6772835068631415,0.6772835343180097,train
5,1.0,0.8909410205179316,0.8909410389568221,train
6,1.3,1.2033710342509907,1.2033710320643702,train
7,1.8,1.6813045976403098,1.681304551423927,train
8,2.7,2.4496847349449067,2.449684600940223,train
9,3.7,3.705933246668628,3.70593294641812,train
10,4.7,5.6908430762682185,5.6908424996949405,train
11,9.3,8.361103661734296,8.361102782818964,train
12,11.4,10.354692966349914,10.35469223699057,train
13,8.9,8.888848593318611,8.888848689297618,train
14,7.3,7.63135030608872,7.6313492643074605,train
15,5.1,6.550508319815235,6.550509048431642,train
16,4.6,5.624851876297263,5.624849506757336,train
17,4.1,4.826497907465819,4.82650060704426,train
18,4.0,4.14703841810955,4.147033154642463,train
19,3.7,3.5549039730240217,3.554910310969468,train
20,3.6,3.0586771539498323,3.0586682000206498,train
21,3.3,2.617806793044063,2.6178157450064896,train
22,2.9,2.255344980117665,2.2553358914747825,train
23,2.1,1.9294344249710438,1.929440631047685,train
24,2.1,1.660915356306532,1.660911183014862,train
25,1.8,1.4235053673757772,1.4235066778827434,train
26,1.9,1.2229007948044184,1.222900118623318,train
27,1.5,1.0496405404438554,1.0496403438303334,train
28,1.1,0.9011083204032617,0.9011081031505608,train
29,0.7,0.7735805408612648,0.7735803419783079,train
30,0.4,0.6641005195364298,0.6641003389781595,train
31,0.3,0.5701144741839099,0.57011431084535,validation
32,0.2,0.4894296836034163,0.4894295362472755,validation
33,0.4,0.42016371179874384,0.420163579178437,validation
34,0.3,0.3607005258609148,0.360700406758859,validation
35,0.3,0.3096527985225893,0.30965269176951576,validation
36,0.2,0.26582954195036174,0.26582944643677014,validation
37,0.3,0.22820832133404292,0.2282082360169569,validation
38,0.2,0.19591140071176444,0.19591132461822197,validation
39,0.2,0.16818526466784406,0.16818519689601164,validation
40,0.2,0.14438303817742487,0.1443829778959712,validation
41,0.1,0.12394939445418704,0.12394934090039997,test
42,0.1,0.10640759869413517,0.10640755117115484,test
43,0.1,0.09134838543711626,0.09134834331057476,test
44,0.1,0.078420410046233,0.07842037274052513,test
45,0.1,0.0673220515302937,0.06732201852465092,test
46,0.0,0.05779437546220438,0.05779434628670276,test
47,0.1,0.04961509281214613,0.049615067043745735,test
48,0.1,0.042593373749888,0.04259335100857477,test
49,0.1,0.03656539541773524,0.036565375362815816,test
50,0.1,0.03139051979977657,0.03139050212636013,test
51,0.0,0.02694801251378625,0.02694799694947449,test
