delay,validation_mae,validation_rmse,validation_smape
0,0.20969647743695483,0.22089950948803502,1.281500779278965
2,0.22178216911370244,0.2303653335256087,1.3794567832390332
1,0.22902091108204795,0.2363668451963907,1.4430287348921256
3,0.71398381904902,0.7802723980238743,1.0639564425755723
