series_name,model_name,test_mae,test_rmse,test_smape,num_free_params,num_compartments
2019-20 / 0-4 yr,probabilistic_seir,1.410665582836895,1.491081110636802,1.7948757801443962,9,4
2019-20 / 0-4 yr,deterministic_seir,1.8704536188926506,1.9310660969128515,1.821310366916031,8,4
2019-20 / 0-4 yr,delayed_observation_seir,2.000920361789524,2.056345522632349,1.8272674719328441,8,4
2019-20 / 0-4 yr,hospitalized_seihr,2.2584581919916227,2.303846461010636,1.8374189448303224,11,5
2019-20 / 0-4 yr,fractional_seir,3.3044373455866207,3.314825276350362,1.8664680837021208,9,4
2019-20 / 0-4 yr,constrained_structure_discovery,3.393225633187181,3.408323500151115,1.8705559279400052,12,5
