round,repeat,record_key,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score_policy,score_formula,score,score_used_val_mae,score_used_multi_split,score_used_stability,score_used_complexity,score_used_age_prior,params,candidate_universe_size,candidate_budget_actual,observation_map_filter,search_name,candidate_count
1,,SEIR|fractional=0|obs=I,SEIR|fractional=0|obs=I,SEIR,False,I,0,infectious,8,4,0.4722040409170346,0.41110632512357326,0.5558603354907791,0.10250549133400666,0.1506048267906727,0.2996364532583246,0.07458620288064892,0.10758950303993782,3,0.07020229492927112,0.055308470566816634,0.027654235283408317,0.07644067137644626,"{'1': {'mae': 0.09880012582670739, 'rmse': 0.14777727544604535, 'smape': 0.29372367761169266}, '2': {'mae': 0.07685172739223847, 'rmse': 0.11911784794986377, 'smape': 0.25346427789916454}, '4': {'mae': 0.0481067554230009, 'rmse': 0.055873385723904295, 'smape': 0.1891218279714159}}",0.015288134275289253,0.16,0.08,0.08,0.0,0.0,0.0,0.0,0.0,-0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.2681446644879687,False,True,True,True,True,"{'b0': 0.9557770869578941, 'b1': 2.24609836867384, 'b2': -2.2737198300193877, 'sigma': 0.9849579560961191, 'gamma': 0.13765393775281862, 'rho': 13.811347619227115, 'S0': 0.9630568213708826, 'E0': 0.01915210324080567, 'I0': 0.01779107538831178, 'R0': 0.0, 'fractional': 0.0}",44,10,I,no_observation_search_discovery,10
1,,SEIHR|fractional=0|obs=I,SEIHR|fractional=0|obs=I,SEIHR,False,I,0,infectious,11,5,0.4968390548761868,0.4102983506018339,0.5561090164644014,0.10375085976917683,0.15222130281446677,0.3014583865815631,0.0727382541282977,0.10224396626599157,3,0.06843443274745768,0.05210044382907368,0.02605022191453684,0.07094246457423801,"{'1': {'mae': 0.09589066434517929, 'rmse': 0.14102812392272285, 'smape': 0.28930968521594036}, '2': {'mae': 0.07368749772901295, 'rmse': 0.10909168319792628, 'smape': 0.24837685064380605}, '4': {'mae': 0.04863660031070086, 'rmse': 0.05661209167732557, 'smape': 0.18967329583135295}}",0.014188492914847604,0.21000000000000002,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3186731475768422,False,True,True,True,True,"{'b0': 1.2045357635819667, 'b1': 2.369162623315665, 'b2': -2.385656971304312, 'sigma': 0.9847968442169146, 'eta': 0.06855347762427176, 'gamma_i': 0.06876307979925257, 'gamma_h': 0.49546053255458955, 'rho': 15.58451413305004, 'S0': 0.8521696865275672, 'E0': 0.01638779190167891, 'I0': 0.015273488409191616, 'H0': 0.1161690331615624, 'R0': 0.0, 'fractional': 0.0}",44,10,I,no_observation_search_discovery,10
1,,SEIAR|fractional=0|obs=I,SEIAR|fractional=0|obs=I,SEIAR,False,I,0,infectious,11,5,0.5116625448279235,0.4127442034153453,0.5552829667048073,0.10347386483621368,0.151861851777218,0.30106731140726184,0.07389592596239514,0.10641708731066002,3,0.06970440614973855,0.05638437069877229,0.028192185349386147,0.07529649577685947,"{'1': {'mae': 0.09977868563190653, 'rmse': 0.14899230465017066, 'smape': 0.29515955602761335}, '2': {'mae': 0.07763230636293558, 'rmse': 0.12005510170568653, 'smape': 0.25456299575682223}, '4': {'mae': 0.04427678589234329, 'rmse': 0.050203855576122836, 'smape': 0.1784032979467572}}",0.015059299155371894,0.21000000000000002,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3229558906544966,False,True,True,True,True,"{'b0': 0.9439371959108303, 'b1': 2.601398575412301, 'b2': -2.421069949511801, 'sigma': 0.9852781380123915, 'p_asym': 0.03722332480535712, 'gamma_i': 0.1374120723318974, 'gamma_a': 0.796457924294719, 'rho': 15.353683217683598, 'S0': 0.9015853760345881, 'E0': 0.017245967994264255, 'I0': 0.015951726834062797, 'A0': 0.06521692913708478, 'R0': 0.0, 'fractional': 0.0}",44,10,I,no_observation_search_discovery,10
1,,SEIRS|fractional=1|obs=I,SEIRS|fractional=1|obs=I,SEIRS,True,I,0,infectious,10,4,0.3611190828824794,0.2649906206755791,0.3690422451339583,0.09697670676051028,0.11319657582732807,0.3845452799879449,0.09912492785446386,0.10614661083969663,3,0.09764148463757061,0.016735384762068137,0.008367692381034068,0.0375941361139143,"{'1': {'mae': 0.09300075941265333, 'rmse': 0.10016916431612981, 'smape': 0.39770995543305004}, '2': {'mae': 0.09536920541694506, 'rmse': 0.10422866187301733, 'smape': 0.42898105694728994}, '4': {'mae': 0.10900481873379318, 'rmse': 0.11404200632994278, 'smape': 0.5745333056884393}}",0.00751882722278286,0.20500000000000002,0.1,0.08,0.015,0.0,0.0,0.0,0.01,0.015,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.33352800424138757,False,True,True,True,True,"{'b0': -0.24990015441696195, 'b1': 3.85041847851327, 'b2': -0.1999532434086422, 'sigma': 0.9674826039483402, 'gamma': 0.6474048009203922, 'omega': 0.09025470817686082, 'rho': 34.1738078410659, 'alpha': 0.8704936128400818, 'S0': 0.97741376190137, 'E0': 0.007249684362857095, 'I0': 0.015336553735772841, 'R0': 0.0, 'fractional': 1.0}",44,10,I,no_observation_search_discovery,10
1,,SIR|fractional=1|obs=I,SIR|fractional=1|obs=I,SIR,True,I,0,infectious,7,3,0.2504726954988137,0.3223676549995128,0.38987655838396146,0.21220580881835907,0.26712531371784365,0.527854661713822,0.14682366050699,0.19189688575715155,3,0.13754344463918042,0.0985570037452142,0.0492785018726071,0.12272644971245428,"{'1': {'mae': 0.1820523524131168, 'rmse': 0.24566020245205528, 'smape': 0.4597355542688278}, '2': {'mae': 0.15131924548412845, 'rmse': 0.2040285557873638, 'smape': 0.41724377834917725}, '4': {'mae': 0.10709938362372472, 'rmse': 0.12600189903203557, 'smape': 0.34627014613120866}}",0.024545289942490858,0.14500000000000002,0.07,0.06,0.015,0.0,0.0,0.0,0.0,-0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.35136723645427836,False,True,True,True,True,"{'b0': 0.519300579970973, 'b1': 1.8596689140258829, 'b2': -1.1657726530264712, 'gamma': 0.6185495748810401, 'rho': 32.41247517361161, 'alpha': 0.7207469756430662, 'S0': 0.9800704221268803, 'I0': 0.019929577873119705, 'R0': 0.0, 'fractional': 1.0}",44,10,I,no_observation_search_discovery,10
1,,SEIRS|fractional=0|obs=I,SEIRS|fractional=0|obs=I,SEIRS,False,I,0,infectious,9,4,0.36156125906472575,0.2854212418115114,0.3950548371356389,0.16504560130148266,0.1694279911815439,0.9866252352447509,0.17084418807386884,0.17504276773984473,3,0.17267813859665412,0.01858585543496524,0.00929292771748262,0.03799139059891105,"{'1': {'mae': 0.1642931316890399, 'rmse': 0.1691402083570914, 'smape': 0.9718611894746086}, '2': {'mae': 0.1705736404502584, 'rmse': 0.17477195504084042, 'smape': 1.0573225358814848}, '4': {'mae': 0.17766579208230832, 'rmse': 0.1812161398216024, 'smape': 1.2293364398657778}}",0.007598278119782211,0.18,0.09,0.08,0.0,0.0,0.0,0.0,0.01,0.01,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.37956934443391893,False,True,True,True,True,"{'b0': -1.4847491342164645, 'b1': 3.995310749835291, 'b2': 0.21371635696064772, 'sigma': 0.9648277490931314, 'gamma': 0.30862340228326013, 'omega': 0.10517222179423809, 'rho': 19.86637169406813, 'S0': 0.9692890543655867, 'E0': 0.015320256795724055, 'I0': 0.015390688838689213, 'R0': 0.0, 'fractional': 0.0}",44,10,I,no_observation_search_discovery,10
1,,SIR|fractional=0|obs=I,SIR|fractional=0|obs=I,SIR,False,I,0,infectious,6,3,0.38452792003164743,0.42061232286900757,0.5456318150939954,0.10180780455242802,0.1497031871676655,0.2985841982590442,0.1478690790207172,0.32637349577723623,3,0.13128989633902577,0.21782082988694174,0.10891041494347087,0.2859428963454475,"{'1': {'mae': 0.3194613630357248, 'rmse': 0.8051162855359093, 'smape': 0.3866642172084715}, '2': {'mae': 0.07625271933847165, 'rmse': 0.11843322099315513, 'smape': 0.2529491658007612}, '4': {'mae': 0.04789315468795511, 'rmse': 0.05557098080264433, 'smape': 0.18949509338892437}}",0.057188579269089504,0.12,0.06,0.06,0.0,0.0,0.0,0.0,0.0,-0.01,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.4073888905515861,False,True,True,True,True,"{'b0': 0.6474337749656613, 'b1': 1.314899832976767, 'b2': -2.224453246429293, 'gamma': 0.13780377693045107, 'rho': 13.777226702872198, 'S0': 0.9684530551868896, 'I0': 0.03154694481311032, 'R0': 0.0, 'fractional': 0.0}",44,10,I,no_observation_search_discovery,10
1,,SEIR|fractional=1|obs=I,SEIR|fractional=1|obs=I,SEIR,True,I,0,infectious,9,4,0.39421729986686277,0.3194613455458284,0.42180578421293635,0.2868248088142719,0.3430033510505159,0.6580302270237549,0.2358221893067629,0.28648665938777845,3,0.2218384401175792,0.1381562343833747,0.06907811719168735,0.1617678677891856,"{'1': {'mae': 0.23539881580132, 'rmse': 0.2980910602830479, 'smape': 0.5586816361748573}, '2': {'mae': 0.25759062219027584, 'rmse': 0.3153860742731994, 'smape': 0.6148115835798392}, '4': {'mae': 0.2144771299286929, 'rmse': 0.24598284360708803, 'smape': 0.5758950022567549}}",0.03235357355783712,0.185,0.09,0.08,0.015,0.0,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.5082701308671037,False,True,True,True,True,"{'b0': 1.3434000573081624, 'b1': 3.2495787589743403, 'b2': -1.7814319481590535, 'sigma': 0.9624160662539318, 'gamma': 0.6089744776189376, 'rho': 33.72354105150478, 'alpha': 0.7742341579747072, 'S0': 0.9774728976181747, 'E0': 0.007517273167572164, 'I0': 0.01500982921425304, 'R0': 0.0, 'fractional': 1.0}",44,10,I,no_observation_search_discovery,10
1,,SEIHR|fractional=1|obs=I,SEIHR|fractional=1|obs=I,SEIHR,True,I,0,infectious,12,5,0.4221176093152509,0.3201936328985845,0.4251037994163028,0.29013662255422473,0.346637273434764,0.662737054607557,0.1981098831871849,0.24662259376159845,3,0.18742927190934697,0.11559410264418993,0.057797051322094964,0.14317501150795264,"{'1': {'mae': 0.23142607922346486, 'rmse': 0.25820721743837893, 'smape': 0.5908068462974492}, '2': {'mae': 0.20156491347606695, 'rmse': 0.28132878764749236, 'smape': 0.5000216663692046}, '4': {'mae': 0.1613386568620229, 'rmse': 0.200331776198924, 'smape': 0.4571684979736906}}",0.02863500230159053,0.235,0.12,0.1,0.015,0.0,0.0,0.0,0.0,0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.5138613255330325,False,True,True,True,True,"{'b0': 1.5593799335994734, 'b1': 3.3489647855519253, 'b2': -1.8346261757865436, 'sigma': 0.968042715319313, 'eta': 0.3919572964138353, 'gamma_i': 0.21366310998009527, 'gamma_h': 0.3993886415709339, 'rho': 36.65112862118566, 'alpha': 0.7748417642290211, 'S0': 0.8973037377006179, 'E0': 0.006501731339168192, 'I0': 0.012768109062181655, 'H0': 0.0834264218980323, 'R0': 0.0, 'fractional': 1.0}",44,10,I,no_observation_search_discovery,10
1,,SEIAR|fractional=1|obs=I,SEIAR|fractional=1|obs=I,SEIAR,True,I,0,infectious,12,5,0.44423930283662394,0.3181803144174838,0.42687830559355244,0.29277154407757905,0.3495414900023663,0.6659511955136891,0.20622069691092992,0.27526246209105004,3,0.1947287158439896,0.1549239627031374,0.0774619813515687,0.18036570886556538,"{'1': {'mae': 0.22628104381161399, 'rmse': 0.29875492369458534, 'smape': 0.5374629974359608}, '2': {'mae': 0.24814490027743544, 'rmse': 0.3582857457430179, 'smape': 0.5455383246969584}, '4': {'mae': 0.14423614664374038, 'rmse': 0.1687467168355469, 'smape': 0.4342733658519436}}",0.03607314177311308,0.235,0.12,0.1,0.015,0.0,0.0,0.0,0.0,0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.5482638389686714,False,True,True,True,True,"{'b0': 1.2211028200921976, 'b1': 3.5525469614400524, 'b2': -2.217485735236416, 'sigma': 0.9722040632983746, 'p_asym': 0.03066886723969713, 'gamma_i': 0.5287158352617126, 'gamma_a': 0.8213333676927829, 'rho': 32.324530577020006, 'alpha': 0.7902457050190068, 'S0': 0.940697029810018, 'E0': 0.013142265334236803, 'I0': 0.011947505075533998, 'A0': 0.03421319978021104, 'R0': 0.0, 'fractional': 1.0}",44,10,I,no_observation_search_discovery,10
