round,spec_key,structure_name,fractional,observation_map,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,age_prior_penalty,score,params
1,SIR|fractional=0|obs=I,SIR,False,I,6,3,0.11823561485539667,0.170887566397614,0.24508282998330808,0.14963508781808504,0.16427485442519335,1.0375454233048218,0.11752610609418342,0.13285253291258872,3,0.11377180489681707,0.048915769265035304,0.024457884632517652,0.06187614519104784,"{'1': {'mae': 0.13147739230369831, 'rmse': 0.15057468744425495, 'smape': 0.9731821920091448}, '2': {'mae': 0.11952473915039047, 'rmse': 0.13496469346266396, 'smape': 0.9646095332655558}, '4': {'mae': 0.10157618682846145, 'rmse': 0.11301821783084728, 'smape': 0.9761279548558377}}",0.012375229038209569,0.12,-0.01,0.2606049185675443,"{'b0': 0.060096659845431416, 'b1': 1.32772656987528, 'b2': -1.4158236335192822, 'gamma': 0.11225648528175321, 'rho': 4.779054469764451, 'S0': 0.9679783278599043, 'I0': 0.032021672140095575, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=0|obs=I,SEIR,False,I,8,4,0.17463900145348188,0.19727624492622375,0.2674895282570908,0.16152772405060642,0.17584556680236893,1.0715102785129869,0.12441687827159043,0.14003660761059986,3,0.12041541687847723,0.051085425800024856,0.025542712900012428,0.06417968406310154,"{'1': {'mae': 0.13851816093681005, 'rmse': 0.1580587608198193, 'smape': 0.9949306784037539}, '2': {'mae': 0.12642965777904314, 'rmse': 0.14223489688730304, 'smape': 0.9872238807714248}, '4': {'mae': 0.10830281609891815, 'rmse': 0.11981616512467726, 'smape': 1.000250370583775}}",0.012835936812620309,0.16,-0.005,0.31379406659111,"{'b0': 0.44861609037367267, 'b1': 1.6757833362158814, 'b2': -1.3051363199438963, 'sigma': 0.8834313631051898, 'gamma': 0.10962728533291351, 'rho': 4.768615407710671, 'S0': 0.9506628240342372, 'E0': 0.02650106574193516, 'I0': 0.022836110223827633, 'R0': 0.0, 'fractional': 0.0}"
2,SIR|fractional=1|obs=I,SIR,True,I,7,3,0.11118586090000113,0.15305009595447605,0.19757843433756142,0.18529035080681397,0.2026682413744453,1.1270238043242702,0.1415637051245803,0.15856271657455237,3,0.1370185649169514,0.05672295404009499,0.028361477020047494,0.07120435038052193,"{'1': {'mae': 0.15827093116808139, 'rmse': 0.1805611949707011, 'smape': 1.047665229484883}, '2': {'mae': 0.143986523636647, 'rmse': 0.16140790819055592, 'smape': 1.038114851459458}, '4': {'mae': 0.12243366056901255, 'rmse': 0.13371904656240002, 'smape': 1.046626196241378}}",0.014240870076104388,0.14500000000000002,-0.005,0.3196209120131033,"{'b0': 0.5624005460400846, 'b1': 1.6219758503936152, 'b2': -1.3207630008266424, 'gamma': 0.4871573873654239, 'rho': 10.312441502199542, 'alpha': 0.7333874128200493, 'S0': 0.9728400241498373, 'I0': 0.02715997585016266, 'R0': 0.0, 'fractional': 1.0}"
1,SEIR|fractional=1|obs=I,SEIR,True,I,9,4,0.17923241919836025,0.1977831155943344,0.26701976984034087,0.1710471629899668,0.1842827920318547,1.0980985474977154,0.13636333723718785,0.1505021678003524,3,0.13239445337144065,0.050885230012691546,0.025442615006345773,0.06356587618792656,"{'1': {'mae': 0.15027261739637265, 'rmse': 0.1680647267090266, 'smape': 1.0335336093112282}, '2': {'mae': 0.13836761940955197, 'rmse': 0.15267726329679537, 'smape': 1.027468865434746}, '4': {'mae': 0.12044977490563892, 'rmse': 0.1307645133952352, 'smape': 1.0425284987074679}}",0.012713175237585313,0.185,0.0,0.35555024361537174,"{'b0': 0.5010623222203422, 'b1': 1.6993710032558969, 'b2': -1.381562388452937, 'sigma': 0.9170008562296867, 'gamma': 0.12364026390353029, 'rho': 5.030467315533229, 'alpha': 0.9782347834380622, 'S0': 0.9507504240475665, 'E0': 0.026320113198846456, 'I0': 0.022929462753586937, 'R0': 0.0, 'fractional': 1.0}"
1,SEIHR|fractional=0|obs=I,SEIHR,False,I,10,5,0.1852365362452829,0.20172395528168172,0.27408199411574435,0.1592772364597625,0.1736938407642979,1.065207242329225,0.12563438723736334,0.14073654869582974,3,0.12170984626483206,0.0505815496161715,0.02529077480808575,0.06333387665526559,"{'1': {'mae': 0.1399448348316968, 'rmse': 0.15887857102471675, 'smape': 1.000486568388422}, '2': {'mae': 0.1277045136883892, 'rmse': 0.1429629723871498, 'smape': 0.9923495841878963}, '4': {'mae': 0.10925381319200397, 'rmse': 0.1203681026756227, 'smape': 1.0040789780243946}}",0.012666775331053119,0.2,0.0,0.35966739640397094,"{'b0': 0.7630813112561878, 'b1': 1.6588195425748709, 'b2': -1.269034522706234, 'sigma': 0.9132594639195737, 'eta': 0.1102686507651124, 'delta': 0.5005674028223173, 'rho': 6.010936706072819, 'S0': 0.7593402715640027, 'E0': 0.02048004041833202, 'I0': 0.01753843886185774, 'H0': 0.2026412491558076, 'R0': 0.0, 'fractional': 0.0}"
1,SEIRS|fractional=0|obs=I,SEIRS,False,I,9,4,0.17810556078257864,0.15294828623567439,0.20285805533143902,0.05239429850431147,0.062269687149980414,1.1401703018063398,0.11567487260795674,0.16358807730619762,3,0.10929070465535136,0.08422139424535852,0.04211069712267926,0.1153110654858457,"{'1': {'mae': 0.11594038738480975, 'rmse': 0.176427433147576, 'smape': 1.3052397295118405}, '2': {'mae': 0.13808449461542313, 'rmse': 0.18430222123482526, 'smape': 1.47207166780022}, '4': {'mae': 0.09299973582363734, 'rmse': 0.13003457753619166, 'smape': 1.579756822538037}}",0.023062213097169142,0.18,0.01,0.36446361487519974,"{'b0': -0.8820140000934464, 'b1': 2.9254210971198806, 'b2': 0.2574049166255528, 'sigma': 0.9326140710952223, 'gamma': 0.4160028944002153, 'omega': 0.17774621494549378, 'rho': 9.099998809829843, 'S0': 0.9572363641910444, 'E0': 0.021433898845478697, 'I0': 0.021329736963476776, 'R0': 0.0, 'fractional': 0.0}"
2,SEIHR|fractional=0|obs=I+H,SEIHR,False,I+H,10,5,0.19822188097625287,0.21200884745675733,0.2821546931765171,0.16192688223104895,0.17628523476369987,1.0725375522711438,0.1271739172930454,0.142438882990677,3,0.12316644760144836,0.05137245574884728,0.02568622787442364,0.06405155277403182,"{'1': {'mae': 0.1414297959369746, 'rmse': 0.1606194955484572, 'smape': 1.004644983469469}, '2': {'mae': 0.1292345559578109, 'rmse': 0.14468634750744888, 'smape': 0.9970491408995675}, '4': {'mae': 0.11085739998435067, 'rmse': 0.12201080591612491, 'smape': 1.0097082497484209}}",0.012810310554806366,0.20500000000000002,0.0,0.3666629860306784,"{'b0': 0.6269832474230705, 'b1': 1.6199414449672327, 'b2': -1.2509468665882704, 'sigma': 0.8977488945931926, 'eta': 0.10973332082952714, 'delta': 0.8306781622427608, 'rho': 4.579261016817434, 'S0': 0.8752053445365449, 'E0': 0.024011475680217168, 'I0': 0.018607734527301807, 'H0': 0.08217544525593608, 'R0': 0.0, 'fractional': 0.0}"
1,SEIAR|fractional=0|obs=I,SEIAR,False,I,11,5,0.207307676258714,0.21418403816935516,0.2821371125852931,0.16106777825306348,0.17544361170899855,1.0701750205679628,0.12735161601465853,0.14237639098685825,3,0.12340064089935734,0.05088692307379405,0.025443461536897024,0.0635638470673965,"{'1': {'mae': 0.1417301763211568, 'rmse': 0.16059289217858885, 'smape': 1.0061397995611945}, '2': {'mae': 0.12943986205377, 'rmse': 0.14462717929194227, 'smape': 0.9981128435476534}, '4': {'mae': 0.11088480966904878, 'rmse': 0.12190910149004362, 'smape': 1.0098406969315263}}",0.0127127694134793,0.21000000000000002,0.0,0.3715568718497337,"{'b0': 0.34201133138102946, 'b1': 1.986056677146745, 'b2': -1.4014874312384302, 'sigma': 0.9147496009714514, 'p_asym': 0.05504770363258875, 'gamma_i': 0.10990156584938539, 'gamma_a': 0.8041937430841543, 'rho': 5.583997058080746, 'S0': 0.8632206647855886, 'E0': 0.025941566056163264, 'I0': 0.022459856646103175, 'A0': 0.08837791251214487, 'R0': 0.0, 'fractional': 0.0}"
2,SEIHR|fractional=1|obs=I,SEIHR,True,I,11,5,0.19127096864657123,0.20115517621507092,0.2726909193918021,0.1717201965539487,0.18501410967385168,1.0997535823886486,0.1370235946912059,0.1511701618164919,3,0.13303715821296538,0.05108658822468728,0.02554329411234364,0.0637281469262306,"{'1': {'mae': 0.15103016485360624, 'rmse': 0.1688534793125038, 'smape': 1.035696606514088}, '2': {'mae': 0.1390515414198222, 'rmse': 0.15337059912244078, 'smape': 1.029539889481689}, '4': {'mae': 0.12098907780018926, 'rmse': 0.1312864070145311, 'smape': 1.0442988052737285}}",0.012745629385246121,0.22500000000000003,0.005,0.40132608171055517,"{'b0': 0.8274459081686647, 'b1': 1.7173503485934536, 'b2': -1.3481235966497453, 'sigma': 0.9157004165805829, 'eta': 0.1217708053623952, 'delta': 0.5001199264967653, 'rho': 6.17629358059279, 'alpha': 0.9804975811042569, 'S0': 0.7710309619821156, 'E0': 0.02037318502807229, 'I0': 0.017484509547998222, 'H0': 0.19111134344181385, 'R0': 0.0, 'fractional': 1.0}"
2,SEIAR|fractional=1|obs=I,SEIAR,True,I,12,5,0.21299676558011754,0.20974169323374275,0.27619876825485984,0.17189866811895058,0.18539160103938968,1.0999620633530482,0.1374573257240677,0.15165899677948272,3,0.13344721937275025,0.05138534233630478,0.02569267116815239,0.06395515205057484,"{'1': {'mae': 0.15167244959498843, 'rmse': 0.1695737497018142, 'smape': 1.0374423445242669}, '2': {'mae': 0.13954242990953192, 'rmse': 0.15392220329385517, 'smape': 1.0309578242865245}, '4': {'mae': 0.12115709766768278, 'rmse': 0.13148103734277886, 'smape': 1.044826973398397}}",0.012791030410114968,0.235,0.005,0.4119309209510176,"{'b0': 0.46122539232056026, 'b1': 2.0639533465960582, 'b2': -1.5590452243915462, 'sigma': 0.9260425099047112, 'p_asym': 0.0522245803580121, 'gamma_i': 0.12016153063239914, 'gamma_a': 0.8004635206733156, 'rho': 5.747471759562717, 'alpha': 0.9821630578148083, 'S0': 0.8671502498620935, 'E0': 0.025573864056989797, 'I0': 0.0223330613953054, 'A0': 0.08494282468561133, 'R0': 0.0, 'fractional': 1.0}"
