t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.7,1.1546990208296148,1.1558492338606567,train
1,0.7,0.8134817283606555,0.8089379398278304,train
2,0.6,0.7424045883044714,0.7364460861613012,train
3,0.5,0.7521699235274705,0.7437937487284517,train
4,1.1,0.895887833802719,0.8855479805101473,train
5,1.6,1.1507092297723087,1.136411725278576,train
6,2.1,1.6836959083755016,1.6652150095187284,train
7,3.4,2.5608254000966775,2.5345070121075595,train
8,5.4,4.278197898786838,4.245990180924388,train
9,7.6,7.057760118459236,7.016754979007672,train
10,10.6,12.046074362981757,12.020040530707057,train
11,17.4,18.15883711083833,18.156560802698138,train
12,25.3,23.96973547050329,24.039791365389895,train
13,19.3,20.066346361553368,20.04723473965663,train
14,14.8,14.450990025097703,14.422749267396943,train
15,12.0,11.94735356544975,11.940383761764407,train
16,10.2,10.569890973063174,10.571893522369136,train
17,9.6,9.919673170840495,9.931284741339253,train
18,9.4,9.29555348417435,9.306768980313096,train
19,9.0,8.987035235317887,9.002501306094272,train
20,9.2,8.433025308904183,8.443171377517045,train
21,9.5,8.093555755185442,8.104770007695718,train
22,7.2,7.405199434847593,7.4083089447342285,train
23,6.1,6.888904063254278,6.8897630863137955,train
24,4.8,6.010897134717314,6.002024516872935,train
25,5.0,5.271841599752148,5.257527244994188,train
26,4.4,4.279614292425873,4.257530344065745,train
27,3.6,3.457054119801799,3.431921218332017,train
28,2.7,2.6135373252515994,2.5888262052540436,train
29,2.0,1.995501213178603,1.9742914180474196,train
30,1.5,1.494205866970893,1.4781012381821779,train
31,1.3,1.1571501946570921,1.145285733862271,validation
32,0.8,0.9103959770467608,0.9020118044373487,validation
33,0.9,0.740749834943255,0.7346610142090761,validation
34,0.9,0.6159704477678832,0.6115095127162016,validation
35,0.5,0.5242761141581596,0.5208817987941692,validation
36,0.5,0.45386251493632895,0.4512123275099193,validation
37,0.8,0.3988457285401421,0.3967085561264986,validation
38,0.4,0.354656362006765,0.3528881851576199,validation
39,0.5,0.3185318942224113,0.3170327380674454,validation
40,0.6,0.28846601128921273,0.2871685960401565,validation
41,0.4,0.2630992764500991,0.26195565696094175,test
42,0.2,0.24143998306528036,0.24041546788899418,test
43,0.2,0.22277230522681188,0.22184057380953293,test
44,0.4,0.20656617425245533,0.20570631602126394,test
45,0.3,0.19243377158176098,0.19162797611750815,test
46,0.2,0.1801003151062837,0.17933202306034193,test
47,0.3,0.16939468832435695,0.16864678491856483,test
48,0.3,0.16025710125044657,0.159509904475032,test
49,0.3,0.15277048330640974,0.15199926687413925,test
50,0.4,0.14722595410490197,0.14639785698051788,test
51,0.0,0.1442399073482835,0.14331033241855767,test
