round,repeat,record_key,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score_policy,score_formula,score,score_used_val_mae,score_used_multi_split,score_used_stability,score_used_complexity,score_used_age_prior,params,random_draw_index,search_name,candidate_budget_requested,candidate_budget_actual,candidate_universe_size,random_repeats,random_seed
12,0,0:SIR|fractional=0|obs=delayed_I|delay=2,SIR|fractional=0|obs=delayed_I|delay=2,SIR,False,delayed_I,2,delayed,6,3,0.11315502755827953,0.1690940024302789,0.24676527706636348,0.1513448896095348,0.16594775593072425,1.042560911352662,0.11929500081245847,0.13449967875942237,3,0.11552095324230621,0.04916419709784529,0.024582098548922644,0.0620445691333775,"{'1': {'mae': 0.13333558738947146, 'rmse': 0.15231448306199175, 'smape': 0.979474222623607}, '2': {'mae': 0.12131890872662633, 'rmse': 0.13664303207957845, 'smape': 0.9709558478057162}, '4': {'mae': 0.10323050632127762, 'rmse': 0.11454152113669694, 'smape': 0.9823667663074921}}",0.0124089138266755,0.13,0.06,0.06,0.0,0.0,0.0,0.01,0.0,-0.01,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.27251196561790436,False,True,True,True,True,"{'b0': 0.2401787576641893, 'b1': 1.3368474286579795, 'b2': -1.028327754350557, 'gamma': 0.1119149194993384, 'rho': 4.720971328610695, 'S0': 0.9667492046536909, 'I0': 0.033250795346309224, 'R0': 0.0, 'fractional': 0.0}",12,random_structure_discovery,30,30,44,1,2257
18,0,0:SEIRS|fractional=0|obs=I,SEIRS|fractional=0|obs=I,SEIRS,False,I,0,infectious,9,4,0.17810556066511385,0.15297012878576763,0.2028808391539581,0.05239562027172893,0.0622717224908837,1.1400835564351428,0.06485755065333777,0.08352491757471969,3,0.06202147727485628,0.03213295659771258,0.01606647829885629,0.051929004553614246,"{'1': {'mae': 0.052073085688358924, 'rmse': 0.06150532916207914, 'smape': 1.1239831378774396}, '2': {'mae': 0.04948081703297565, 'rmse': 0.05901553775493489, 'smape': 1.2032689758868598}, '4': {'mae': 0.09301874923867874, 'rmse': 0.13005388580714505, 'smape': 1.5799791583625722}}",0.01038580091072285,0.18,0.09,0.08,0.0,0.0,0.0,0.0,0.01,0.01,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.2784737564844354,False,True,True,True,True,"{'b0': -0.882149057353184, 'b1': 2.925542547622322, 'b2': 0.25722275606294354, 'sigma': 0.9326501778014582, 'gamma': 0.4159682981406273, 'omega': 0.17773619581465275, 'rho': 9.09940863405609, 'S0': 0.9572216262283524, 'E0': 0.021437529416931736, 'I0': 0.021340844354715966, 'R0': 0.0, 'fractional': 0.0}",18,random_structure_discovery,30,30,44,1,2257
19,0,0:SIR|fractional=0|obs=delayed_I|delay=3,SIR|fractional=0|obs=delayed_I|delay=3,SIR,False,delayed_I,3,delayed,6,3,0.10930396046412175,0.17102510045695915,0.24790916988648976,0.1524365812260829,0.16700967374587594,1.0457462467592156,0.12017283947157907,0.1353764081840171,3,0.11637301235564206,0.04940797449415226,0.02470398724707613,0.06225400270162901,"{'1': {'mae': 0.13423146456577406, 'rmse': 0.15322340525150435, 'smape': 0.9823348024286099}, '2': {'mae': 0.12220017844232539, 'rmse': 0.13752864455082436, 'smape': 0.9739506591743188}, '4': {'mae': 0.10408687540663775, 'rmse': 0.11537717474972267, 'smape': 0.9854900141986821}}",0.012450800540325803,0.135,0.06,0.06,0.0,0.0,0.0,0.015,0.0,-0.01,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.278527800143044,False,True,True,True,True,"{'b0': 0.3426959909115427, 'b1': 1.2675376359021175, 'b2': -0.8268315490808925, 'gamma': 0.11167280555411088, 'rho': 4.684055936546596, 'S0': 0.9641173363704189, 'I0': 0.03588266362958112, 'R0': 0.0, 'fractional': 0.0}",19,random_structure_discovery,30,30,44,1,2257
6,0,0:SEIR|fractional=0|obs=I,SEIR|fractional=0|obs=I,SEIR,False,I,0,infectious,8,4,0.17463900147617295,0.19726317225131942,0.26747755401613327,0.16153347769916046,0.1758511777056933,1.071526132410537,0.12442030834079809,0.140041008095343,3,0.1204190354786704,0.051088514265874935,0.025544257132937467,0.06418266825884839,"{'1': {'mae': 0.13852302066058925, 'rmse': 0.15806149826884405, 'smape': 0.9949410298582693}, '2': {'mae': 0.12643734797463732, 'rmse': 0.1422491134791191, 'smape': 0.987233767845184}, '4': {'mae': 0.10830055638716776, 'rmse': 0.11981241253806588, 'smape': 1.0002539634463037}}",0.012836533651769677,0.16,0.08,0.08,0.0,0.0,0.0,0.0,0.0,-0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.31379982626337755,False,True,True,True,True,"{'b0': 0.4487999481514961, 'b1': 1.675880769168095, 'b2': -1.305343331225358, 'sigma': 0.88341560473635, 'gamma': 0.10962606262671314, 'rho': 4.7685628441790415, 'S0': 0.9506662013266914, 'E0': 0.026499264542560547, 'I0': 0.022834534130747937, 'R0': 0.0, 'fractional': 0.0}",6,random_structure_discovery,30,30,44,1,2257
27,0,0:SIR|fractional=1|obs=I,SIR|fractional=1|obs=I,SIR,True,I,0,infectious,7,3,0.11118586094988114,0.15305082852337773,0.19757887459504075,0.18529690674812216,0.20267500190288676,1.127039360529046,0.14154992576190797,0.15855203519104263,3,0.13700446355861007,0.056724610463529355,0.028362305231764678,0.07120869039949826,"{'1': {'mae': 0.158264022429721, 'rmse': 0.18055068064378624, 'smape': 1.0476624780601114}, '2': {'mae': 0.14396042418784605, 'rmse': 0.1613884149820767, 'smape': 1.0380418110622005}, '4': {'mae': 0.12242533066815686, 'rmse': 0.13371700994726493, 'smape': 1.0465850320763737}}",0.014241738079899653,0.14500000000000002,0.07,0.06,0.015,0.0,0.0,0.0,0.0,-0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3196085068702744,False,True,True,True,True,"{'b0': 0.5624544377039864, 'b1': 1.6219303040492514, 'b2': -1.3207963638114046, 'gamma': 0.48715772607047586, 'rho': 10.312458245473385, 'alpha': 0.733388296431608, 'S0': 0.9728402716579352, 'I0': 0.027159728342064867, 'R0': 0.0, 'fractional': 1.0}",27,random_structure_discovery,30,30,44,1,2257
11,0,0:SEIR|fractional=0|obs=delayed_I|delay=2,SEIR|fractional=0|obs=delayed_I|delay=2,SEIR,False,delayed_I,2,delayed,8,4,0.15671312072303833,0.18835038083736147,0.2681498362760755,0.16078884369386395,0.17514800088559326,1.0694372779860073,0.12606185570822867,0.14131849033875238,3,0.12208871990258517,0.05097520819369462,0.02548760409684731,0.06377460248760959,"{'1': {'mae': 0.1403071951011192, 'rmse': 0.15944292328208012, 'smape': 1.0012518056405169}, '2': {'mae': 0.12811848886870192, 'rmse': 0.1435487165656111, 'smape': 0.993424196355234}, '4': {'mae': 0.10975988315486485, 'rmse': 0.1209638311685659, 'smape': 1.005767915228946}}",0.012754920497521919,0.17,0.08,0.08,0.0,0.0,0.0,0.01,0.0,-0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3253312444969544,False,True,True,True,True,"{'b0': 0.7114376889266418, 'b1': 1.3216906748569055, 'b2': -0.710983482912248, 'sigma': 0.8846933569064654, 'gamma': 0.10987149200236337, 'rho': 4.717119973966993, 'S0': 0.9422765152474402, 'E0': 0.03311623601191839, 'I0': 0.024607248740641442, 'R0': 0.0, 'fractional': 0.0}",11,random_structure_discovery,30,30,44,1,2257
29,0,0:SIR|fractional=1|obs=delayed_I|delay=2,SIR|fractional=1|obs=delayed_I|delay=2,SIR,True,delayed_I,2,delayed,7,3,0.1119327823244807,0.1533922640949423,0.20384850473432325,0.2025079917637989,0.21910170994843833,1.1678960157358065,0.15154772972185826,0.1692655554423258,3,0.14655233717160357,0.06091722702345567,0.030458613511727836,0.07512645397007536,"{'1': {'mae': 0.16783605267959417, 'rmse': 0.19096764180526585, 'smape': 1.0731130565164002}, '2': {'mae': 0.15399706120492415, 'rmse': 0.1723426034317969, 'smape': 1.0660673442383926}, '4': {'mae': 0.13281007528105646, 'rmse': 0.14448642108991466, 'smape': 1.0799575560079422}}",0.015025290794015073,0.15500000000000003,0.07,0.06,0.015,0.0,0.0,0.01,0.0,-0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.34203624147734646,False,True,True,True,True,"{'b0': 0.5827527698849186, 'b1': 1.7400876016410365, 'b2': -0.9036940872097097, 'gamma': 0.4433483256991587, 'rho': 9.577821874299229, 'alpha': 0.7470254623786899, 'S0': 0.9765068374158276, 'I0': 0.023493162584172562, 'R0': 0.0, 'fractional': 1.0}",29,random_structure_discovery,30,30,44,1,2257
25,0,0:SEIR|fractional=0|obs=delayed_I|delay=3,SEIR|fractional=0|obs=delayed_I|delay=3,SEIR,False,delayed_I,3,delayed,8,4,0.1446287920329038,0.1867731458751887,0.26591925212909384,0.1615437047374279,0.1758775406786604,1.0715310876234552,0.13593465372946545,0.15891895204058196,3,0.1298791046494393,0.05664296238513353,0.028321481192566764,0.08139340906597355,"{'1': {'mae': 0.1408979573767078, 'rmse': 0.16007751236739204, 'smape': 1.0030111948526863}, '2': {'mae': 0.12872035426435735, 'rmse': 0.14417720116407523, 'smape': 0.9953470558591361}, '4': {'mae': 0.13818564954733123, 'rmse': 0.17250214259027863, 'smape': 1.0607404353105627}}",0.01627868181319471,0.175,0.08,0.08,0.0,0.0,0.0,0.015,0.0,-0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.34447926765520076,False,True,True,True,True,"{'b0': 0.9172383445945719, 'b1': 1.0782634053294804, 'b2': -0.46253854711983555, 'sigma': 0.8612437367583188, 'gamma': 0.10968601268446347, 'rho': 4.672268997304919, 'S0': 0.9323718472539699, 'E0': 0.03965102147099949, 'I0': 0.027977131275030487, 'R0': 0.0, 'fractional': 0.0}",25,random_structure_discovery,30,30,44,1,2257
9,0,0:SEIRS|fractional=0|obs=delayed_I|delay=2,SEIRS|fractional=0|obs=delayed_I|delay=2,SEIRS,False,delayed_I,2,delayed,9,4,0.1664282373312934,0.18768353712865232,0.26205920857398735,0.2952370492917439,0.30360275779642215,1.3384878185790432,0.09866823364142506,0.13445750826537026,3,0.08925445834055099,0.07633549200194252,0.03816774600097126,0.09049878970127297,"{'1': {'mae': 0.1324876656990436, 'rmse': 0.19205510355958255, 'smape': 1.1789453767366729}, '2': {'mae': 0.04729997854547188, 'rmse': 0.054687727919602164, 'smape': 1.0004600625086915}, '4': {'mae': 0.11621705667975969, 'rmse': 0.15662969331692608, 'smape': 1.430962718080678}}",0.018099757940254594,0.19,0.09,0.08,0.0,0.0,0.0,0.01,0.01,0.01,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.34552196228177684,False,True,True,True,True,"{'b0': 0.5657552277547497, 'b1': 1.5384386666500345, 'b2': -0.6104391593293439, 'sigma': 0.8913891409343548, 'gamma': 0.1351238915284124, 'omega': 0.015335547424858976, 'rho': 5.137361946133744, 'S0': 0.9453292438332298, 'E0': 0.031157090820856916, 'I0': 0.02351366534591326, 'R0': 0.0, 'fractional': 0.0}",9,random_structure_discovery,30,30,44,1,2257
10,0,0:SEIHR|fractional=0|obs=H,SEIHR|fractional=0|obs=H,SEIHR,False,H,0,hospitalized,11,5,0.24184574804548242,0.23873406558996108,0.3193066716821644,0.14017077125741212,0.15549229936462644,1.00808684625316,0.10072668432126126,0.11895201076302914,3,0.09692447490071816,0.05084344132054461,0.025421720660272304,0.0631753048001945,"{'1': {'mae': 0.11427490009882998, 'rmse': 0.13748954746102604, 'smape': 0.9052529161869213}, '2': {'mae': 0.10327213132453439, 'rmse': 0.12211502130892633, 'smape': 0.8995741754547036}, '4': {'mae': 0.08463302154041943, 'rmse': 0.09725146351913506, 'smape': 0.9090291074600455}}",0.012635060960038899,0.21500000000000002,0.11,0.1,0.0,0.0,0.005,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3499812565210294,False,True,True,True,True,"{'b0': 1.9132330953417493, 'b1': 1.3607962724359217, 'b2': -0.5749960053675042, 'sigma': 0.8366852801551049, 'eta': 0.5004691052581708, 'gamma_i': 0.0630751700957899, 'gamma_h': 0.1159773686794224, 'rho': 5.6329985003239464, 'S0': 0.9290078413390143, 'E0': 0.01715634979124694, 'I0': 0.01173260789986493, 'H0': 0.042103200969873855, 'R0': 0.0, 'fractional': 0.0}",10,random_structure_discovery,30,30,44,1,2257
