delay,validation_mae,validation_rmse,validation_smape
3,0.1918295922980879,0.20697229127463537,1.1391904689046906
0,0.21736552217886726,0.22672788609191716,1.3412466348301437
2,0.2299674419958961,0.23700702869315388,1.4489441386209585
1,1.2838058064513593,1.325650535537942,1.3698340694082038
