series_name,model_name,test_mae,test_rmse,test_smape,num_free_params,num_compartments
>= 65 yr,deterministic_seir,0.11966450052386962,0.13774686475783518,0.566249993388461,8,4
>= 65 yr,fractional_seir,0.11992797944636831,0.13889177081259754,0.5605858878922626,9,4
>= 65 yr,constrained_structure_discovery,0.1218536898826159,0.1397516001534423,0.6046117791442034,10,4
>= 65 yr,probabilistic_seir,0.12267130936482364,0.14427518251095,0.5498195978044804,9,4
