series_name,round_id,proposal_id,role_source,critic_priority,critic_risk_flags,provider,provider_is_mock,scientific_claim_allowed,schema_valid,hard_valid,invalid_reason,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_mae,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,rolling_val_std_mae,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score
>= 65 yr,2,3,proposer,medium,,mock,True,False,True,True,,SEIRS|fractional=1|obs=delayed_I|delay=3,SEIRS,True,delayed_I,3,delayed,10,4,0.6636657280222118,0.25483281238676225,0.2921868965508691,0.5192688798137379,0.3020353638481941,0.38526331311136425,0.04474159584699249,0.29682679268169454,0.09351942857848299,0.04675971428924149,0.23041366085272696,"{'1': {'mae': 0.36157749576149595, 'rmse': 0.5365334666609046, 'smape': 0.4932242260331597}, '2': {'mae': 0.25372335687395603, 'rmse': 0.28697760112331466, 'smape': 0.49398317485664034}, '4': {'mae': 0.2908052389091304, 'rmse': 0.3322788715498735, 'smape': 0.6132693752671117}}",0.0460827321705454,0.22000000000000003,0.1,0.08,0.015,0.0,0.0,0.015,0.01,-0.0075,0.6021692391414816
>= 65 yr,2,2,proposer,medium,,mock,True,False,True,True,,SEIRS|fractional=1|obs=delayed_I|delay=1,SEIRS,True,delayed_I,1,delayed,10,4,0.5772173212385371,0.47450421621268324,0.4947567716746455,1.1613759847172898,0.3091062124283373,0.39083849959914985,0.0598653729660526,0.30419826953162193,0.1168247723557322,0.0584123861778661,0.23011503691747884,"{'1': {'mae': 0.39360112084569016, 'rmse': 0.5718494249951889, 'smape': 0.5346436038910881}, '2': {'mae': 0.26224875179838203, 'rmse': 0.29349826245335847, 'smape': 0.5130169434469477}, '4': {'mae': 0.2714687646409396, 'rmse': 0.30716781134890225, 'smape': 0.5769470118026708}}",0.04602300738349577,0.21000000000000002,0.1,0.08,0.015,0.0,0.0,0.005,0.01,-0.0075,0.6111336630929839
>= 65 yr,2,1,proposer,medium,,mock,True,False,True,True,,SEIRS|fractional=0|obs=delayed_I|delay=2,SEIRS,False,delayed_I,2,delayed,9,4,0.5416616309516898,0.4093247240292673,0.43821868852969925,1.001487716093006,0.431130371663506,0.45924293056491344,0.018721423050179032,0.43311171781983476,0.03369166106290785,0.016845830531453925,0.15784681374248088,"{'1': {'mae': 0.4270727871672603, 'rmse': 0.46030656220051824, 'smape': 0.9720105291178699}, '2': {'mae': 0.41050106320619606, 'rmse': 0.4361333893629487, 'smape': 1.0250232238436336}, '4': {'mae': 0.45581726461706157, 'rmse': 0.4812888401312735, 'smape': 1.242677632701821}}",0.03156936274849618,0.19,0.09,0.08,0.0,0.0,0.0,0.01,0.01,-0.005,0.6665269110997849
>= 65 yr,2,0,proposer,high,,mock,True,False,True,True,,SEIRS|fractional=1|obs=delayed_I|delay=2,SEIRS,True,delayed_I,2,delayed,10,4,0.652694749654264,0.4254160385060521,0.44760123700474924,0.9504093481881817,0.42121508745282427,0.5631601162403302,0.08424583736609235,0.40433094803772973,0.27413310352633846,0.13706655176316923,0.37064503678639427,"{'1': {'mae': 0.47607196210594804, 'rmse': 0.6192316939609462, 'smape': 0.5590648568066824}, '2': {'mae': 0.48537859380986226, 'rmse': 0.706221659238785, 'smape': 0.6747147642636016}, '4': {'mae': 0.30219470644266255, 'rmse': 0.3640269955212595, 'smape': 0.5291924704033494}}",0.07412900735727886,0.21500000000000002,0.1,0.08,0.015,0.0,0.0,0.01,0.01,-0.0075,0.823026507158178
>= 65 yr,2,4,proposer,medium,,mock,True,False,True,True,,SEIR|fractional=1|obs=delayed_I|delay=2,SEIR,True,delayed_I,2,delayed,9,4,0.8848406567598168,0.5178075536771743,0.5810832774610318,0.524442779004973,0.6132913454009824,0.7211891758615449,0.08043352001251204,0.571810544762951,0.3226963218205932,0.1613481609102966,0.37647440091632617,"{'1': {'mae': 0.6704647172893695, 'rmse': 0.7735958999051267, 'smape': 0.6117379140421757}, '2': {'mae': 0.4995416929009619, 'rmse': 0.560750069400015, 'smape': 0.5401449136729857}, '4': {'mae': 0.6698676260126158, 'rmse': 0.829221558279493, 'smape': 0.6528790192447919}}",0.07529488018326524,0.195,0.09,0.08,0.015,0.0,0.0,0.01,0.0,-0.0025,1.0009535858565128
