t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.1,0.059009637653535785,0.21120048078229395,train
1,0.2,0.2774757314630949,0.18971137602070987,train
2,0.2,0.3701817572229975,0.23021643978971137,train
3,0.5,0.5644295470692394,0.27059370995072696,train
4,0.4,0.6822558270456031,0.3489517766414245,train
5,0.3,0.9694347325301483,0.47220804301681724,train
6,0.8,1.1951634480893942,0.6781548423928326,train
7,1.1,1.6604443208070752,1.013212629417338,train
8,2.0,2.0706823576773576,1.5531512898127482,train
9,2.5,2.788128472798742,2.3851784543959313,train
10,3.1,3.4369524906861852,3.564291252746397,train
11,4.2,4.408728016609783,4.991741260927798,train
12,7.0,5.239625391730366,6.320464001727664,train
13,9.0,6.281302195602081,7.180641522474365,train
14,6.3,7.022178961208284,7.559075501159062,train
15,5.8,7.720599881013681,7.587237159954475,train
16,6.8,7.942468837639819,7.372148298385822,train
17,7.6,7.886654526737213,6.99797081287171,train
18,8.4,7.346779527949942,6.527275637306426,validation
19,5.5,6.533301660349926,6.005611621738073,validation
20,6.9,5.472097397982217,5.465493615391093,validation
21,4.2,4.361124342161969,4.929569944237031,validation
22,4.7,3.294609866204224,4.41308743354434,validation
23,2.5,2.3761700426500676,3.9257955600289036,validation
24,0.8,1.6385511546727307,3.4734096408415014,test
25,0.2,1.0867113752976758,3.0587291551708597,test
26,0.1,0.6956917466531797,2.682487278474148,test
27,0.0,0.4320599528049027,2.343991626272434,test
28,0.0,0.26133678367780594,2.0416034073939953,test
29,0.0,0.15458496525479748,1.7730920346113395,test
30,0.0,0.08973202011434764,1.5358942011770809,test
