round,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score,params
3,SEIRS|fractional=1|obs=delayed_I|delay=1,SEIRS,True,delayed_I,1,delayed,10,4,0.2631569347297783,0.16960747936712853,0.24847021606555938,0.09436395969938596,0.10272250503305581,0.5815453040050415,0.0995297880652273,0.10499150210581765,2,0.09952978806522729,0.01499916194454419,0.007499580972272095,0.0334221005044095,"{'1': {'mae': 0.0995297880652273, 'rmse': 0.10499150210581765, 'smape': 0.5769909394478089}}",0.0066844201008819,0.21000000000000002,0.1,0.08,0.015,0.0,0.0,0.005,0.01,0.0,0.3237137891383813,"{'b0': -0.7597739090108958, 'b1': 3.6842553122609654, 'b2': 0.5443151685087857, 'sigma': 0.9680310015038793, 'gamma': 0.527672153879376, 'omega': 0.15085996688051193, 'rho': 21.861342230669223, 'alpha': 0.9257648377292589, 'S0': 0.9739688533065881, 'E0': 0.013221058409515214, 'I0': 0.01281008828389691, 'R0': 0.0, 'fractional': 1.0}"
3,SEIRS|fractional=1|obs=delayed_I|delay=3,SEIRS,True,delayed_I,3,delayed,10,4,0.25156000183195476,0.17689992431485652,0.2583204890225346,0.10155809535667389,0.10975797760380185,0.6397693650109965,0.09735271948125593,0.10594958411343404,2,0.09735271948125593,0.025831117141646952,0.012915558570823476,0.0418062481384485,"{'1': {'mae': 0.09735271948125593, 'rmse': 0.10594958411343404, 'smape': 0.6076371600420855}}",0.0083612496276897,0.22000000000000003,0.1,0.08,0.015,0.0,0.0,0.015,0.01,0.0,0.33862952767976917,"{'b0': -0.2762780687178874, 'b1': 2.67761272231412, 'b2': 1.5030507583728454, 'sigma': 0.9605589414485324, 'gamma': 0.5772656589486987, 'omega': 0.1808916868793316, 'rho': 23.188987419629825, 'alpha': 0.9316204506511438, 'S0': 0.9780686957948804, 'E0': 0.012201075669181749, 'I0': 0.009730228535937668, 'R0': 0.0, 'fractional': 1.0}"
2,SEIRS|fractional=1|obs=I,SEIRS,True,I,0,infectious,10,4,0.26990706559547206,0.17459777766415213,0.251031628305487,0.09369920664526155,0.09971771507287318,0.5544177252419235,0.11755690352372468,0.12370933491527632,2,0.11755690352372468,0.02255675028336733,0.011278375141683665,0.03852757426952404,"{'1': {'mae': 0.11755690352372468, 'rmse': 0.12370933491527632, 'smape': 0.7589019884197375}}",0.007705514853904808,0.20500000000000002,0.1,0.08,0.015,0.0,0.0,0.0,0.01,0.0,0.34154079351931316,"{'b0': -0.42683228754442853, 'b1': 3.7078556266382887, 'b2': 0.0672920671210331, 'sigma': 0.9566819342101298, 'gamma': 0.6607290584450483, 'omega': 0.1567339081789387, 'rho': 26.19948124823816, 'alpha': 0.9033246616172175, 'S0': 0.9746089503195408, 'E0': 0.008230655028813106, 'I0': 0.017160394651646153, 'R0': 0.0, 'fractional': 1.0}"
1,SEIRS|fractional=0|obs=I,SEIRS,False,I,0,infectious,9,4,0.3494940585631098,0.22427830616315012,0.30662750024743,0.1883474736905591,0.19019326716682047,1.426178360725067,0.14906385708004438,0.15373981479617055,2,0.14906385708004444,0.02256441658462545,0.011282208292312725,0.037628409028032495,"{'1': {'mae': 0.14906385708004438, 'rmse': 0.15373981479617055, 'smape': 1.0613971066318586}}",0.007525681805606499,0.18,0.09,0.08,0.0,0.0,0.0,0.0,0.01,0.0,0.34787174717796365,"{'b0': 0.06741268440986517, 'b1': 2.3155692599022006, 'b2': 1.000923012806286, 'sigma': 0.828970355264813, 'gamma': 0.592048836147751, 'omega': 0.2703407606174864, 'rho': 23.367874150790684, 'S0': 0.994346311131405, 'E0': 0.0009090344001442709, 'I0': 0.004744654468450801, 'R0': 0.0, 'fractional': 0.0}"
2,SEIRS|fractional=0|obs=delayed_I|delay=1,SEIRS,False,delayed_I,1,delayed,9,4,0.2661081449299515,0.18642208743663963,0.2768526720602577,0.15158663638087375,0.15774472929273511,1.1173877086726167,0.14357180573019104,0.14989451655677413,2,0.14357180573019102,0.026634022744575866,0.013317011372287933,0.043075546347798296,"{'1': {'mae': 0.14357180573019104, 'rmse': 0.14989451655677413, 'smape': 1.0308383409897033}}",0.00861510926955966,0.185,0.09,0.08,0.0,0.0,0.0,0.005,0.01,0.0,0.35050392637203864,"{'b0': -1.3457676126450964, 'b1': 3.5695866019393017, 'b2': 0.8303245568792291, 'sigma': 0.9659726937486641, 'gamma': 0.3538998809991497, 'omega': 0.1653182718865216, 'rho': 16.349381219921074, 'S0': 0.970778869614848, 'E0': 0.015082253535914917, 'I0': 0.014138876849236849, 'R0': 0.0, 'fractional': 0.0}"
1,SIR|fractional=0|obs=I,SIR,False,I,0,infectious,6,3,0.2683334063795343,0.3156532579414509,0.4369413316291936,0.19170908219237445,0.21536618554201,0.5222156528674502,0.1700597462060021,0.19941945502856692,2,0.17005974620600212,0.08739199041872271,0.043695995209361356,0.10415278087617622,"{'1': {'mae': 0.1700597462060021, 'rmse': 0.19941945502856692, 'smape': 0.46293874902454746}}",0.020830556175235243,0.12,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.3545862975905987,"{'b0': 0.41971253412834675, 'b1': 1.381546908506141, 'b2': -2.0239229393729343, 'gamma': 0.11649809441222926, 'rho': 10.0198879795378, 'S0': 0.9673510204754056, 'I0': 0.032648979524594446, 'R0': 0.0, 'fractional': 0.0}"
3,SEIRS|fractional=1|obs=delayed_I|delay=2,SEIRS,True,delayed_I,2,delayed,10,4,0.26768364429076474,0.19027013483934826,0.2805098535346902,0.12126946382493738,0.12919942728561123,0.8176118048198069,0.11880750239124023,0.1267158546833989,2,0.11880750239124024,0.027551604613790116,0.013775802306895058,0.044064557228000296,"{'1': {'mae': 0.11880750239124023, 'rmse': 0.1267158546833989, 'smape': 0.7935747682324306}}",0.00881291144560006,0.21500000000000002,0.1,0.08,0.015,0.0,0.0,0.01,0.01,0.0,0.3563962161437354,"{'b0': -0.9590411607348784, 'b1': 3.2231131738495047, 'b2': 1.180438551172129, 'sigma': 0.9663286794382461, 'gamma': 0.41980818116466284, 'omega': 0.16489572911195488, 'rho': 18.376378050089336, 'alpha': 0.9682829032645626, 'S0': 0.9740611319302804, 'E0': 0.013134154438438845, 'I0': 0.01280471363128065, 'R0': 0.0, 'fractional': 1.0}"
2,SEIRS|fractional=0|obs=delayed_I|delay=3,SEIRS,False,delayed_I,3,delayed,9,4,0.25026165542277384,0.19571734007749897,0.2861964812727958,0.1495467741622732,0.15645939431003986,1.1081766233638313,0.14231167871113448,0.14883138101314433,2,0.14231167871113448,0.027412761393983784,0.013706380696991892,0.043567947813714696,"{'1': {'mae': 0.14231167871113448, 'rmse': 0.14883138101314433, 'smape': 1.021109053115686}}",0.00871358956274294,0.195,0.09,0.08,0.0,0.0,0.0,0.015,0.01,0.0,0.3597316489708693,"{'b0': -0.8976202911496368, 'b1': 2.5739496767882417, 'b2': 1.7118063351371078, 'sigma': 0.9497264743149653, 'gamma': 0.377154862268854, 'omega': 0.1904319127213952, 'rho': 16.868104416723526, 'S0': 0.9718264754303254, 'E0': 0.0156275297482535, 'I0': 0.012545994821421094, 'R0': 0.0, 'fractional': 0.0}"
2,SIR|fractional=0|obs=delayed_I|delay=1,SIR,False,delayed_I,1,delayed,6,3,0.26718807719463594,0.31475460909734987,0.4371092738304774,0.19227435407924612,0.2159179895851873,0.5234715167518672,0.17058693923795015,0.19992774108969555,2,0.17058693923795015,0.08750713301401424,0.04375356650700712,0.10426503641516768,"{'1': {'mae': 0.17058693923795015, 'rmse': 0.19992774108969555, 'smape': 0.4642035660097905}}",0.020853007283033537,0.125,0.06,0.06,0.0,0.0,0.0,0.005,0.0,0.0,0.36019351302799085,"{'b0': 0.48632775032863534, 'b1': 1.5404567252412655, 'b2': -1.8635670288911657, 'gamma': 0.11643299466899659, 'rho': 9.97230589068966, 'S0': 0.9666509672234885, 'I0': 0.03334903277651132, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=0|obs=delayed_I|delay=3,SEIR,False,delayed_I,3,delayed,8,4,0.3195213371819239,0.3139741189091113,0.44741589141995186,0.2011592774085394,0.22460847908762638,0.5429286282888446,0.13199848120470967,0.161128208908131,2,0.13199848120470967,0.0777240585231046,0.0388620292615523,0.09240509004157843,"{'1': {'mae': 0.13199848120470967, 'rmse': 0.161128208908131, 'smape': 0.3723056523603886}}",0.018481018008315687,0.175,0.08,0.08,0.0,0.0,0.0,0.015,0.0,0.0,0.3643415284745777,"{'b0': 1.1486591108206272, 'b1': 2.122171217977551, 'b2': -1.1603161677201868, 'sigma': 0.9720926933354416, 'gamma': 0.1154338549323525, 'rho': 9.85444743701561, 'S0': 0.9481706782788869, 'E0': 0.02819995960089334, 'I0': 0.023629362120219738, 'R0': 0.0, 'fractional': 0.0}"
