series_name,age_family,model_name,split,horizon,calibration_kind,interval_level,nominal_coverage,empirical_coverage,coverage_gap,abs_coverage_gap,average_interval_width,interval_score_mean,interval_score_median,residual_source_used,calibration_points,pooled_horizons_used,pooled_age_family_used,global_pooling_used,uncertainty_method,uncertainty_draws,artifact_dir
5-17 yr,children,probabilistic_seir,validation,static,scale_calibrated,50,0.5,0.3,-0.2,0.2,0.2089598662922953,0.4125548287409231,0.37930077439639615,same_series_static_validation,10,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/5_17_yr/probabilistic_seir
5-17 yr,children,probabilistic_seir,validation,static,conformal_absolute,80,0.8,0.6,-0.20000000000000007,0.20000000000000007,0.18893755779538984,0.30289020012145607,0.1916392050600082,same_series_pooled_horizons,26,True,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/5_17_yr/probabilistic_seir
5-17 yr,children,probabilistic_seir,validation,static,conformal_asymmetric,80,0.8,0.9,0.09999999999999998,0.09999999999999998,0.38345213316317533,0.41545712534678714,0.3849941840923421,age_family_static,20,True,True,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/5_17_yr/probabilistic_seir
5-17 yr,children,probabilistic_seir,validation,static,conformal_standardized,80,0.8,1.0,0.19999999999999996,0.19999999999999996,0.3517177974614644,0.3517177974614644,0.35613753148398697,age_family_static,20,True,True,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/5_17_yr/probabilistic_seir
5-17 yr,children,probabilistic_seir,validation,static,raw,80,0.8,0.7,-0.10000000000000009,0.10000000000000009,0.3810641164929477,0.4227535866661678,0.3802622878547861,none,0,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/5_17_yr/probabilistic_seir
5-17 yr,children,probabilistic_seir,validation,static,scale_calibrated,80,0.8,0.8,0.0,0.0,0.38898390143094486,0.42629329781046793,0.38976884505115583,same_series_static_validation,10,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/5_17_yr/probabilistic_seir
5-17 yr,children,probabilistic_seir,validation,static,conformal_absolute,95,0.95,1.0,0.050000000000000044,0.050000000000000044,0.31554625718943247,0.31554625718943247,0.3193394244917459,same_series_pooled_horizons,26,True,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/5_17_yr/probabilistic_seir
5-17 yr,children,probabilistic_seir,validation,static,conformal_asymmetric,95,0.95,1.0,0.050000000000000044,0.050000000000000044,0.49942442586541913,0.49942442586541913,0.5231871933994969,age_family_static,20,True,True,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/5_17_yr/probabilistic_seir
5-17 yr,children,probabilistic_seir,validation,static,conformal_standardized,95,0.95,1.0,0.050000000000000044,0.050000000000000044,0.41816136029852036,0.41816136029852036,0.4136034989302664,age_family_static,20,True,True,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/5_17_yr/probabilistic_seir
5-17 yr,children,probabilistic_seir,validation,static,raw,95,0.95,1.0,0.050000000000000044,0.050000000000000044,0.4742938275404652,0.4742938275404652,0.4717138358258719,none,0,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/5_17_yr/probabilistic_seir
5-17 yr,children,probabilistic_seir,validation,static,scale_calibrated,95,0.95,1.0,0.050000000000000044,0.050000000000000044,0.4742938275404652,0.4742938275404652,0.47171383582587184,same_series_static_validation,10,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/5_17_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,test,static,conformal_absolute,50,0.5,0.9090909090909091,0.40909090909090906,0.40909090909090906,0.11968972305179623,0.12377446299392512,0.12612517159480663,same_series_pooled_horizons,26,True,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,test,static,conformal_asymmetric,50,0.5,1.0,0.5,0.5,0.2510048017192308,0.2510048017192308,0.242880617374967,age_family_static,20,True,True,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,test,static,conformal_standardized,50,0.5,1.0,0.5,0.5,0.20546771098088842,0.20546771098088842,0.22366842641683524,age_family_static,20,True,True,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,test,static,raw,50,0.5,1.0,0.5,0.5,0.2510048017192308,0.2510048017192308,0.242880617374967,none,0,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,test,static,scale_calibrated,50,0.5,0.45454545454545453,-0.04545454545454547,0.04545454545454547,0.06902632047278845,0.11921782038891075,0.09517271573270045,same_series_static_validation,10,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,test,static,conformal_absolute,80,0.8,1.0,0.19999999999999996,0.19999999999999996,0.19797240496617005,0.19797240496617005,0.1941336860561601,same_series_pooled_horizons,26,True,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,test,static,conformal_asymmetric,80,0.8,1.0,0.19999999999999996,0.19999999999999996,0.4721025548705897,0.4721025548705897,0.4382902801673365,age_family_static,20,True,True,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,test,static,conformal_standardized,80,0.8,1.0,0.19999999999999996,0.19999999999999996,0.3646584887399104,0.3646584887399104,0.34193013174075954,age_family_static,20,True,True,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,test,static,raw,80,0.8,1.0,0.19999999999999996,0.19999999999999996,0.4721025548705897,0.4721025548705897,0.4382902801673365,none,0,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,test,static,scale_calibrated,80,0.8,0.8181818181818182,0.018181818181818188,0.018181818181818188,0.31866922453764807,0.35126905900958383,0.3027770778556281,same_series_static_validation,10,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,test,static,conformal_absolute,95,0.95,1.0,0.050000000000000044,0.050000000000000044,0.4724389895725681,0.4724389895725681,0.46441903056726136,same_series_pooled_horizons,26,True,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,test,static,conformal_asymmetric,95,0.95,1.0,0.050000000000000044,0.050000000000000044,0.7321295930065361,0.7321295930065361,0.6729350238474229,age_family_static,20,True,True,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,test,static,conformal_standardized,95,0.95,1.0,0.050000000000000044,0.050000000000000044,0.5371317688748106,0.5371317688748106,0.5112441667913693,age_family_static,20,True,True,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,test,static,raw,95,0.95,1.0,0.050000000000000044,0.050000000000000044,0.7321295930065361,0.7321295930065361,0.6729350238474229,none,0,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,test,static,scale_calibrated,95,0.95,0.8181818181818182,-0.13181818181818172,0.13181818181818172,0.4941874752794119,0.624586813167155,0.4918446397365259,same_series_static_validation,10,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,validation,static,conformal_absolute,50,0.5,0.4,-0.09999999999999998,0.09999999999999998,0.12612517159480663,0.4722060530964537,0.2670807083803499,same_series_pooled_horizons,26,True,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,validation,static,conformal_asymmetric,50,0.5,0.8,0.30000000000000004,0.30000000000000004,0.49897373010396173,0.585425871618239,0.5471629009032795,age_family_static,20,True,True,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,validation,static,conformal_standardized,50,0.5,0.9,0.4,0.4,0.47669659468062964,0.5716574233002094,0.503032614678095,age_family_static,20,True,True,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,validation,static,raw,50,0.5,0.7,0.19999999999999996,0.19999999999999996,0.4926747434045424,0.5899251478321099,0.5426636246894085,none,0,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,validation,static,scale_calibrated,50,0.5,0.5,0.0,0.0,0.13548555443624918,0.44503029555434476,0.22152324529732104,same_series_static_validation,10,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,validation,static,conformal_absolute,80,0.8,0.6,-0.20000000000000007,0.20000000000000007,0.23967613083580463,0.8072986477151547,0.23967613083580463,same_series_pooled_horizons,26,True,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,validation,static,conformal_asymmetric,80,0.8,0.9,0.09999999999999998,0.09999999999999998,0.8180036717003916,0.9368161192513208,0.8332847733721358,age_family_static,20,True,True,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,validation,static,conformal_standardized,80,0.8,1.0,0.19999999999999996,0.19999999999999996,0.8231846019808853,0.8231846019808853,0.798707966160722,age_family_static,20,True,True,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,validation,static,raw,80,0.8,0.9,0.09999999999999998,0.09999999999999998,0.7980641816369702,0.9829098780100036,0.8332847733721358,none,0,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,validation,static,scale_calibrated,80,0.8,0.8,0.0,0.0,0.5386933226049548,0.7917118899024423,0.5624672220261917,same_series_static_validation,10,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,validation,static,conformal_absolute,95,0.95,1.0,0.050000000000000044,0.050000000000000044,0.7129907866367906,0.7129907866367906,0.7497186308469668,same_series_pooled_horizons,26,True,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,validation,static,conformal_asymmetric,95,0.95,1.0,0.050000000000000044,0.050000000000000044,1.0734114958867829,1.0734114958867829,1.0209651685994394,age_family_static,20,True,True,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,validation,static,conformal_standardized,95,0.95,1.0,0.050000000000000044,0.050000000000000044,1.0248201742603413,1.0248201742603413,1.0223864428949496,age_family_static,20,True,True,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,validation,static,raw,95,0.95,0.9,-0.04999999999999993,0.04999999999999993,1.0486348766884837,1.1352926159100196,1.1286556636574674,none,0,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
50-64 yr,adults,probabilistic_seir,validation,static,scale_calibrated,95,0.95,0.9,-0.04999999999999993,0.04999999999999993,0.7078285417647266,1.2596563075007832,0.7618425729687905,same_series_static_validation,10,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/50_64_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,test,static,conformal_absolute,50,0.5,1.0,0.5,0.5,0.8120930994024333,0.8120930994024333,0.7894216557344818,same_series_pooled_horizons,26,True,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,test,static,conformal_asymmetric,50,0.5,1.0,0.5,0.5,0.7249040191224689,0.7249040191224689,0.7157983444120264,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,test,static,conformal_standardized,50,0.5,1.0,0.5,0.5,0.706422117605062,0.706422117605062,0.6577661131175812,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,test,static,raw,50,0.5,1.0,0.5,0.5,0.7216318182396537,0.7216318182396537,0.7157983444120264,none,0,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,test,static,scale_calibrated,50,0.5,0.9090909090909091,0.40909090909090906,0.40909090909090906,0.7035910227836623,0.7049031335643655,0.6979033858017258,same_series_static_validation,10,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,test,static,conformal_absolute,80,0.8,1.0,0.19999999999999996,0.19999999999999996,1.0476328969055542,1.0476328969055542,1.0246880293953884,same_series_pooled_horizons,26,True,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,test,static,conformal_asymmetric,80,0.8,1.0,0.19999999999999996,0.19999999999999996,1.1848152877045377,1.1848152877045377,1.0544017185391723,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,test,static,conformal_standardized,80,0.8,1.0,0.19999999999999996,0.19999999999999996,0.9268437420358976,0.9268437420358976,0.79950953651057,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,test,static,raw,80,0.8,1.0,0.19999999999999996,0.19999999999999996,1.1848152877045377,1.1848152877045377,1.0544017185391723,none,0,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,test,static,scale_calibrated,80,0.8,0.9090909090909091,0.10909090909090902,0.10909090909090902,0.8589910835857899,0.8950741300551281,0.7644412459409,same_series_static_validation,10,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,test,static,conformal_absolute,95,0.95,1.0,0.050000000000000044,0.050000000000000044,1.41610102911376,1.41610102911376,1.3931561616035943,same_series_pooled_horizons,26,True,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,test,static,conformal_asymmetric,95,0.95,1.0,0.050000000000000044,0.050000000000000044,1.6847405776615516,1.6847405776615516,1.5120103871717443,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,test,static,conformal_standardized,95,0.95,1.0,0.050000000000000044,0.050000000000000044,1.26574392597896,1.26574392597896,1.1273536417138754,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,test,static,raw,95,0.95,1.0,0.050000000000000044,0.050000000000000044,1.6847405776615516,1.6847405776615516,1.5120103871717443,none,0,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,test,static,scale_calibrated,95,0.95,0.9090909090909091,-0.040909090909090895,0.040909090909090895,1.221436918804625,1.3657691046819778,1.0962075306995147,same_series_static_validation,10,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,validation,static,conformal_absolute,50,0.5,0.3,-0.2,0.2,1.0315657791371287,1.787774277303786,1.6030724554148246,same_series_pooled_horizons,26,True,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,validation,static,conformal_asymmetric,50,0.5,0.6,0.09999999999999998,0.09999999999999998,1.0651389527116575,1.6171172767936741,1.3310652875397389,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,validation,static,conformal_standardized,50,0.5,0.4,-0.09999999999999998,0.09999999999999998,1.235295758766124,1.6958865185279457,1.6783487690556593,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,validation,static,raw,50,0.5,0.6,0.09999999999999998,0.09999999999999998,1.0570402555266898,1.6234162634930933,1.322066735111997,none,0,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,validation,static,scale_calibrated,50,0.5,0.5,0.0,0.0,1.0306142491385226,1.6206379409231004,1.3057491433439326,same_series_static_validation,10,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,validation,static,conformal_absolute,80,0.8,0.6,-0.20000000000000007,0.20000000000000007,1.5019627338460717,2.1330809031131155,1.5020985264589424,same_series_pooled_horizons,26,True,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,validation,static,conformal_asymmetric,80,0.8,0.8,0.0,0.0,1.9145148050466865,1.986917144689483,1.9710809421281656,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,validation,static,conformal_standardized,80,0.8,0.9,0.09999999999999998,0.09999999999999998,1.9453975268626835,1.965813845464569,1.8991977920806973,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,validation,static,raw,80,0.8,0.8,0.0,0.0,1.9112024776803973,1.993068609798306,1.9663490458906099,none,0,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,validation,static,scale_calibrated,80,0.8,0.8,0.0,0.0,1.3856217963182884,1.8483868119964757,1.5552054935098911,same_series_static_validation,10,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,validation,static,conformal_absolute,95,0.95,0.9,-0.04999999999999993,0.04999999999999993,2.1520188478659965,2.153193684993261,2.239034790875354,same_series_pooled_horizons,26,True,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,validation,static,conformal_asymmetric,95,0.95,1.0,0.050000000000000044,0.050000000000000044,2.6095733829777963,2.6095733829777963,2.5522851968585725,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,validation,static,conformal_standardized,95,0.95,1.0,0.050000000000000044,0.050000000000000044,2.594822289995224,2.594822289995224,2.705042559326353,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,validation,static,raw,95,0.95,1.0,0.050000000000000044,0.050000000000000044,2.552491934296187,2.552491934296187,2.4571494490558905,none,0,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
>= 65 yr,older_adults,probabilistic_seir,validation,static,scale_calibrated,95,0.95,0.9,-0.04999999999999993,0.04999999999999993,1.850556652364736,2.529518692669338,2.0833149865795164,same_series_static_validation,10,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/robustness/ge__65_yr/probabilistic_seir
Overall,overall,probabilistic_seir,test,static,conformal_absolute,50,0.5,1.0,0.5,0.5,0.28491475625088974,0.28491475625088974,0.27758559427987156,same_series_pooled_horizons,26,True,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,test,static,conformal_asymmetric,50,0.5,1.0,0.5,0.5,0.2937484899856457,0.2937484899856457,0.2716685718010168,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,test,static,conformal_standardized,50,0.5,1.0,0.5,0.5,0.27954153383284785,0.27954153383284785,0.2599651237099101,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,test,static,raw,50,0.5,0.9090909090909091,0.40909090909090906,0.40909090909090906,0.293186753192106,0.2940617134792147,0.2718433197828654,none,0,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,test,static,scale_calibrated,50,0.5,0.9090909090909091,0.40909090909090906,0.40909090909090906,0.21256039606427687,0.2184573084939302,0.19785065337696905,same_series_static_validation,10,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,test,static,conformal_absolute,80,0.8,1.0,0.19999999999999996,0.19999999999999996,0.3790266357665525,0.3790266357665525,0.37063755934948994,same_series_pooled_horizons,26,True,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,test,static,conformal_asymmetric,80,0.8,1.0,0.19999999999999996,0.19999999999999996,0.4766538555423891,0.4766538555423891,0.4441962176454517,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,test,static,conformal_standardized,80,0.8,1.0,0.19999999999999996,0.19999999999999996,0.36178223180492475,0.36178223180492475,0.3310168312613315,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,test,static,raw,80,0.8,1.0,0.19999999999999996,0.19999999999999996,0.4766538555423891,0.4766538555423891,0.4441962176454517,none,0,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,test,static,scale_calibrated,80,0.8,0.9090909090909091,0.10909090909090902,0.10909090909090902,0.41707212359959056,0.4230523124876581,0.38960766186698076,same_series_static_validation,10,False,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,test,static,conformal_absolute,95,0.95,1.0,0.050000000000000044,0.050000000000000044,0.4965760059695064,0.4965760059695064,0.48818692955244386,same_series_pooled_horizons,26,True,False,False,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
Overall,overall,probabilistic_seir,test,static,conformal_asymmetric,95,0.95,1.0,0.050000000000000044,0.050000000000000044,0.7600169304407285,0.7600169304407285,0.7311643301244516,global_pooled,60,True,True,True,bootstrap,30,/scrfs/storage/zwang/home/agentic_flu_model_discovery/artifacts_age_robustness/overall/probabilistic_seir
