t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.7,0.6048955308114867,0.7630185552541441,train
1,0.7,0.6207725715722843,0.7608173581402848,train
2,0.6,0.7796674092180184,0.9017081216205366,train
3,0.5,0.9424757850175093,1.0528417916039452,train
4,1.1,1.1899062577783388,1.285579736476274,train
5,1.6,1.5517573364455761,1.6357482637141247,train
6,2.1,2.1220711905652623,2.195174344976952,train
7,3.4,3.0518984335731503,3.1170600535806217,train
8,5.4,4.615875818628673,4.6758404604608,train
9,7.6,7.25665653418379,7.313567189571122,train
10,10.6,11.51628927568801,11.563323733004365,train
11,17.4,17.31924469179493,17.324061566752352,train
12,25.2,21.755566696953288,21.66880123149787,train
13,19.3,19.080151670415894,18.99390407165768,train
14,14.7,16.7291517337561,16.644050548100292,train
15,12.0,14.674211017178772,14.59186519906846,train
16,10.2,12.861660673125611,12.782143820564311,train
17,9.6,11.288218549705876,11.212221859861058,train
18,9.4,9.885387866066539,9.814216991245607,train
19,9.0,8.685986397847271,8.616554448610296,train
20,9.2,7.596959649789829,7.535984596146541,train
21,9.4,6.68202630890023,6.6191880458765295,train
22,7.2,5.842362417329263,5.790461084869145,train
23,6.1,5.135412105053372,5.081454345956445,train
24,4.8,4.496626054287835,4.450652619946181,train
25,5.0,3.945902071312474,3.9016013725052012,train
26,4.4,3.4595142768837763,3.419356044856896,train
27,3.6,3.0338152087009913,2.996855974374535,train
28,2.7,2.6604137186128414,2.62655640976582,train
29,2.0,2.332972161777976,2.3020125284485706,train
30,1.5,2.0458326753396503,2.0175707692374982,train
31,1.3,1.7940346718801592,1.7682758902700917,validation
32,0.8,1.5732281950209006,1.5497849183346368,validation
33,0.9,1.379598706044173,1.358291521457179,validation
34,0.9,1.209801175407671,1.1904597033726818,validation
35,0.5,1.0609022927241112,1.043365687461384,validation
36,0.5,0.9303297910783999,0.9144469812944772,validation
37,0.8,0.8158280091563321,0.8014577351213039,validation
38,0.4,0.7154189231849596,0.7024296166737592,validation
39,0.5,0.6273679753307714,0.6156375205761786,validation
40,0.6,0.5501541080890023,0.5395695147396816,validation
41,0.4,0.4824434868262696,0.47290049979149235,test
42,0.2,0.423066456288445,0.4144691221820581,test
43,0.2,0.3709973326761954,0.3632575384579488,test
44,0.4,0.3253366818940739,0.318373678458988,test
45,0.3,0.2852957778030804,0.2790356995676574,test
46,0.2,0.25018297252950367,0.24455836266370215,test
47,0.3,0.2193917444245238,0.21434109331675083,test
48,0.3,0.19239021818584964,0.1878575200172526,test
49,0.3,0.16871197638555024,0.1646463062861407,test
50,0.4,0.14794800319963614,0.1443031160447664,test
51,0.4,0.12973962039542208,0.12647357172921242,test
