t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.1,0.07985614859021545,0.07962714129250657,train
1,0.1,0.0701641696587043,0.0700045362145788,train
2,0.1,0.13249250517212036,0.13212706877402286,train
3,0.2,0.17238116688917107,0.17195324247164756,train
4,0.2,0.2512117503111035,0.2505610972993557,train
5,0.4,0.34801942508312794,0.34714968296717935,train
6,0.4,0.4954583258246242,0.49422183102497536,train
7,0.7,0.7120941100572469,0.7103568862382453,train
8,1.1,1.047139093818095,1.0446462426971674,train
9,1.6,1.5591036463069574,1.5555681032953117,train
10,2.3,2.2996691257712194,2.294882578109704,train
11,3.1,3.1767599556071042,3.1711435795193488,train
12,4.3,3.6994071101458816,3.6946587197579044,train
13,3.3,3.2494039546635793,3.2471726341141376,train
14,2.4,2.854081590795573,2.8538074547871575,train
15,1.9,2.5068437026277426,2.508105697923681,train
16,2.0,2.2018661988546526,2.204266438903868,train
17,1.7,1.933972019135456,1.9372557157775545,train
18,1.6,1.6986986915722084,1.7025605156061487,train
19,1.7,1.4920109238794586,1.4963365278794083,train
20,1.6,1.310517710068675,1.3150424740453883,train
21,1.6,1.1510473367433447,1.1557725640937506,train
22,1.3,1.011041373163608,1.0157279949305065,train
23,1.0,0.8880072693059065,0.8927159131498255,train
24,0.9,0.7799941678873188,0.7845469389492035,train
25,0.9,0.6850838319847974,0.6895247716522749,train
26,0.9,0.601743470575791,0.6059869652706549,train
27,0.6,0.5285314090717906,0.532581841643602,train
28,0.4,0.46423035229635,0.4680642099322467,train
29,0.3,0.40775131071924375,0.4113633894313855,train
30,0.2,0.35814371259974753,0.361531101385196,train
31,0.1,0.3145714416017177,0.31773546901237115,validation
32,0.1,0.27630023456774416,0.27924521014298415,validation
33,0.1,0.2426851567458476,0.24541763512915746,validation
34,0.1,0.21315973688930515,0.21568790957674905,validation
35,0.1,0.18722642142397924,0.18955962277845853,validation
36,0.1,0.16444818984405643,0.1665964988887482,validation
37,0.0,0.14444119017632534,0.14641511222302567,validation
38,0.1,0.12686827042192714,0.12867848502402324,validation
39,0.1,0.11143329697154558,0.11309046079115412,validation
40,0.0,0.09787616425011303,0.09939075922112267,validation
41,0.0,0.08596841149516642,0.08735063018972912,test
42,0.1,0.07550937280414076,0.07676903420738558,test
43,0.0,0.0663227955723556,0.06746928557166357,test
44,0.0,0.058253870336622375,0.05929610216606397,test
45,0.0,0.05116662197228394,0.05211301264416081,test
46,0.0,0.0449416182809162,0.045800077705696565,test
47,0.0,0.03947395735449479,0.04025188741574321,test
48,0.0,0.034671499799687464,0.03537580112725927,test
49,0.0,0.03045331603224246,0.03109040061823248,test
50,0.0,0.026748322475740514,0.0273241306147378,test
51,0.0,0.023494083682338046,0.024014104000108435,test
