origin_end,target_t,horizon,actual,prediction,error,abs_error
31,31,1,0.1,0.35424358173227916,0.2542435817322791,0.2542435817322791
32,32,1,0.1,0.30211637421746734,0.20211637421746734,0.20211637421746734
33,33,1,0.1,0.26161190308989185,0.16161190308989185,0.16161190308989185
34,34,1,0.1,0.22706847542122785,0.12706847542122784,0.12706847542122784
35,35,1,0.1,0.19603485674175988,0.09603485674175988,0.09603485674175988
36,36,1,0.1,0.17116215651717884,0.07116215651717883,0.07116215651717883
37,37,1,0.0,0.14979672947389147,0.14979672947389147,0.14979672947389147
38,38,1,0.1,0.1303238797851021,0.030323879785102092,0.030323879785102092
39,39,1,0.1,0.11460023183710137,0.014600231837101366,0.014600231837101366
40,40,1,0.0,0.10077364576376692,0.10077364576376692,0.10077364576376692
41,41,1,0.0,0.08861510860676723,0.08861510860676723,0.08861510860676723
42,42,1,0.1,0.07581163837479793,-0.024188361625202076,0.024188361625202076
43,43,1,0.0,0.06659279819350189,0.06659279819350189,0.06659279819350189
44,44,1,0.0,0.058787002698091693,0.058787002698091693,0.058787002698091693
45,45,1,0.0,0.051650019560873735,0.051650019560873735,0.051650019560873735
46,46,1,0.0,0.045379450133526004,0.045379450133526004,0.045379450133526004
47,47,1,0.0,0.0398701912211646,0.0398701912211646,0.0398701912211646
48,48,1,0.0,0.03502977985266279,0.03502977985266279,0.03502977985266279
49,49,1,0.0,0.030777015081750708,0.030777015081750708,0.030777015081750708
50,50,1,0.0,0.02704054115613649,0.02704054115613649,0.02704054115613649
51,51,1,0.0,0.023757685336703263,0.023757685336703263,0.023757685336703263
31,32,2,0.1,0.31780128478925557,0.21780128478925556,0.21780128478925556
32,33,2,0.1,0.27641220490297547,0.17641220490297546,0.17641220490297546
33,34,2,0.1,0.23874406424200664,0.13874406424200664,0.13874406424200664
34,35,2,0.1,0.19546753791051605,0.09546753791051604,0.09546753791051604
35,36,2,0.1,0.17252984730286947,0.07252984730286946,0.07252984730286946
36,37,2,0.0,0.15029718374368461,0.15029718374368461,0.15029718374368461
37,38,2,0.1,0.13223890429711785,0.03223890429711784,0.03223890429711784
38,39,2,0.1,0.11635032908729662,0.01635032908729661,0.01635032908729661
39,40,2,0.0,0.10032984582537577,0.10032984582537577,0.10032984582537577
40,41,2,0.0,0.08820772732415033,0.08820772732415033,0.08820772732415033
41,42,2,0.1,0.07679686947207764,-0.02320313052792236,0.02320313052792236
42,43,2,0.0,0.06749424812210798,0.06749424812210798,0.06749424812210798
43,44,2,0.0,0.059318480894038024,0.059318480894038024,0.059318480894038024
44,45,2,0.0,0.05213306013689876,0.05213306013689876,0.05213306013689876
45,46,2,0.0,0.04581803384761222,0.04581803384761222,0.04581803384761222
46,47,2,0.0,0.040267958682396215,0.040267958682396215,0.040267958682396215
47,48,2,0.0,0.03539018483955033,0.03539018483955033,0.03539018483955033
48,49,2,0.0,0.031103264342288998,0.031103264342288998,0.031103264342288998
49,50,2,0.0,0.027335635620655482,0.027335635620655482,0.027335635620655482
50,51,2,0.0,0.024024385841118576,0.024024385841118576,0.024024385841118576
31,34,4,0.1,0.24419729060388715,0.14419729060388714,0.14419729060388714
32,35,4,0.1,0.20798300883700446,0.10798300883700446,0.10798300883700446
33,36,4,0.1,0.17905808374638507,0.07905808374638507,0.07905808374638507
34,37,4,0.0,0.1550525953576073,0.1550525953576073,0.1550525953576073
35,38,4,0.1,0.13314406748426696,0.03314406748426696,0.03314406748426696
36,39,4,0.1,0.11671646913064888,0.01671646913064888,0.01671646913064888
37,40,4,0.0,0.10218671353708637,0.10218671353708637,0.10218671353708637
38,41,4,0.0,0.088774583672054,0.088774583672054,0.088774583672054
39,42,4,0.1,0.07806978049996069,-0.021930219500039316,0.021930219500039316
40,43,4,0.0,0.06865618633526767,0.06865618633526767,0.06865618633526767
41,44,4,0.0,0.06015044718728836,0.06015044718728836,0.06015044718728836
42,45,4,0.0,0.05194216548996343,0.05194216548996343,0.05194216548996343
43,46,4,0.0,0.045645194648136135,0.045645194648136135,0.045645194648136135
44,47,4,0.0,0.040111532535214996,0.040111532535214996,0.040111532535214996
45,48,4,0.0,0.03524878754248103,0.03524878754248103,0.03524878754248103
46,49,4,0.0,0.030975478806865384,0.030975478806865384,0.030975478806865384
47,50,4,0.0,0.026248041684852282,0.026248041684852282,0.026248041684852282
48,51,4,0.0,0.02298318562564809,0.02298318562564809,0.02298318562564809
