delay,validation_mae,validation_rmse,validation_smape
2,0.46401154993931143,0.5637774676125544,0.8108962996876146
3,0.6939977137000325,0.7620524138584056,1.739295076178031
0,0.6945017121343823,0.7622645038933257,1.7433154665749662
1,0.6983218974909958,0.7651935345697284,1.767552967415688
