t,actual,full_fit_prediction,test_forecast_prediction,segment,lower_50,upper_50,lower_80,upper_80,lower_95,upper_95,raw_lower_50,raw_upper_50,raw_lower_80,raw_upper_80,raw_lower_95,raw_upper_95
0,0.7,0.4185567658988194,0.4129203017225622,train,0.018605882415389505,1.4564580974842318,0.0,2.051363086225572,0.0,2.3061047948052504,0.018605882415389505,1.4564580974842318,0.0,2.051363086225572,0.0,2.3061047948052504
1,0.7,0.3683063906981762,0.3635491013715704,train,0.10698830528007956,0.5541125637271958,0.0,0.7772825184591334,0.0,1.5456101252092544,0.10698830528007956,0.5541125637271958,0.0,0.7772825184591334,0.0,1.5456101252092544
2,0.6,0.6602861616164716,0.6521167500452543,train,0.09518778813344331,0.8424732332081374,0.0,1.6493937913765369,0.0,1.8374722648102761,0.09518778813344331,0.8424732332081374,0.0,1.6493937913765369,0.0,1.8374722648102761
3,0.5,0.8464906406569055,0.8365286314046332,train,0.6268231988027813,1.3548496087738573,0.4497054866705972,1.5049184897250056,0.1124263716676493,1.6452004540246683,0.6268231988027813,1.3548496087738573,0.4497054866705972,1.5049184897250056,0.1124263716676493,1.6452004540246683
4,1.1,1.1960855825762038,1.1827758698037016,train,1.0573753270195958,1.7879711664854345,0.6804029085411558,2.0854638100902303,0.5113751517819368,2.443886948623553,1.0573753270195958,1.7879711664854345,0.6804029085411558,2.0854638100902303,0.5113751517819368,2.443886948623553
5,1.6,1.6294403590862019,1.6123960283645777,train,1.5393109605254076,1.9393872629722297,1.4426654424260759,2.090913798167098,0.992512999579074,2.1580046732507103,1.5393109605254076,1.9393872629722297,1.4426654424260759,2.090913798167098,0.992512999579074,2.1580046732507103
6,2.1,2.289142524479238,2.266808346596207,train,1.3079462516585965,3.0481395007873524,0.30381444393187285,3.354919590826289,0.16839027815145052,3.3594791816248115,1.3079462516585965,3.0481395007873524,0.30381444393187285,3.354919590826289,0.16839027815145052,3.3594791816248115
7,3.4,3.286146780641955,3.256499270691681,train,2.9430659811163182,3.79054752693507,2.774040276875798,3.9721169476780047,2.324735469318062,4.044363771963074,2.9430659811163182,3.79054752693507,2.774040276875798,3.9721169476780047,2.324735469318062,4.044363771963074
8,5.4,4.888412717393247,4.848104974298001,train,4.566678043579828,5.006240023720446,4.141217098118489,5.238825886012272,3.6530376258802164,5.576849720225224,4.566678043579828,5.006240023720446,4.141217098118489,5.238825886012272,3.6530376258802164,5.576849720225224
9,7.6,7.486920810773581,7.431398546074693,train,6.681010192236422,7.6292471023254755,5.6034298893607435,7.716772678210001,5.533179754040683,7.804330409484058,6.681010192236422,7.6292471023254755,5.6034298893607435,7.716772678210001,5.533179754040683,7.804330409484058
10,10.6,11.571672337235425,11.496361044357656,train,11.064134565133761,11.51020953484215,10.886834495641722,12.010001172347812,10.74913834156047,12.664182937250288,11.064134565133761,11.51020953484215,10.886834495641722,12.010001172347812,10.74913834156047,12.664182937250288
11,17.4,17.05309445759175,16.959217674436086,train,16.07428996429746,17.048008815676116,15.706070318750202,17.774791255324104,14.668813652141408,18.084777109646346,16.07428996429746,17.048008815676116,15.706070318750202,17.774791255324104,14.668813652141408,18.084777109646346
12,25.2,21.248533607223244,21.153174199219933,train,20.935752497263117,21.50896415350877,20.384101118656094,21.69323350797333,20.2134693687656,22.13964706432159,20.935752497263117,21.50896415350877,20.384101118656094,21.69323350797333,20.2134693687656,22.13964706432159
13,19.3,18.707557559041163,18.632161450693616,train,17.909325346669597,18.66577484538304,17.50246975739956,19.32713572390127,17.33651044739974,19.568902687308693,17.909325346669597,18.66577484538304,17.50246975739956,19.32713572390127,17.33651044739974,19.568902687308693
14,14.7,16.455167065255424,16.400121182936857,train,16.292129398587647,16.880741640581217,16.087932100420492,17.041968431441088,16.0488637367067,17.567049970046952,16.292129398587647,16.880741640581217,16.087932100420492,17.041968431441088,16.0488637367067,17.567049970046952
15,12.0,14.489141054261218,14.445000516870671,train,14.468657320623326,15.085259506705691,14.237455600421393,15.198737586471458,14.060713852273425,15.25414826483488,14.468657320623326,15.085259506705691,14.237455600421393,15.198737586471458,14.060713852273425,15.25414826483488
16,10.2,12.730888791330946,12.705851072245531,train,12.09125563885921,12.835703198407819,11.731739419003208,13.134066327640943,11.6161973012883,13.614070290265335,12.09125563885921,12.835703198407819,11.731739419003208,13.134066327640943,11.6161973012883,13.614070290265335
17,9.6,11.235466247562107,11.207444736338537,train,10.625971054794244,11.584783525510286,9.730530968186534,11.747258790838227,9.71513369244009,11.927028049021976,10.625971054794244,11.584783525510286,9.730530968186534,11.747258790838227,9.71513369244009,11.927028049021976
18,9.4,9.82559794377811,9.828343924334348,train,9.096508818403192,10.144105757234268,8.84665657362321,10.795949267120553,8.750056213473336,10.830518962354134,9.096508818403192,10.144105757234268,8.84665657362321,10.795949267120553,8.750056213473336,10.830518962354134
19,9.0,8.752296185899354,8.721378429765542,train,8.182166319382496,9.086377444659373,7.906094097398777,9.338268296132659,7.776612114960717,9.61891587874168,8.182166319382496,9.086377444659373,7.906094097398777,9.338268296132659,7.776612114960717,9.61891587874168
20,9.2,7.52355371918353,7.5631933707905175,train,7.372548520552259,7.833847086720771,6.282575640410775,8.403919193244647,5.892683983144141,8.912383022748864,7.372548520552259,7.833847086720771,6.282575640410775,8.403919193244647,5.892683983144141,8.912383022748864
21,9.4,6.8985630423610145,6.840252162288768,train,6.037332043632212,7.008888847015563,5.332131814268617,7.472472237593675,5.102206978770406,8.903613121845755,6.037332043632212,7.008888847015563,5.332131814268617,7.472472237593675,5.102206978770406,8.903613121845755
22,7.2,5.676389962728772,5.7620326058243485,train,5.641371746731302,6.128387606014856,5.15176287508909,6.874693497912806,4.068871896461316,7.117671747485944,5.641371746731302,6.128387606014856,5.15176287508909,6.874693497912806,4.068871896461316,7.117671747485944
23,6.1,5.5072523981646295,5.413567505382426,train,4.242577429972083,5.467493599047733,3.922476646218441,5.706080367468272,3.697240656977206,6.137339345879191,4.242577429972083,5.467493599047733,3.922476646218441,5.706080367468272,3.697240656977206,6.137339345879191
24,4.8,4.2789120104840626,4.381944633782009,train,3.487509043588328,4.467638960020679,3.3095547899261404,4.634716286680866,3.193149803601518,5.135215498194224,3.487509043588328,4.467638960020679,3.3095547899261404,4.634716286680866,3.193149803601518,5.135215498194224
25,5.0,4.3241462412325475,4.240524338632134,train,3.6597875650416496,4.4639934859750765,3.466676778113398,4.938562311253972,3.4098196630509054,5.399235084436858,3.6597875650416496,4.4639934859750765,3.466676778113398,4.938562311253972,3.4098196630509054,5.399235084436858
26,4.4,3.3549966111579286,3.419658968929529,train,2.726922805076366,4.056658938066232,2.6538182094476874,4.216292237753852,2.6502975428190783,4.346367513961261,2.726922805076366,4.056658938066232,2.6538182094476874,4.216292237753852,2.6502975428190783,4.346367513961261
27,3.6,3.237070467872477,3.216186538066335,train,2.55018589300092,3.1651678653259356,2.433309430554745,4.283399985720764,2.325731034169501,4.8417997768934296,2.55018589300092,3.1651678653259356,2.433309430554745,4.283399985720764,2.325731034169501,4.8417997768934296
28,2.7,2.6965962273269035,2.7215860689623264,train,2.1634346385461862,3.3554587101693523,1.9289340269525492,3.4405819044966677,1.6480371802792868,3.568849060496633,2.1634346385461862,3.3554587101693523,1.9289340269525492,3.4405819044966677,1.6480371802792868,3.568849060496633
29,2.0,2.4207894216048675,2.4335383653357496,train,2.206730198555937,2.6908016740574605,1.964597144830271,3.317829605277741,1.7550494562747858,3.4162517925754785,2.206730198555937,2.6908016740574605,1.964597144830271,3.317829605277741,1.7550494562747858,3.4162517925754785
30,1.5,2.1182508291427498,2.133138568896551,train,2.0955335766534664,2.8670321418104194,1.8006708050063573,3.180370371394709,1.7780977365593618,3.3613406085710427,2.0955335766534664,2.8670321418104194,1.8006708050063573,3.180370371394709,1.7780977365593618,3.3613406085710427
31,1.3,1.864751062337107,1.878848282570321,validation,1.2999130805909496,2.1315698885513332,0.7055248002583667,2.6267898757325647,0.17638120006459168,3.1404597973875896,1.2999130805909496,2.1315698885513332,0.7055248002583667,2.6267898757325647,0.17638120006459168,3.1404597973875896
32,0.8,1.6408349964000366,1.6541508426346034,validation,1.1723377690887462,1.7096841980200288,0.9327467535354496,2.252927544328012,0.771238478713698,2.7078781499247184,1.1723377690887462,1.7096841980200288,0.9327467535354496,2.252927544328012,0.771238478713698,2.7078781499247184
