t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.7,0.810702653178297,0.7865533188682774,train
1,0.7,0.872084467147075,0.8572713322336758,train
2,0.6,0.957244473663104,0.9508090174027858,train
3,0.5,1.0814433160718726,1.0825622403687845,train
4,1.1,1.2698995632502144,1.277840712445612,train
5,1.6,1.5667483828389421,1.5807243398369206,train
6,2.1,2.052965355172157,2.07177357158763,train
7,3.4,2.882237086200385,2.9034613351518903,train
8,5.4,4.348426314700674,4.366918392370934,train
9,7.6,6.9816280487764235,6.987775593212778,train
10,10.6,11.51059634675182,11.493677116346749,train
11,17.4,17.85062586338766,17.823358325414983,train
12,25.3,21.87890391142576,21.894253699203436,train
13,19.3,18.72900312125969,18.723767488547363,train
14,14.8,16.693824185648584,16.706849163667204,train
15,12.0,14.535892690111883,14.533560396524937,train
16,10.2,12.825936863978944,12.835260335835613,train
17,9.6,11.235607342069516,11.236783580473773,train
18,9.4,9.877386273996015,9.882982576807553,train
19,9.0,8.670363434983427,8.673560143950713,train
20,9.2,7.614707744286438,7.618469126736887,train
21,9.5,6.686733422618021,6.690069555127455,train
22,7.2,5.871963617973707,5.875101382998997,train
23,6.1,5.156466300581928,5.159382835534439,train
24,4.8,4.528151977223567,4.5308550970743715,train
25,5.0,3.9763976016402895,3.9788960569658314,train
26,4.4,3.4918743783822963,3.494177921610915,train
27,3.6,3.0663902085502377,3.068509248734615,train
28,2.7,2.69275119642425,2.694696498423563,train
29,2.0,2.36464002047792,2.3664224645272762,train
30,1.5,2.0765091233674156,2.0781395173684527,train
31,1.3,1.8234869164189687,1.8249758521194421,validation
32,0.8,1.6012954130143477,1.6026531582672663,validation
33,0.9,1.4061778983128372,1.407414318784774,validation
34,0.9,1.2348354123966898,1.2359599171567606,validation
35,0.5,1.0843709729300337,1.0853924792654641,validation
36,0.5,0.9522405942744009,0.9531675078564626,validation
37,0.8,0.8362102749145349,0.8370504820971129,validation
38,0.4,0.734318225957296,0.7350790955463221,validation
39,0.5,0.6448417020800774,0.6455300943804596,validation
40,0.6,0.5662678741212523,0.5668901554617589,validation
41,0.4,0.4972682508394264,0.49783031210643064,test
42,0.2,0.4366762173760194,0.43718349536366474,test
43,0.2,0.38346731065152906,0.38392481126692074,test
44,0.4,0.3367418982006741,0.3371542207551605,test
45,0.3,0.29570996758788926,0.2960813295653267,test
46,0.2,0.25967776922939306,0.2600120310545869,test
47,0.3,0.22803608678462148,0.2283367762242413,test
48,0.3,0.20024993679803663,0.20052027271589884,test
49,0.3,0.17584952343744947,0.1760924386992829,test
50,0.4,0.15442229539560517,0.15464045877792376,test
51,0.0,0.13560597065666638,0.13580180766242184,test
