round,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score,params
1,SIR|fractional=0|obs=I,SIR,False,I,0,infectious,6,3,0.9550628653870972,0.6367741447539452,0.8876404444303151,4.575981644970575,5.270839415900786,0.5126192573796914,2.219546373802528,2.7192553552607692,2,2.0787392444261776,1.2598202148617808,0.6299101074308904,1.570715732648788,"{'1': {'mae': 1.6698502862123252, 'rmse': 2.0263321423541076, 'smape': 0.17587621181254362}, '2': {'mae': 2.76924246139273, 'rmse': 3.412178568167431, 'smape': 0.30969516925445645}}",0.3141431465297576,0.12,0.06,0.06,0.0,0.0,0.0,0.0,0.0,-0.01,3.1327924983868263,"{'b0': -2.227792914426373, 'b1': 1.867963033043765, 'b2': 1.501987699566464, 'gamma': 0.002731626864314489, 'rho': 12.789878221892156, 'S0': 0.9981790424085881, 'I0': 0.0018209575914118431, 'R0': 0.0, 'fractional': 0.0}"
2,SIR|fractional=0|obs=delayed_I|delay=2,SIR,False,delayed_I,2,delayed,6,3,0.9260130068256174,0.6376183378914289,0.8772287909399658,4.708156158685752,5.422949469929191,0.5219026960178801,2.2000407796904016,2.74549379197224,2,2.05176773617454,1.3493614349303602,0.6746807174651801,1.6417437141636864,"{'1': {'mae': 1.5959821836368306, 'rmse': 2.025930095486542, 'smape': 0.16531986715022354}, '2': {'mae': 2.8040993757439727, 'rmse': 3.465057488457938, 'smape': 0.31310263962660334}}",0.3283487428327373,0.13,0.06,0.06,0.0,0.0,0.0,0.01,0.0,-0.01,3.1747971964724573,"{'b0': -1.4307905838942518, 'b1': 0.5957559935272052, 'b2': 1.7593124167994094, 'gamma': 0.0029747747428574894, 'rho': 13.085286507232578, 'S0': 0.9983743095898128, 'I0': 0.0016256904101871414, 'R0': 0.0, 'fractional': 0.0}"
2,SIR|fractional=0|obs=delayed_I|delay=3,SIR,False,delayed_I,3,delayed,6,3,0.9033368544549607,0.6348295462252581,0.8687155422291606,4.794086815576116,5.523000198858823,0.527817103669058,2.1548921854883187,2.742054470839604,2,2.0089909990079895,1.4610054022648795,0.7305027011324398,1.6823944834621076,"{'1': {'mae': 1.4172333972789233, 'rmse': 1.967087043553101, 'smape': 0.14437853478709195}, '2': {'mae': 2.892550973697714, 'rmse': 3.517021898126108, 'smape': 0.3297666105574007}}",0.33647889669242154,0.135,0.06,0.06,0.0,0.0,0.0,0.015,0.0,-0.01,3.200972596832851,"{'b0': -0.927932145607185, 'b1': -0.16785210118825478, 'b2': 1.7036733640088473, 'gamma': 0.0031262159703092968, 'rho': 13.302174383968696, 'S0': 0.9981398815169158, 'I0': 0.0018601184830842952, 'R0': 0.0, 'fractional': 0.0}"
3,SIR|fractional=1|obs=delayed_I|delay=2,SIR,True,delayed_I,2,delayed,7,3,0.8588591977104858,0.5061950012411668,0.8361042280763029,3.8668074401052994,4.519541400957463,0.4587260409497939,2.983527489299809,3.3975379922945885,2,2.9619500379255257,0.6667251928032311,0.33336259640161553,1.6180730382697235,"{'1': {'mae': 2.3248303904694887, 'rmse': 2.7306990730254905, 'smape': 0.25586459308304726}, '2': {'mae': 3.64222458813013, 'rmse': 4.064376911563686, 'smape': 0.4291697853650461}}",0.32361460765394473,0.15500000000000003,0.07,0.06,0.015,0.0,0.0,0.01,0.0,-0.005,3.7689272419810855,"{'b0': 0.952595861327266, 'b1': 0.3751724844780387, 'b2': -0.5595756976445748, 'gamma': 0.0007255296619206429, 'rho': 11.38413193969846, 'alpha': 0.7302869764441047, 'S0': 0.9988125443917699, 'I0': 0.0011874556082300746, 'R0': 0.0, 'fractional': 1.0}"
3,SIR|fractional=1|obs=delayed_I|delay=3,SIR,True,delayed_I,3,delayed,7,3,0.7464554988908443,0.43562305876935914,0.7808853840958438,3.8993140762865486,4.523824841695451,0.46057098877174213,3.1404562236985836,3.547933645409796,2,3.1032851845392218,0.8031990983247438,0.4015995491623719,1.638885842614492,"{'1': {'mae': 2.373884495892024, 'rmse': 2.7856388862291395, 'smape': 0.2558002624160603}, '2': {'mae': 3.9070279515051425, 'rmse': 4.310228404590452, 'smape': 0.4521712030336487}}",0.32777716852289845,0.16000000000000003,0.07,0.06,0.015,0.0,0.0,0.015,0.0,-0.005,3.9876619022244926,"{'b0': -0.6634075244771237, 'b1': 2.3468312338751702, 'b2': -0.08360346842799392, 'gamma': 0.0017831686014656305, 'rho': 11.42420677561922, 'alpha': 0.7081425282322015, 'S0': 0.9935358569081342, 'I0': 0.006464143091865783, 'R0': 0.0, 'fractional': 1.0}"
1,SEIHR|fractional=0|obs=I,SEIHR,False,I,0,infectious,11,5,0.964199021075692,0.6031003782843194,0.8449801066428466,5.101091247989955,5.933893266715388,0.5463963030180325,3.550724864937082,3.6930812923170224,2,3.5433720480664666,0.6757353213010543,0.33786766065052715,1.0138660583281003,"{'1': {'mae': 2.8939139333846526, 'rmse': 2.994050988087702, 'smape': 0.35730878536929805}, '2': {'mae': 4.207535796489512, 'rmse': 4.392111596546343, 'smape': 0.5049469431534201}}",0.20277321166562007,0.21000000000000002,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.294012920382614,"{'b0': 1.9827660502681774, 'b1': 2.0571294462418943, 'b2': -0.9022902709749442, 'sigma': 0.2709205756296875, 'eta': 0.003503316522618265, 'gamma_i': 0.003563785383679527, 'gamma_h': 0.4806358847756041, 'rho': 16.322214691294587, 'S0': 0.8382462384793706, 'E0': 0.004688997872138574, 'I0': 0.0019854247816935406, 'H0': 0.15507933886679748, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=0|obs=delayed_I|delay=2,SEIR,False,delayed_I,2,delayed,8,4,0.8854332728157288,0.6036233991485226,0.8390657788346569,5.195071264419781,5.99101305025684,0.5544470525898302,3.665040384825782,3.853427531567856,2,3.6600507786344174,0.6800077232443527,0.34000386162217633,1.1897993237683866,"{'1': {'mae': 3.064964509958482, 'rmse': 3.2313730162934027, 'smape': 0.37486547091984496}, '2': {'mae': 4.265116259693082, 'rmse': 4.475482046842309, 'smape': 0.509626657666894}}",0.23795986475367734,0.17,0.08,0.08,0.0,0.0,0.0,0.01,0.0,-0.005,4.403014505010272,"{'b0': 1.8131779414607412, 'b1': 1.2874724350780309, 'b2': 0.26400999684591636, 'sigma': 0.2678168047181249, 'gamma': 0.003142224783261237, 'rho': 13.67869043258615, 'S0': 0.9874878886636782, 'E0': 0.009125622676104797, 'I0': 0.003386488660217139, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=0|obs=delayed_I|delay=3,SEIR,False,delayed_I,3,delayed,8,4,0.858919306186897,0.6007461375692202,0.8360682596105532,5.180652725159624,5.972324168726577,0.5535635808898427,3.6246653287004547,3.7901813728874103,2,3.626983220526803,0.7753657212481817,0.38768286062409085,1.1076772236565555,"{'1': {'mae': 2.8734781652684807, 'rmse': 2.999303467806852, 'smape': 0.35446029450318256}, '2': {'mae': 4.375852492132429, 'rmse': 4.581059277967968, 'smape': 0.5192804068921737}}",0.22153544473131112,0.175,0.08,0.08,0.0,0.0,0.0,0.015,0.0,-0.005,4.406201525882205,"{'b0': 1.9464456714031992, 'b1': 0.8792615412585808, 'b2': 0.7333848705996016, 'sigma': 0.26176073183179027, 'gamma': 0.0038360803567975203, 'rho': 13.774598245354996, 'S0': 0.9800610313463549, 'E0': 0.015744508700514775, 'I0': 0.004194459953130177, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=0|obs=I,SEIR,False,I,0,infectious,8,4,0.9396672447131514,0.6108284061934578,0.8450644976931366,5.564936210153184,6.487075670049797,0.5755127848838698,3.8826457556526663,4.056970272513856,2,3.9369811105713945,1.005636874880734,0.502818437440367,1.1755093265782266,"{'1': {'mae': 3.061335326026448, 'rmse': 3.2129398040532515, 'smape': 0.37435992374610744}, '2': {'mae': 4.7039561852788845, 'rmse': 4.901000740974459, 'smape': 0.5549441568272526}}",0.23510186531564534,0.16,0.08,0.08,0.0,0.0,0.0,0.0,0.0,-0.005,4.8299014133274065,"{'b0': 2.169101829392844, 'b1': 1.209199304966988, 'b2': -0.7682804775763202, 'sigma': 0.2483361736646102, 'gamma': 0.0008530680574947767, 'rho': 13.903124527082971, 'S0': 0.9924157796394671, 'E0': 0.005843501165382365, 'I0': 0.0017407191951506829, 'R0': 0.0, 'fractional': 0.0}"
2,SEIR|fractional=1|obs=delayed_I|delay=2,SEIR,True,delayed_I,2,delayed,9,4,0.878635501664202,0.5855264860999433,0.8138274305863126,5.205268529301092,6.047010165061117,0.55330386596904,3.916305483746773,4.059148937204933,2,3.9759816469428815,1.0462198782469445,0.5231099391234723,1.0635587505831505,"{'1': {'mae': 3.0395341284129302, 'rmse': 3.127084979266443, 'smape': 0.3726304810332135}, '2': {'mae': 4.793076839080615, 'rmse': 4.991212895143423, 'smape': 0.5624895958651555}}",0.21271175011663013,0.195,0.09,0.08,0.015,0.0,0.0,0.01,0.0,0.0,4.906803336182984,"{'b0': 2.259067540511774, 'b1': 0.6854199331133339, 'b2': 0.4305916710475009, 'sigma': 0.401720054526916, 'gamma': 0.005298963175842877, 'rho': 15.079313361944335, 'alpha': 0.8069048033984003, 'S0': 0.9940461029813797, 'E0': 0.004357781361847563, 'I0': 0.0015961156567726499, 'R0': 0.0, 'fractional': 1.0}"
2,SIR|fractional=0|obs=delayed_I|delay=1,SIR,False,delayed_I,1,delayed,6,3,0.9431682305178688,0.6385731870212106,0.8836411859223405,4.6323720961154615,5.335479129294316,0.5166071339874351,3.1629286892968076,4.587153282799642,2,3.0158602723161057,2.374333033672251,1.1871665168361254,3.2751577354593544,"{'1': {'mae': 3.5758608636177605, 'rmse': 5.7321011208033745, 'smape': 0.47087798595753116}, '2': {'mae': 2.7499965149758547, 'rmse': 3.442205444795909, 'smape': 0.3006236040557409}}",0.655031547091871,0.125,0.06,0.06,0.0,0.0,0.0,0.005,0.0,-0.01,4.973058336244102,"{'b0': -1.8818960456794742, 'b1': 1.2985589364630232, 'b2': 1.6865012464245492, 'gamma': 0.002834391004222336, 'rho': 12.910211770760284, 'S0': 0.9983261739691224, 'I0': 0.0016738260308775154, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=1|obs=I,SEIR,True,I,0,infectious,9,4,0.8545322562324511,0.493100257258322,0.7628923664290806,46.87247305480406,90.27856357599369,1.1533800600285622,4.219999775840813,4.471756375728624,2,4.224461670614129,0.9647037177597892,0.4823518588798946,1.4756110616894698,"{'1': {'mae': 4.1620781382738565, 'rmse': 4.446705448164809, 'smape': 0.484285679695289}, '2': {'mae': 4.277921413407769, 'rmse': 4.49680730329244, 'smape': 0.5121727255931253}}",0.295122212337894,0.185,0.09,0.08,0.015,0.0,0.0,0.0,0.0,0.0,5.186935741831918,"{'b0': 1.3426809921773557, 'b1': 2.014241472552006, 'b2': -1.7467630260157692, 'sigma': 0.6919277026645443, 'gamma': 0.0038005548138810414, 'rho': 13.720369992109019, 'alpha': 0.7430160062801685, 'S0': 0.9945484096838507, 'E0': 0.0011580908924399783, 'I0': 0.004293499423709256, 'R0': 0.0, 'fractional': 1.0}"
