delay,validation_mae,validation_rmse,validation_smape
1,17.83270385536998,20.797750126920906,0.5703550843754103
3,18.225704033530327,21.263494665018133,0.5777120879871126
0,18.450731321515004,21.55651477255219,0.5815640483351474
2,18.82777400697827,22.01357663218026,0.5883024740333037
