t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.7,0.541628878696318,0.6002231448842433,train
1,0.7,0.4968446267945189,0.5261987044865382,train
2,0.6,0.7552904062487361,0.7925217942826642,train
3,0.5,0.9375474695457162,0.97102360082329,train
4,1.1,1.2396923274889229,1.271638934664014,train
5,1.6,1.6323892001965339,1.6628536236531866,train
6,2.1,2.2283537120052714,2.258546777129267,train
7,3.4,3.1565849380725544,3.1887833527256553,train
8,5.4,4.682937249609597,4.720072439913086,train
9,7.6,7.232213753821858,7.276685060088526,train
10,10.6,11.366708362951348,11.414229513890788,train
11,17.4,17.13656159641725,17.16320265030103,train
12,25.3,21.82315267473076,21.79101301655515,train
13,19.3,19.12815948371858,19.10494806341973,train
14,14.8,16.76447919547501,16.74761932378404,train
15,12.0,14.695285652270144,14.684106296194717,train
16,10.2,12.8769992480232,12.869435139134243,train
17,9.6,11.292109539348417,11.288968918804517,train
18,9.4,9.88679597234524,9.884677515564476,train
19,9.0,8.683756209878442,8.685994258173784,train
20,9.2,7.581444639618162,7.582445024798214,train
21,9.5,6.689298272537498,6.694132840394242,train
22,7.2,5.803502956303932,5.807809617853128,train
23,6.1,5.157215203451637,5.160857910743934,train
24,4.8,4.448464256653006,4.456896427056926,train
25,5.0,3.960129852366405,3.961934053652925,train
26,4.4,3.4288162652264558,3.4377284727322657,train
27,3.6,3.0274121513802745,3.031123932648588,train
28,2.7,2.6449952751656935,2.6512573611129917,train
29,2.0,2.32022892812081,2.3254836356780255,train
30,1.5,2.0334195899329885,2.038588715674323,train
31,1.3,1.782238676863396,1.7871635555466985,validation
32,0.8,1.5620882293733027,1.5667504032839372,validation
33,0.9,1.3691321302154078,1.3735214816203976,validation
34,0.9,1.2000108947236852,1.2041237647977536,validation
35,0.5,1.0517802778004344,1.0556180548548495,validation
36,0.5,0.9218597639444529,0.925427701666818,validation
37,0.8,0.8079876043334535,0.8112938489630424,validation
38,0.4,0.7081814342030739,0.7112362312976153,validation
39,0.5,0.6207037601765217,0.6235188125996193,validation
40,0.6,0.544031712063857,0.5466196642886636,validation
41,0.4,0.4768305314424984,0.4792045588840479,test
42,0.2,0.4179303351774589,0.4201038205248694,test
43,0.2,0.3663057492638034,0.368292030608985,test
44,0.4,0.32105805840701995,0.32287023638464507,test
45,0.3,0.2813995605747723,0.28305035378669624,test
46,0.2,0.24663985414741926,0.24814149389201187,test
47,0.3,0.21617381894203408,0.21753797574916514,test
48,0.3,0.18947108187419942,0.19070881759868813,test
49,0.3,0.16606678386808332,0.16718852415182617,test
50,0.4,0.14555348727860445,0.14656901008321807,test
51,0.0,0.12757408294444464,0.12849251960689045,test
