t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.0,6.14658344602292e-05,6.145861132139415e-05,train
1,0.0,0.07178254596992432,0.07184517433266063,train
2,0.0,0.13297737925076478,0.13309448275382404,train
3,0.0,0.18487893642489675,0.18504317341686244,train
4,0.0,0.22853477073144654,0.22873950082089245,train
5,0.1,0.2648794515856544,0.26511867345522505,train
6,0.1,0.29475123321581537,0.2950195316944354,train
7,0.2,0.3189029929247386,0.31919549115015794,train
8,0.3,0.33801104210940114,0.3383233575348632,train
9,0.4,0.3526827153836673,0.35301091906747983,train
10,0.6,0.36346308264902494,0.36380366149527854,train
11,0.7,0.3708409575223943,0.37119077923619614,train
12,1.0,0.37525430898399376,0.3756105895510065,train
13,0.6,0.37709515313135444,0.3774554266591593,train
14,0.4,0.376713992330238,0.3770760831191519,train
15,0.3,0.3744239090651577,0.37478590588498817,train
16,0.2,0.3705047983919087,0.37086503169098,train
17,0.2,0.365211373189016,0.365568402063141,train
18,0.2,0.35881591671985397,0.3591685854096573,train
19,0.2,0.3519555452405897,0.3523036324278571,train
20,0.3,0.3482979722274796,0.3486473031955075,train
21,0.3,0.36422014962232974,0.36460128218679555,validation
22,0.4,0.4248129352046693,0.42528521885311793,validation
23,0.6,0.541982598461192,0.5426004539674015,validation
24,0.7,0.7076316132527687,0.7083981546469141,validation
25,0.9,0.8880034244651367,0.8888331020057861,validation
26,1.1,1.0385010904415657,1.0393070128134598,validation
27,1.1,1.162493072938118,1.1633385072789968,validation
28,1.2,1.2630536955215095,1.2638324129947882,test
29,1.2,1.3429467563271822,1.3438939101521254,test
30,1.1,1.4046541200377731,1.4050832076492275,test
31,1.0,1.4504030387046063,1.4526116710984904,test
32,0.8,1.4821909894697238,1.4776446633353557,test
33,0.6,1.5018072966003362,1.5240653741883874,test
34,0.5,1.5108554816715944,1.4255473878291118,test
35,0.3,1.5107621525504134,1.858974521035246,test
