series_name,model_name,test_mae,test_rmse,test_smape,num_free_params,num_compartments
2022-23 / >= 65 yr,probabilistic_seir,0.3514031885287414,0.3849200047868656,1.3141188954925396,9,4
2022-23 / >= 65 yr,constrained_structure_discovery,0.3854709448038159,0.41951599694252106,1.570353945441045,8,4
2022-23 / >= 65 yr,hospitalized_seihr,0.4173326195539608,0.4537945792618744,1.8040392803699945,11,5
2022-23 / >= 65 yr,fractional_seir,0.4226521646820211,0.4600738750180861,1.833516702810632,9,4
2022-23 / >= 65 yr,deterministic_seir,0.42512757105935883,0.4623264857170554,1.8656140019214795,8,4
2022-23 / >= 65 yr,delayed_observation_seir,0.432917697894498,0.4710421661156961,1.9258210514759244,8,4
