origin_end,target_t,horizon,actual,prediction,error,abs_error
31,31,1,0.2,0.4783998250029595,0.2783998250029595,0.2783998250029595
32,32,1,0.2,0.14056654736690333,-0.059433452633096684,0.059433452633096684
33,33,1,0.1,0.1075118027769424,0.007511802776942397,0.007511802776942397
34,34,1,0.0,0.0800570268346338,0.0800570268346338,0.0800570268346338
35,35,1,0.1,0.058093403584489854,-0.04190659641551015,0.04190659641551015
36,36,1,0.1,0.0454414441483197,-0.054558555851680304,0.054558555851680304
37,37,1,0.0,0.03635086684359085,0.03635086684359085,0.03635086684359085
38,38,1,0.1,0.02879609321741283,-0.07120390678258717,0.07120390678258717
39,39,1,0.0,0.024129477739228567,0.024129477739228567,0.024129477739228567
40,40,1,0.0,0.020113802189156357,0.020113802189156357,0.020113802189156357
41,41,1,0.0,0.01718970883604604,0.01718970883604604,0.01718970883604604
42,42,1,0.0,0.015034066712309242,0.015034066712309242,0.015034066712309242
43,43,1,0.0,0.013438485260026374,0.013438485260026374,0.013438485260026374
44,44,1,0.0,0.012273199630698199,0.012273199630698199,0.012273199630698199
45,45,1,0.0,0.011443614057179672,0.011443614057179672,0.011443614057179672
46,46,1,0.0,0.010898306960754866,0.010898306960754866,0.010898306960754866
47,47,1,0.0,0.010609384058056939,0.010609384058056939,0.010609384058056939
48,48,1,0.0,0.010567166868636733,0.010567166868636733,0.010567166868636733
49,49,1,0.0,0.01079873537615791,0.01079873537615791,0.01079873537615791
50,50,1,0.0,0.011345723545815712,0.011345723545815712,0.011345723545815712
51,51,1,0.0,0.012272030805672742,0.012272030805672742,0.012272030805672742
31,32,2,0.2,0.13580138954715532,-0.0641986104528447,0.0641986104528447
32,33,2,0.1,0.10082100341677916,0.0008210034167791536,0.0008210034167791536
33,34,2,0.0,0.07785100893661229,0.07785100893661229,0.07785100893661229
34,35,2,0.1,0.05854567052810274,-0.04145432947189726,0.04145432947189726
35,36,2,0.1,0.04301992480632783,-0.056980075193672174,0.056980075193672174
36,37,2,0.0,0.03431871572981204,0.03431871572981204,0.03431871572981204
37,38,2,0.1,0.028138727434098794,-0.07186127256590122,0.07186127256590122
38,39,2,0.0,0.022780937550862187,0.022780937550862187,0.022780937550862187
39,40,2,0.0,0.019579364598819454,0.019579364598819454,0.019579364598819454
40,41,2,0.0,0.01670722411544326,0.01670722411544326,0.01670722411544326
41,42,2,0.0,0.014615910681640193,0.014615910681640193,0.014615910681640193
42,43,2,0.0,0.013068350973682991,0.013068350973682991,0.013068350973682991
43,44,2,0.0,0.011947510206859616,0.011947510206859616,0.011947510206859616
44,45,2,0.0,0.011155482767144294,0.011155482767144294,0.011155482767144294
45,46,2,0.0,0.010627291427655748,0.010627291427655748,0.010627291427655748
46,47,2,0.0,0.010352999691254229,0.010352999691254229,0.010352999691254229
47,48,2,0.0,0.010322635741190451,0.010322635741190451,0.010322635741190451
48,49,2,0.0,0.010554132389648837,0.010554132389648837,0.010554132389648837
49,50,2,0.0,0.011084366085905697,0.011084366085905697,0.011084366085905697
50,51,2,0.0,0.012009767286577605,0.012009767286577605,0.012009767286577605
31,34,4,0.0,0.36528358288029544,0.36528358288029544,0.36528358288029544
32,35,4,0.1,0.05213119198426838,-0.04786880801573162,0.04786880801573162
33,36,4,0.1,0.041814952013477465,-0.05818504798652254,0.05818504798652254
34,37,4,0.0,0.03262415280389885,0.03262415280389885,0.03262415280389885
35,38,4,0.1,0.02487169246669576,-0.07512830753330424,0.07512830753330424
36,39,4,0.0,0.020864901695357978,0.020864901695357978,0.020864901695357978
37,40,4,0.0,0.01803235348106785,0.01803235348106785,0.01803235348106785
38,41,4,0.0,0.015330547917973619,0.015330547917973619,0.015330547917973619
39,42,4,0.0,0.013848082389167448,0.013848082389167448,0.013848082389167448
40,43,4,0.0,0.012373886051393746,0.012373886051393746,0.012373886051393746
41,44,4,0.0,0.011313785556502459,0.011313785556502459,0.011313785556502459
42,45,4,0.0,0.010568975138677404,0.010568975138677404,0.010568975138677404
43,46,4,0.0,0.010084348423693903,0.010084348423693903,0.010084348423693903
44,47,4,0.0,0.009837174158147544,0.009837174158147544,0.009837174158147544
45,48,4,0.0,0.009820966175722153,0.009820966175722153,0.009820966175722153
46,49,4,0.0,0.010054015174382473,0.010054015174382473,0.010054015174382473
47,50,4,0.0,0.010580228262657525,0.010580228262657525,0.010580228262657525
48,51,4,0.0,0.011480496008464857,0.011480496008464857,0.011480496008464857
