round,repeat,record_key,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score_policy,score_formula,score,score_used_val_mae,score_used_multi_split,score_used_stability,score_used_complexity,score_used_age_prior,params,candidate_universe_size,candidate_budget_actual,observation_map_filter,search_name,candidate_count
1,,SIR|fractional=0|obs=I,SIR|fractional=0|obs=I,SIR,False,I,0,infectious,6,3,0.11823561485308764,0.17088706467613454,0.24508262767506583,0.14963563670100857,0.164275405447193,1.0375470204505994,0.11752254010451245,0.13284861966978265,3,0.11376884976055789,0.04891255847803711,0.024456279239018556,0.06187456169506164,"{'1': {'mae': 0.13147223572844116, 'rmse': 0.1505680368903484, 'smape': 0.9731715618107737}, '2': {'mae': 0.11952288098780264, 'rmse': 0.13496335835223564, 'smape': 0.9646023019908943}, '4': {'mae': 0.10157250359729353, 'rmse': 0.11301446376676388, 'smape': 0.9761128927231618}}",0.012374912339012329,0.12,0.06,0.06,0.0,0.0,0.0,0.0,0.0,-0.01,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.2606000413385888,False,True,True,True,True,"{'b0': 0.06010184076323396, 'b1': 1.3277230695833153, 'b2': -1.4158279155862572, 'gamma': 0.11225642946021637, 'rho': 4.7790551346769305, 'S0': 0.9679784612440447, 'I0': 0.03202153875595525, 'R0': 0.0, 'fractional': 0.0}",44,10,I,no_observation_search_discovery,10
1,,SEIR|fractional=0|obs=I,SEIR|fractional=0|obs=I,SEIR,False,I,0,infectious,8,4,0.17463900139196648,0.19726917827703966,0.2674830426989054,0.1615330520485889,0.17585079275290993,1.0715249168782373,0.12442097059064504,0.1400412337027083,3,0.1204193426794923,0.05108667865243514,0.02554333932621757,0.06418189979560078,"{'1': {'mae': 0.1385194528579441, 'rmse': 0.15805798035611002, 'smape': 0.9949306285102978}, '2': {'mae': 0.12643783654712343, 'rmse': 0.1422468406908677, 'smape': 0.9872373435752007}, '4': {'mae': 0.10830562236686758, 'rmse': 0.11981888006114715, 'smape': 1.000257859755443}}",0.012836379959120157,0.16,0.08,0.08,0.0,0.0,0.0,0.0,0.0,-0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.31379906196483,False,True,True,True,True,"{'b0': 0.44866151307068025, 'b1': 1.6758959558239066, 'b2': -1.305232521311404, 'sigma': 0.8834205823974209, 'gamma': 0.10962626735794641, 'rho': 4.7685836078904735, 'S0': 0.9506637066031542, 'E0': 0.026500279449048803, 'I0': 0.022836013947797, 'R0': 0.0, 'fractional': 0.0}",44,10,I,no_observation_search_discovery,10
1,,SIR|fractional=1|obs=I,SIR|fractional=1|obs=I,SIR,True,I,0,infectious,7,3,0.11118586090324692,0.1530498757130655,0.19757840855567202,0.18528737305766266,0.20266520541366714,1.1270166936993535,0.14156062547268888,0.15856528340785156,3,0.1370148270846072,0.056733665260346254,0.028366832630173127,0.07121592997289718,"{'1': {'mae': 0.15827107949325764, 'rmse': 0.1805662545011316, 'smape': 1.04766171713223}, '2': {'mae': 0.14397709578526774, 'rmse': 0.16141004114985702, 'smape': 1.0380351141366901}, '4': {'mae': 0.12243370113954125, 'rmse': 0.133719554572566, 'smape': 1.0466229434048164}}",0.014243185994579436,0.14500000000000002,0.07,0.06,0.015,0.0,0.0,0.0,0.0,-0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3196248457093598,False,True,True,True,True,"{'b0': 0.5623849068369967, 'b1': 1.621988139487643, 'b2': -1.320748620647789, 'gamma': 0.4871598191958986, 'rho': 10.31248448754052, 'alpha': 0.7333867200982144, 'S0': 0.9728398931220728, 'I0': 0.027160106877927363, 'R0': 0.0, 'fractional': 1.0}",44,10,I,no_observation_search_discovery,10
1,,SEIRS|fractional=1|obs=I,SEIRS|fractional=1|obs=I,SEIRS,True,I,0,infectious,10,4,0.18351151355571493,0.15372140203533136,0.20244059128361103,0.050595926761579604,0.05979519696386802,0.963012020451081,0.0701115808441149,0.11035287643126884,3,0.06865821721033863,0.0331655666548139,0.01658278332740695,0.08305093982093927,"{'1': {'mae': 0.08059329557894376, 'rmse': 0.14073966761935272, 'smape': 1.0193801614093911}, '2': {'mae': 0.0806724641034155, 'rmse': 0.1350150964107864, 'smape': 1.100953915078607}, '4': {'mae': 0.04906898284998544, 'rmse': 0.05530386526366745, 'smape': 1.2343664974638486}}",0.016610187964187853,0.20500000000000002,0.1,0.08,0.015,0.0,0.0,0.0,0.01,0.015,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.32185118850193345,False,True,True,True,True,"{'b0': -0.77007360632046, 'b1': 2.976944130267356, 'b2': 0.16571178494611502, 'sigma': 0.9346899109807424, 'gamma': 0.43856602079788604, 'omega': 0.1616485192251156, 'rho': 9.529174692958916, 'alpha': 0.9760292779948101, 'S0': 0.9577326909054138, 'E0': 0.02115332691606488, 'I0': 0.02111398217852134, 'R0': 0.0, 'fractional': 1.0}",44,10,I,no_observation_search_discovery,10
1,,SEIRS|fractional=0|obs=I,SEIRS|fractional=0|obs=I,SEIRS,False,I,0,infectious,9,4,0.1823931767598908,0.19574982679027222,0.26193380370245284,0.27331806738054526,0.2861867424673886,1.3037779206642894,0.10117327953401252,0.15929216483311456,3,0.09087914010695912,0.08692386443218467,0.04346193221609233,0.12172000653502668,"{'1': {'mae': 0.08507685014445357, 'rmse': 0.14266909128085695, 'smape': 1.1994566555700337}, '2': {'mae': 0.04950514465082056, 'rmse': 0.05902940756889409, 'smape': 1.2035379406673048}, '4': {'mae': 0.1689378438067634, 'rmse': 0.2761779956495926, 'smape': 1.6297029874515576}}",0.02434400130700534,0.18,0.09,0.08,0.0,0.0,0.0,0.0,0.01,0.01,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.3486850736300568,False,True,True,True,True,"{'b0': 0.1782257349295665, 'b1': 1.9206751034483258, 'b2': -1.1216196694510896, 'sigma': 0.9170258892349619, 'gamma': 0.142488464342759, 'omega': 0.018679590002071686, 'rho': 5.331722926618122, 'S0': 0.9512237208509721, 'E0': 0.02578940931374503, 'I0': 0.02298686983528282, 'R0': 0.0, 'fractional': 0.0}",44,10,I,no_observation_search_discovery,10
1,,SEIR|fractional=1|obs=I,SEIR|fractional=1|obs=I,SEIR,True,I,0,infectious,9,4,0.17923242001897327,0.197784777143498,0.267020859440852,0.17104141040678933,0.18427677011766555,1.0980840880370406,0.13636446349682493,0.15050295416123424,3,0.13239617070484247,0.05088568758028632,0.02544284379014316,0.06356525142751615,"{'1': {'mae': 0.1502729549711199, 'rmse': 0.16806345199720127, 'smape': 1.03354259430462}, '2': {'mae': 0.13838056009846614, 'rmse': 0.15269384273379805, 'smape': 1.027487267200658}, '4': {'mae': 0.12043987542088876, 'rmse': 0.13075156775270338, 'smape': 1.04250336306087}}",0.01271305028550323,0.185,0.09,0.08,0.015,0.0,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.35555206478048884,False,True,True,True,True,"{'b0': 0.5012509636250058, 'b1': 1.699127801174599, 'b2': -1.381612966527979, 'sigma': 0.9170302268877967, 'gamma': 0.12364511061718776, 'rho': 5.0305501178673655, 'alpha': 0.9782304044235031, 'S0': 0.9507538487974558, 'E0': 0.02631833840673958, 'I0': 0.02292781279580456, 'R0': 0.0, 'fractional': 1.0}",44,10,I,no_observation_search_discovery,10
1,,SEIHR|fractional=1|obs=I,SEIHR|fractional=1|obs=I,SEIHR,True,I,0,infectious,12,5,0.19677608236110553,0.2014800512508954,0.272649396218256,0.1703287635991519,0.18355791062184942,1.096251700963609,0.1357019359520217,0.14985781968434123,3,0.13174573920174976,0.05075308431913037,0.025376542159565186,0.06346025210496983,"{'1': {'mae': 0.1495593505106222, 'rmse': 0.16736912281530722, 'smape': 1.0314063224780274}, '2': {'mae': 0.1377073359436836, 'rmse': 0.15203072443220442, 'smape': 1.0254192460803997}, '4': {'mae': 0.11983912140175931, 'rmse': 0.130173611805512, 'smape': 1.0405130212248068}}",0.012692050420993967,0.235,0.12,0.1,0.015,0.0,0.0,0.0,0.0,0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.4098143317823089,False,True,True,True,True,"{'b0': 0.833589066537274, 'b1': 1.7211879380280268, 'b2': -1.3509713984827367, 'sigma': 0.915580994616361, 'eta': 0.06187425626950611, 'gamma_i': 0.061912252485679324, 'gamma_h': 0.4992111853749956, 'rho': 6.221276865227621, 'alpha': 0.978336660712058, 'S0': 0.7718821221220474, 'E0': 0.02030330293713304, 'I0': 0.017425747119723698, 'H0': 0.19038882782109584, 'R0': 0.0, 'fractional': 1.0}",44,10,I,no_observation_search_discovery,10
1,,SEIAR|fractional=1|obs=I,SEIAR|fractional=1|obs=I,SEIAR,True,I,0,infectious,12,5,0.21299677027264577,0.20974221951755126,0.27620531299310697,0.17188743921154906,0.18538164678434785,1.0999316806587518,0.13746024486516104,0.1516600882416558,3,0.13345024628117172,0.05138413182419748,0.02569206591209874,0.06395156637408218,"{'1': {'mae': 0.1516893201842239, 'rmse': 0.1695884508533778, 'smape': 1.037495745576859}, '2': {'mae': 0.13953724468876935, 'rmse': 0.1539151514008827, 'smape': 1.03094875838081}, '4': {'mae': 0.12115416972248982, 'rmse': 0.13147666247070702, 'smape': 1.0448178378064006}}",0.012790313274816438,0.235,0.12,0.1,0.015,0.0,0.0,0.0,0.0,0.005,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.4119326254680869,False,True,True,True,True,"{'b0': 0.46110680879966937, 'b1': 2.0637193795615745, 'b2': -1.5587122399545403, 'sigma': 0.9260508120207375, 'p_asym': 0.052264564100949144, 'gamma_i': 0.12014152542610618, 'gamma_a': 0.8006411431312851, 'rho': 5.747377334776946, 'alpha': 0.9821937133377935, 'S0': 0.8671450888557306, 'E0': 0.02557248239889787, 'I0': 0.022328817500079083, 'A0': 0.0849536112452924, 'R0': 0.0, 'fractional': 1.0}",44,10,I,no_observation_search_discovery,10
1,,SEIAR|fractional=0|obs=I,SEIAR|fractional=0|obs=I,SEIAR,False,I,0,infectious,11,5,0.2073076814112136,0.21418725897964977,0.2821428478484154,0.16105715263217482,0.1754331258423439,1.070145836112054,0.14552337094257087,0.18492860454407142,3,0.14157177816371427,0.08891067440985322,0.04445533720492661,0.10897411137244563,"{'1': {'mae': 0.14172857896592997, 'rmse': 0.16059459559701153, 'smape': 1.0061251638903126}, '2': {'mae': 0.1839486342546297, 'rmse': 0.2722741347886832, 'smape': 1.050850632964307}, '4': {'mae': 0.110892899607153, 'rmse': 0.12191708324651955, 'smape': 1.0098688807694607}}",0.021794822274489128,0.21000000000000002,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.41782193764313,False,True,True,True,True,"{'b0': 0.3415730106698472, 'b1': 1.9860555804585092, 'b2': -1.4010917255283275, 'sigma': 0.9147424603611385, 'p_asym': 0.05506084453107418, 'gamma_i': 0.10990335726471719, 'gamma_a': 0.80377893802694, 'rho': 5.583545611754932, 'S0': 0.8632999280833654, 'E0': 0.025931463549482385, 'I0': 0.02247577210949283, 'A0': 0.08829283625765919, 'R0': 0.0, 'fractional': 0.0}",44,10,I,no_observation_search_discovery,10
1,,SEIHR|fractional=0|obs=I,SEIHR|fractional=0|obs=I,SEIHR,False,I,0,infectious,11,5,0.19112004753248127,0.20193073368483733,0.27398279599436287,0.15644185598130686,0.17091976482203444,1.0572396963024862,0.15652508994803147,0.21155572926857188,3,0.14601680435296754,0.08609766144112592,0.04304883072056296,0.13938135777014746,"{'1': {'mae': 0.1789008788238746, 'rmse': 0.2546122124322093, 'smape': 1.0312175231399152}, '2': {'mae': 0.12526887954768645, 'rmse': 0.14058228972945602, 'smape': 0.9842205760549897}, '4': {'mae': 0.1654055114725334, 'rmse': 0.23947268564405033, 'smape': 1.0780986209619923}}",0.027876271554029493,0.21000000000000002,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,stability_aware,multi_split_mean_mae + multi_split_penalty + stability_penalty + complexity_penalty + age_prior_penalty,0.42694190662756004,False,True,True,True,True,"{'b0': 0.7630767597472986, 'b1': 1.6587723807046844, 'b2': -1.269174208443115, 'sigma': 0.9131576615293542, 'eta': 0.05541994391589625, 'gamma_i': 0.05541749404529218, 'gamma_h': 0.49957702532014214, 'rho': 6.028851506234054, 'S0': 0.7595200648341389, 'E0': 0.020457717089260873, 'I0': 0.017518539810864008, 'H0': 0.2025036782657362, 'R0': 0.0, 'fractional': 0.0}",44,10,I,no_observation_search_discovery,10
