round,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score,params
1,SIR|fractional=0|obs=I,SIR,False,I,0,infectious,6,3,0.04460156929819739,0.11595045146281212,0.14049417741364653,0.6290750897897375,0.7101199710649074,1.397977764882786,0.49828453082945745,0.5315520670515842,2,0.5074811693808059,0.16043868697879438,0.08021934348939719,0.1828824917632541,"{'1': {'mae': 0.4199574464505664, 'rmse': 0.4585941729821503, 'smape': 0.8330581045601374}, '2': {'mae': 0.5766116152083486, 'rmse': 0.6045099611210181, 'smape': 1.1301501721210776}}",0.036576498352650824,0.12,0.06,0.06,0.0,0.0,0.0,0.0,0.0,-0.01,0.7342770112228539,"{'b0': -0.26949281144107984, 'b1': 0.8160944714752693, 'b2': -0.65244171748845, 'gamma': 0.160116156780646, 'rho': 1.212775680676756, 'S0': 0.933070088231276, 'I0': 0.06692991176872409, 'R0': 0.0, 'fractional': 0.0}"
1,SEIRS|fractional=0|obs=I,SEIRS,False,I,0,infectious,9,4,0.055197238969908254,0.17494365104442297,0.21700520200729823,0.38084362211619677,0.46765090645350454,0.6049720509971159,0.3800875333857604,0.4460536002488849,2,0.39506100669962907,0.2115316473055354,0.1057658236527677,0.23294653152964054,"{'1': {'mae': 0.34565466941048, 'rmse': 0.41502298427170764, 'smape': 0.5369498809120794}, '2': {'mae': 0.4145203973610408, 'rmse': 0.4770842162260622, 'smape': 0.6360851007256493}}",0.04658930630592811,0.18,0.09,0.08,0.0,0.0,0.0,0.0,0.01,0.01,0.7374161366583247,"{'b0': 0.3302426749814955, 'b1': 0.05384532558375945, 'b2': 0.07314865453680287, 'sigma': 0.19520370325362701, 'gamma': 0.07378615696971838, 'omega': 0.5021337675023839, 'rho': 0.6117883746000337, 'S0': 0.4665031249991202, 'E0': 0.380138290415566, 'I0': 0.15335858458531365, 'R0': 0.0, 'fractional': 0.0}"
2,SEIRS|fractional=0|obs=delayed_I|delay=1,SEIRS,False,delayed_I,1,delayed,9,4,0.052256471914193754,0.16937191859298809,0.21101795891700495,0.37861892511545026,0.46523955377655235,0.5999228545532035,0.3790404980791744,0.4458859101450876,2,0.3941741543531788,0.21294282179593185,0.10647141089796593,0.23434045386187902,"{'1': {'mae': 0.34597353128982916, 'rmse': 0.4163228594656701, 'smape': 0.5366560467667731}, '2': {'mae': 0.4121074648685196, 'rmse': 0.47544896082450505, 'smape': 0.63019370352133}}",0.0468680907723758,0.185,0.09,0.08,0.0,0.0,0.0,0.005,0.01,0.01,0.7425136560235206,"{'b0': 0.41803286342389645, 'b1': 0.02938818924196817, 'b2': 0.09943565201418414, 'sigma': 0.22554187601385745, 'gamma': 0.07991121987789543, 'omega': 0.4327841234207796, 'rho': 0.6253196796636274, 'S0': 0.45908615446276646, 'E0': 0.3924445487580587, 'I0': 0.14846929677917486, 'R0': 0.0, 'fractional': 0.0}"
2,SIR|fractional=1|obs=I,SIR,True,I,0,infectious,7,3,0.04722602946315059,0.1175973937885132,0.14220337051773546,0.6067581733406902,0.6901048387707793,1.30324372744346,0.4783477488621276,0.5122884750342482,2,0.4879916785182413,0.16054093399782965,0.08027046699891482,0.1812645100559055,"{'1': {'mae': 0.40384673102356305, 'rmse': 0.44311107976890196, 'smape': 0.7701861619445081}, '2': {'mae': 0.5528487667006922, 'rmse': 0.5814658702995945, 'smape': 1.0518204311161259}}",0.0362529020111811,0.14500000000000002,0.07,0.06,0.015,0.0,0.0,0.0,0.0,-0.005,0.7445150475283373,"{'b0': -0.15568253578716343, 'b1': 0.8800585039426162, 'b2': -0.6840535763322358, 'gamma': 0.1925614920979252, 'rho': 1.3055779931463016, 'alpha': 0.9412511311735997, 'S0': 0.9358048286124908, 'I0': 0.06419517138750924, 'R0': 0.0, 'fractional': 1.0}"
2,SEIRS|fractional=0|obs=delayed_I|delay=2,SEIRS,False,delayed_I,2,delayed,9,4,0.04858418151706758,0.15523258597452236,0.1959406152130124,0.41365591637896104,0.5038875777705822,0.6824682464965149,0.38990758259918157,0.45078623622132963,2,0.4048839154498668,0.2032373136801069,0.10161865684005345,0.22480634176789938,"{'1': {'mae': 0.3500947561284572, 'rmse': 0.4194577301243571, 'smape': 0.5471413211371288}, '2': {'mae': 0.4297204090699059, 'rmse': 0.4821147423183022, 'smape': 0.6785148342701399}}",0.04496126835357988,0.19,0.09,0.08,0.0,0.0,0.0,0.01,0.01,0.01,0.7514638406435001,"{'b0': 0.5580272545417733, 'b1': 0.033163029794577324, 'b2': 0.08733276947692149, 'sigma': 0.25815073020992174, 'gamma': 0.09290558358612508, 'omega': 0.12955980339127102, 'rho': 0.7381561398937125, 'S0': 0.49475423464876084, 'E0': 0.37797299772744114, 'I0': 0.12727276762379794, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=0|obs=I,SEIR,False,I,0,infectious,8,4,0.052577637072049516,0.16282558409712447,0.20491616877707866,0.49398834809106507,0.5910131660333513,0.9004596119262327,0.4428934776057929,0.4956715200397923,2,0.4567260611813253,0.19646799339849388,0.09823399669924694,0.2205238300030473,"{'1': {'mae': 0.3865847442457887, 'rmse': 0.44776470591520084, 'smape': 0.649162786052912}, '2': {'mae': 0.49920221096579703, 'rmse': 0.5435783341643838, 'smape': 0.8609158365297281}}",0.04410476600060946,0.16,0.08,0.08,0.0,0.0,0.0,0.0,0.0,-0.005,0.7540648238811817,"{'b0': 0.3409218069339898, 'b1': 0.09868933706311903, 'b2': -0.011962236617650545, 'sigma': 0.19030038163633076, 'gamma': 0.06734378214682146, 'rho': 0.7329330955356739, 'S0': 0.5365979853818255, 'E0': 0.3362860811061754, 'I0': 0.1271159335119991, 'R0': 0.0, 'fractional': 0.0}"
2,SEIRS|fractional=1|obs=I,SEIRS,True,I,0,infectious,10,4,0.05683513938451326,0.17820112504858776,0.22120598376664843,0.378717667313924,0.46525010816590423,0.6001932814740056,0.37621964629391913,0.44122243089760654,2,0.3909525432521035,0.20877422252832983,0.10438711126416492,0.2300393207931834,"{'1': {'mae': 0.34170965839675904, 'rmse': 0.40979349032647266, 'smape': 0.5293013954442329}, '2': {'mae': 0.41072963419107916, 'rmse': 0.4726513714687404, 'smape': 0.6282427647798384}}",0.04600786415863668,0.20500000000000002,0.1,0.08,0.015,0.0,0.0,0.0,0.01,0.015,0.7613475186749051,"{'b0': 0.4117360458527497, 'b1': 0.06684810669963626, 'b2': 0.06659421106264393, 'sigma': 0.21320005232257191, 'gamma': 0.07699611154628444, 'omega': 0.5202147910510119, 'rho': 0.6206046999268977, 'alpha': 0.9101835556064881, 'S0': 0.4506638075095519, 'E0': 0.3940249343978814, 'I0': 0.15531125809256677, 'R0': 0.0, 'fractional': 1.0}"
2,SEIRS|fractional=0|obs=delayed_I|delay=3,SEIRS,False,delayed_I,3,delayed,9,4,0.04411456915826885,0.1446214968110069,0.18241735666057493,0.43477119365275524,0.5277621421278446,0.7355926764450468,0.3995099579508128,0.45720707829746254,2,0.4142035148467622,0.19782698643140426,0.09891349321570213,0.22013750254014933,"{'1': {'mae': 0.3551924853026813, 'rmse': 0.42379643591941935, 'smape': 0.5601271094437942}, '2': {'mae': 0.44382743059894425, 'rmse': 0.4906177206755058, 'smape': 0.7175652675505938}}",0.044027500508029865,0.195,0.09,0.08,0.0,0.0,0.0,0.015,0.01,0.01,0.7621445085704941,"{'b0': 0.7025281551870692, 'b1': 0.03088027582031632, 'b2': 0.09507780191223246, 'sigma': 0.3033023033959114, 'gamma': 0.1106805351638446, 'omega': 0.09835518929198042, 'rho': 0.8159329061039772, 'S0': 0.5022934101753294, 'E0': 0.3800654410547891, 'I0': 0.1176411487698816, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=1|obs=I,SEIR,True,I,0,infectious,9,4,0.05512920981684376,0.16863770745512405,0.21136545510042354,0.4603262250655044,0.55888678135686,0.8017300108900397,0.4201300850485123,0.4766210513758847,2,0.4343394765050844,0.198807918437977,0.0994039592189885,0.22297653248251814,"{'1': {'mae': 0.3677526725550995, 'rmse': 0.4336168142356088, 'smape': 0.5951568287504535}, '2': {'mae': 0.47250749754192506, 'rmse': 0.5196252885161605, 'smape': 0.788031352252499}}",0.04459530649650363,0.185,0.09,0.08,0.015,0.0,0.0,0.0,0.0,0.0,0.7633387422205766,"{'b0': 0.3966754563917129, 'b1': 0.09511885274505846, 'b2': -0.0017314965883757452, 'sigma': 0.1982108895097854, 'gamma': 0.0678081794308916, 'rho': 0.7195701404371672, 'alpha': 0.9347693209081263, 'S0': 0.5060824843339333, 'E0': 0.3623247301608697, 'I0': 0.13159278550519699, 'R0': 0.0, 'fractional': 1.0}"
3,SEIRS|fractional=1|obs=delayed_I|delay=1,SEIRS,True,delayed_I,1,delayed,10,4,0.05400477213740009,0.1730818124011566,0.21560011488833505,0.3758650580268053,0.46221272700016525,0.5937330078903814,0.37435614553097285,0.44017198802026625,2,0.3891700608692378,0.20988977358066824,0.10494488679033412,0.23110896176453782,"{'1': {'mae': 0.34090891926315664, 'rmse': 0.4095349789461197, 'smape': 0.5269806996169233}, '2': {'mae': 0.407803371798789, 'rmse': 0.4708089970944128, 'smape': 0.6210644459713909}}",0.04622179235290757,0.21000000000000002,0.1,0.08,0.015,0.0,0.0,0.005,0.01,0.015,0.7653367400124794,"{'b0': 0.49474552663791915, 'b1': 0.04348092260497866, 'b2': 0.09413938307358143, 'sigma': 0.24650262528411415, 'gamma': 0.08364247511024867, 'omega': 0.4851728267186689, 'rho': 0.6282996968529836, 'alpha': 0.9130526340573741, 'S0': 0.44196008855106084, 'E0': 0.4067954885197441, 'I0': 0.15124442292919513, 'R0': 0.0, 'fractional': 1.0}"
