t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.0,0.2145373934668517,0.1865821790067062,train
1,0.0,0.2328857984227614,0.2000446940719665,train
2,0.0,0.24712581119879612,0.21235621354685694,train
3,0.0,0.25737874651876275,0.2235864301800973,train
4,0.0,0.26405590217539576,0.2338594727271778,train
5,0.1,0.2677433966646261,0.24333866289621792,train
6,0.1,0.2691083916005669,0.2522153351762328,train
7,0.2,0.2688340371824102,0.2607018594273715,train
8,0.3,0.2675817577013981,0.2690285369770185,train
9,0.4,0.2659757751054911,0.27744388584951785,train
10,0.6,0.26460426812984406,0.2862178554058578,train
11,0.7,0.26403265115514934,0.2956476097667617,train
12,1.0,0.26482607703887745,0.3060656155074044,train
13,0.6,0.26757987561718444,0.3178497979102156,train
14,0.4,0.2729579788255727,0.33143541962859446,train
15,0.3,0.2817402598205333,0.34732798190591285,train
16,0.2,0.2948797488866404,0.3661156870100379,train
17,0.2,0.31356898447194803,0.3884785778862689,train
18,0.2,0.3393093488317557,0.41518903389170864,train
19,0.2,0.3739642622578285,0.44709445491285127,train
20,0.3,0.4197499521241453,0.4850675228467253,train
21,0.3,0.4790675247569442,0.5299030805003206,validation
22,0.4,0.5540042754234064,0.5821363836536126,validation
23,0.6,0.6452607897197856,0.6417626831362107,validation
24,0.7,0.7503197236081708,0.7078662306603853,validation
25,0.9,0.861149474600554,0.7782334097332756,validation
26,1.1,0.9629086740520354,0.8491286798834916,validation
27,1.1,1.0363694176028708,0.9154988244558817,validation
28,1.2,1.0655315807088253,0.9718119701801742,test
29,1.2,1.0462694324647008,1.0134174928413646,test
30,1.1,0.9878966356275081,1.037853748147382,test
31,1.0,0.9061419825676698,1.0453745891297417,test
32,0.8,0.815168221257343,1.0384250210049948,test
33,0.6,0.7243227216916748,1.0205004444383257,test
34,0.5,0.6386315980639288,0.9950821062178979,test
35,0.3,0.5603177454294098,0.9650369868064234,test
