t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.4,0.3505981135693155,0.3477734168383031,train
1,0.2,0.3505981135693155,0.3477734168383031,train
2,0.3,0.3505981135693155,0.3477734168383031,train
3,0.2,0.36734738455487453,0.36410284982553287,train
4,0.8,0.4790932838860815,0.4771027237241026,train
5,0.8,0.6183215365643937,0.6169703778366499,train
6,0.7,0.8535210094186868,0.8534472468708396,train
7,1.2,1.2296881193713247,1.2309330062871666,train
8,2.3,1.855000459615969,1.8577950434878354,train
9,2.2,2.871628847676952,2.8752024695011555,train
10,4.6,4.418962508250215,4.420541569418091,train
11,6.5,6.334784565912741,6.328240565140674,train
12,7.4,7.5628275742454365,7.545370307198387,train
13,7.2,6.737486231662262,6.7270622443631405,train
14,5.8,6.009701927155415,6.0050575298846525,train
15,4.6,5.351355497896245,5.351365836618656,train
16,4.6,4.7761060718084964,4.77975641924653,train
17,2.9,4.250107295208887,4.256725653137069,train
18,4.6,3.795483954398072,3.8042275120023064,train
19,3.8,3.376356688735655,3.386852355019327,train
20,3.2,3.014871495138596,3.0265026462874096,train
21,4.4,2.683560501144545,2.6960360717576295,train
22,3.0,2.3939914927871104,2.4069698701013595,train
23,2.5,2.1329833344910827,2.146198667131559,train
24,1.9,1.9014528619219693,1.9147183520937494,train
25,1.2,1.6947872390749716,1.7079271352987986,train
26,1.6,1.510623633788964,1.523512477904808,train
27,1.6,1.346470392757187,1.3590080299605567,train
28,1.1,1.2001549120722603,1.2122661898934877,train
29,1.1,1.0697389281941148,1.0813691041564406,train
30,0.6,0.9534947192060399,0.9646059136486407,train
31,0.5,0.8498822980511763,0.8604504827294155,validation
32,0.6,0.7575290200248239,0.7675414616979223,validation
33,0.1,0.6752113997245391,0.6846644950966644,validation
34,0.1,0.6018389028275148,0.6107363500115934,validation
35,0.3,0.5364394989234001,0.5447907579200618,validation
36,0.1,0.4781467842023669,0.48596578523499107,validation
37,0.2,0.42618850345003495,0.43349256752333,validation
38,0.2,0.3798763193043171,0.3866852601653364,validation
39,0.2,0.3385966932432666,0.34493207411084575,validation
40,0.1,0.3018027574980779,0.3076872795682768,validation
41,0.0,0.2690070702119943,0.2744640731123065,test
42,0.2,0.23977515786661338,0.2448282149809504,test
43,0.0,0.21371975942654028,0.21839235339928262,test
44,0.1,0.19049569594954668,0.19481096174664797,test
45,0.1,0.16979529769545085,0.17377582239427908,test
46,0.0,0.15134432815259646,0.15501199818539843,test
47,0.2,0.13489835098390698,0.13827423890354876,test
48,0.2,0.12023949176223633,0.12334377576035048,test
49,0.0,0.10717355159485994,0.11002546200544298,test
50,0.2,0.0955274343987356,0.09814522228531244,test
51,0.1,0.08514685374337248,0.08754777741317162,test
