delay,validation_mae,validation_rmse,validation_smape
2,0.35649940452784123,0.38640776692564244,0.9275336924007005
0,0.3923614633022587,0.4208905947276863,0.9726658017429642
1,0.3947275711308013,0.42316589712229247,0.9755222405209574
3,0.39832805830339746,0.42659257673253786,0.9799134642345564
