delay,validation_mae,validation_rmse,validation_smape
0,5.1626477057146545,5.954816941893643,0.5522157403340237
3,5.175964206780114,5.971229783366081,0.5531251790919298
1,5.256791347166368,6.066817549978869,0.5582991271619334
2,5.430107215647406,6.273480756083236,0.5691540826127325
