series_name,round_id,proposal_id,role_source,critic_priority,critic_risk_flags,provider,provider_is_mock,scientific_claim_allowed,schema_valid,hard_valid,invalid_reason,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_mae,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,rolling_val_std_mae,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score
0-4 yr,2,3,proposer,medium,,mock,True,False,True,True,,SEIRS|fractional=0|obs=delayed_I|delay=3,SEIRS,False,delayed_I,3,delayed,9,4,0.37327852852089366,0.48158421015717934,0.5054903124763795,1.0729355436377022,0.13810516947132512,0.1629441058239917,0.010347625553806104,0.13966932055597947,0.02107156363890575,0.010535781819452875,0.0864009738593698,"{'1': {'mae': 0.1449799096326387, 'rmse': 0.1690786023151353, 'smape': 0.9357914082909012}, '2': {'mae': 0.1458554485042439, 'rmse': 0.17530431719377368, 'smape': 1.0135102976131494}, '4': {'mae': 0.12348015027709276, 'rmse': 0.1444493979630661, 'smape': 1.0979944652880433}}",0.017280194771873963,0.195,0.09,0.08,0.0,0.0,0.0,0.015,0.01,-0.01,0.35248529714730625
0-4 yr,2,2,proposer,medium,,mock,True,False,True,True,,SEIRS|fractional=0|obs=delayed_I|delay=1,SEIRS,False,delayed_I,1,delayed,9,4,0.320149687019235,0.15200797984860928,0.18341494824856802,1.0466139922997961,0.15344464549828632,0.1905432494048395,0.023532542761330457,0.15307944459633765,0.038394830131886784,0.019197415065943392,0.11243261090768437,"{'1': {'mae': 0.18363384613140563, 'rmse': 0.23764958432341043, 'smape': 0.9867266574953885}, '2': {'mae': 0.15047975981442613, 'rmse': 0.18652948965299088, 'smape': 1.0524222420855587}, '4': {'mae': 0.1262203305490273, 'rmse': 0.1474506742381172, 'smape': 1.1394348664959697}}",0.022486522181536878,0.185,0.09,0.08,0.0,0.0,0.0,0.005,0.01,-0.01,0.3697633818438179
0-4 yr,2,0,proposer,high,,mock,True,False,True,True,,SEIRS|fractional=0|obs=delayed_I|delay=2,SEIRS,False,delayed_I,2,delayed,9,4,0.3178540597367181,0.15022631335789655,0.1800299051013686,1.0387893603938783,0.18443871090046185,0.2337878658452374,0.052972001707246016,0.17593847476685207,0.08180493846323988,0.04090246923161994,0.14223010558478713,"{'1': {'mae': 0.14683024780493753, 'rmse': 0.17156011764118614, 'smape': 0.9483211196331919}, '2': {'mae': 0.14713365556090785, 'rmse': 0.17825955583762854, 'smape': 1.0241266533177058}, '4': {'mae': 0.2593522293355402, 'rmse': 0.3515439240568975, 'smape': 1.2744313578994466}}",0.02844602111695743,0.19,0.09,0.08,0.0,0.0,0.0,0.01,0.01,-0.01,0.4252869651154294
0-4 yr,2,1,proposer,medium,,mock,True,False,True,True,,SEIRS|fractional=1|obs=delayed_I|delay=2,SEIRS,True,delayed_I,2,delayed,10,4,0.3759902189604018,0.48489120835783944,0.5105765210946694,1.0733449880399253,0.16872205099204338,0.23128080956172922,0.02425380695552542,0.1608147356872904,0.06138240720714295,0.030691203603571474,0.15647217765226537,"{'1': {'mae': 0.17901785725324693, 'rmse': 0.23897065872792966, 'smape': 0.8184802979699141}, '2': {'mae': 0.13523922227785024, 'rmse': 0.16346807139167766, 'smape': 0.8402506842861934}, '4': {'mae': 0.191909073445033, 'rmse': 0.2914036985655804, 'smape': 0.9664959725775282}}",0.03129443553045307,0.21500000000000002,0.1,0.08,0.015,0.0,0.0,0.01,0.01,-0.0075,0.43030037482131495
0-4 yr,2,4,proposer,medium,,mock,True,False,True,True,,SEIR|fractional=0|obs=delayed_I|delay=2,SEIR,False,delayed_I,2,delayed,8,4,0.3582349460947438,0.40273150292723425,0.43091103233420847,0.9849836870073944,0.33581314124644795,0.37369525640906703,0.008425911170345822,0.32233980574738336,0.130991703909211,0.0654958519546055,0.1638094887009137,"{'1': {'mae': 0.34397006734549473, 'rmse': 0.38298878634579264, 'smape': 0.892089260975791}, '2': {'mae': 0.33925746930374484, 'rmse': 0.3813394896841508, 'smape': 0.9314258322705553}, '4': {'mae': 0.32421188709010423, 'rmse': 0.3567574931972577, 'smape': 0.9628231511676655}}",0.03276189774018274,0.17,0.08,0.08,0.0,0.0,0.0,0.01,0.0,-0.005,0.5855975554421716
