delay,validation_mae,validation_rmse,validation_smape
0,3.4022349751970413,3.9211755717822716,0.5126495294196566
2,3.4027945744982,3.8850278775594886,0.5132628802619329
3,3.4137980843808027,3.904488964627931,0.5141960667111256
1,3.4520017225017354,3.97459697158477,0.5173716180776634
