delay,validation_mae,validation_rmse,validation_smape
1,0.7068009065695874,0.8660793308754586,0.16276654230777987
3,0.7742026296974659,0.8782612516955375,0.17771641712370964
0,0.7868659447840113,1.003897968317431,0.18056687952140282
2,0.7989184630873716,1.0246952896021593,0.18294214410795628
