round,repeat,record_key,spec_key,structure_name,fractional,observation_map,delay_weeks,observation_family,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,complexity_penalty_params,complexity_penalty_compartments,complexity_penalty_fractional,complexity_penalty_observation,complexity_penalty_h_observation,complexity_penalty_delay,complexity_penalty_recurrence,age_prior_penalty,score_policy,score_formula,score,score_used_val_mae,score_used_multi_split,score_used_stability,score_used_complexity,score_used_age_prior,params,candidate_universe_size,candidate_budget_actual,exhaustive_max_candidates,allow_truncated_exhaustive,truncated,search_name,candidate_count
1,,SIR|fractional=0|obs=I,SIR|fractional=0|obs=I,SIR,False,I,0,infectious,6,3,0.1182356148750796,0.17088581432475883,0.24508275842483096,0.149637689363268,0.16427740733351376,1.037553081694672,0.11752396056787678,0.13285050913004268,3,0.1137699642982598,0.04891430382335041,0.024457151911675204,0.06187588725415579,"{'1': {'mae': 0.1314723719460123, 'rmse': 0.15056906638540124, 'smape': 0.9731699356507182}, '2': {'mae': 0.11952332430647915, 'rmse': 0.13496397793025597, 'smape': 0.9646041861420122}, '4': {'mae': 0.10157618545113888, 'rmse': 0.11301848307447088, 'smape': 0.976124235849072}}",0.012375177450831158,0.12,0.06,0.06,0.0,0.0,0.0,0.0,0.0,-0.01,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.24822711620993498,False,True,False,True,True,"{'b0': 0.060145524286492474, 'b1': 1.327677797677238, 'b2': -1.4158449299666223, 'gamma': 0.11225599482207868, 'rho': 4.779038527454929, 'S0': 0.9679790906851192, 'I0': 0.03202090931488073, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SIR|fractional=0|obs=delayed_I|delay=1,SIR|fractional=0|obs=delayed_I|delay=1,SIR,False,delayed_I,1,delayed,6,3,0.11612700249831126,0.16971784209900814,0.2459090156536028,0.15042271259427298,0.1650470649611203,1.039859710278616,0.1183785182661919,0.13363420292126035,3,0.11461769184576699,0.04900193189878569,0.024500965949392845,0.06193296378303444,"{'1': {'mae': 0.13238736903842546, 'rmse': 0.1514056729659014, 'smape': 0.9763069815623073}, '2': {'mae': 0.12039277171461363, 'rmse': 0.13576396190999665, 'smape': 0.967702081914281}, '4': {'mae': 0.10235541404553661, 'rmse': 0.11373297388788299, 'smape': 0.979062651509086}}",0.01238659275660689,0.125,0.06,0.06,0.0,0.0,0.0,0.005,0.0,-0.01,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.25411865779515985,False,True,False,True,True,"{'b0': 0.14531576732218093, 'b1': 1.354912771731213, 'b2': -1.2245012770314052, 'gamma': 0.11210528454908664, 'rho': 4.752032670975287, 'S0': 0.9678935843192572, 'I0': 0.03210641568074279, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SIR|fractional=0|obs=delayed_I|delay=2,SIR|fractional=0|obs=delayed_I|delay=2,SIR,False,delayed_I,2,delayed,6,3,0.11315502755250886,0.16909416414897452,0.24676555453758497,0.151343050080944,0.1659459503872717,1.0425555508811333,0.11929563823477825,0.13450086999070485,3,0.11552159652168857,0.04916355031494612,0.02458177515747306,0.062045984426490786,"{'1': {'mae': 0.13333644055146793, 'rmse': 0.15231551566970974, 'smape': 0.9794696806040284}, '2': {'mae': 0.12131777288324876, 'rmse': 0.13664181286263552, 'smape': 0.9709520710234634}, '4': {'mae': 0.1032327012696181, 'rmse': 0.1145452814397693, 'smape': 0.9823700313042387}}",0.012409196885298159,0.13,0.06,0.06,0.0,0.0,0.0,0.01,0.0,-0.01,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.26010337167916164,False,True,False,True,True,"{'b0': 0.24021240597700386, 'b1': 1.336815590199185, 'b2': -1.0283491855640574, 'gamma': 0.1119152653317145, 'rho': 4.720976770131648, 'S0': 0.9667493681795727, 'I0': 0.03325063182042738, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SIR|fractional=0|obs=delayed_I|delay=3,SIR|fractional=0|obs=delayed_I|delay=3,SIR,False,delayed_I,3,delayed,6,3,0.10930396047389132,0.17102621269741985,0.24790952126141666,0.15243502219199395,0.16700815818497783,1.0457417109312739,0.12017277154878131,0.1353778071346248,3,0.11637276251718953,0.04940963597597863,0.024704817987989316,0.06225717406741762,"{'1': {'mae': 0.13423208642017248, 'rmse': 0.15322561462579873, 'smape': 0.9823308191000978}, '2': {'mae': 0.12220097747913733, 'rmse': 0.13753149558660369, 'smape': 0.9739466825615136}, '4': {'mae': 0.10408525074703413, 'rmse': 0.11537631119147203, 'smape': 0.985484225757281}}",0.012451434813483524,0.135,0.06,0.06,0.0,0.0,0.0,0.015,0.0,-0.01,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.2660775805051788,False,True,False,True,True,"{'b0': 0.3427315032776932, 'b1': 1.2675192081127606, 'b2': -0.8268707767109785, 'gamma': 0.1116731550366406, 'rho': 4.6840730896409255, 'S0': 0.9641166929602676, 'I0': 0.03588330703973242, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SEIRS|fractional=0|obs=delayed_I|delay=3,SEIRS|fractional=0|obs=delayed_I|delay=3,SEIRS,False,delayed_I,3,delayed,9,4,0.15483246480946722,0.1890901075682189,0.2616999703332763,0.30750355554192044,0.31402754647309256,1.3553383948684397,0.07369248993917514,0.09541445913543208,3,0.06826171592085083,0.049180191830740766,0.024590095915370383,0.06016644557752779,"{'1': {'mae': 0.0567309768344099, 'rmse': 0.07172495616825822, 'smape': 0.9041011898318259}, '2': {'mae': 0.04731798989585575, 'rmse': 0.05537704474310248, 'smape': 0.9334078281218788}, '4': {'mae': 0.11702850308725975, 'rmse': 0.15914137649493557, 'smape': 1.3646131915650137}}",0.012033289115505559,0.195,0.09,0.08,0.0,0.0,0.0,0.015,0.01,0.01,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.2978518118362212,False,True,False,True,True,"{'b0': 0.7653219243425904, 'b1': 1.2481811496207131, 'b2': -0.33460869345667105, 'sigma': 0.868260964495583, 'gamma': 0.13325270067779196, 'omega': 0.014693288674398926, 'rho': 5.063980531871896, 'S0': 0.9365443872385926, 'E0': 0.03703508365027796, 'I0': 0.026420529111129454, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SEIR|fractional=0|obs=I,SEIR|fractional=0|obs=I,SEIR,False,I,0,infectious,8,4,0.17463900141614297,0.19727015271148857,0.2674844228125705,0.16153402554851062,0.17585173004267732,1.0715276163453258,0.12441894678792233,0.14003760384239208,3,0.12041754355657679,0.05108405619282669,0.025542028096413344,0.06417810270214912,"{'1': {'mae': 0.1385194691791514, 'rmse': 0.158054890510532, 'smape': 0.9949360500342219}, '2': {'mae': 0.1264382636228778, 'rmse': 0.14224458319648337, 'smape': 0.9872364548095932}, '4': {'mae': 0.10829910756173781, 'rmse': 0.11981333782016085, 'smape': 1.0002407464189496}}",0.012835620540429825,0.16,0.08,0.08,0.0,0.0,0.0,0.0,0.0,-0.005,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.30095957165299014,False,True,False,True,True,"{'b0': 0.44864629037644704, 'b1': 1.6758644917009082, 'b2': -1.305188197527192, 'sigma': 0.8834241479139758, 'gamma': 0.10962601475766615, 'rho': 4.768573618634704, 'S0': 0.9506641836397915, 'E0': 0.026500352313387338, 'I0': 0.022835464046821113, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SIR|fractional=1|obs=I,SIR|fractional=1|obs=I,SIR,True,I,0,infectious,7,3,0.11118586093356236,0.1530502318900698,0.19757726422721686,0.18528425701088014,0.20266222862073102,1.1270089841687336,0.14156630017525562,0.1585638605300745,3,0.13702089824730848,0.056722074144328054,0.028361037072164027,0.07120202509003261,"{'1': {'mae': 0.15827932456373867, 'rmse': 0.18056583773032495, 'smape': 1.0477571079913521}, '2': {'mae': 0.14399206313585527, 'rmse': 0.16141297159501386, 'smape': 1.0381351124457723}, '4': {'mae': 0.1224275128261729, 'rmse': 0.13371277226488473, 'smape': 1.0466035844917962}}",0.014240405018006523,0.14500000000000002,0.07,0.06,0.015,0.0,0.0,0.0,0.0,-0.005,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.30538193531947255,False,True,False,True,True,"{'b0': 0.5624007804385475, 'b1': 1.6219914842132137, 'b2': -1.3207563204011035, 'gamma': 0.4871688197856069, 'rho': 10.312655074219526, 'alpha': 0.7333857335337071, 'S0': 0.972839908594668, 'I0': 0.027160091405332022, 'R0': 0.0, 'fractional': 1.0}",44,44,200,False,False,no_stability_discovery,44
1,,SEIR|fractional=0|obs=delayed_I|delay=2,SEIR|fractional=0|obs=delayed_I|delay=2,SEIR,False,delayed_I,2,delayed,8,4,0.15671312071203078,0.1883498260169309,0.26815036222379535,0.16079857303937906,0.17515749567311972,1.0694641922530985,0.12605937808487763,0.14131431206154657,3,0.12208664478381803,0.050969990469076194,0.025484995234538097,0.06377029392574518,"{'1': {'mae': 0.14030775892237046, 'rmse': 0.15944069822941537, 'smape': 1.0012615635159046}, '2': {'mae': 0.12811515330456316, 'rmse': 0.14354458686455168, 'smape': 0.99339479243574}, '4': {'mae': 0.10975522202769934, 'rmse': 0.12095765109067268, 'smape': 1.0057577965413427}}",0.012754058785149036,0.17,0.08,0.08,0.0,0.0,0.0,0.01,0.0,-0.005,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.31257164001835613,False,True,False,True,True,"{'b0': 0.7114624056553336, 'b1': 1.321734436187849, 'b2': -0.7109957528278649, 'sigma': 0.8846674520753445, 'gamma': 0.10986944907839935, 'rho': 4.717059611282888, 'S0': 0.9422759531584455, 'E0': 0.03311603712860173, 'I0': 0.024608009712952718, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
1,,SIR|fractional=1|obs=delayed_I|delay=1,SIR|fractional=1|obs=delayed_I|delay=1,SIR,True,delayed_I,1,delayed,7,3,0.11205852476726696,0.15342547430453773,0.20028484545652067,0.19293973049061458,0.2100632183173499,1.1455217734237508,0.14612908535633742,0.163424045861987,3,0.14138469530593747,0.058408729526475925,0.029204364763237962,0.0729397365533966,"{'1': {'mae': 0.1628388739756693, 'rmse': 0.1854187998903476, 'smape': 1.0598821600154982}, '2': {'mae': 0.14854770544997536, 'rmse': 0.1663270736881648, 'smape': 1.0510249212773373}, '4': {'mae': 0.1270006766433677, 'rmse': 0.1385262640074486, 'smape': 1.0608569832610366}}",0.01458794731067932,0.15000000000000002,0.07,0.06,0.015,0.0,0.0,0.005,0.0,-0.005,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.3155890600691754,False,True,False,True,True,"{'b0': 0.5710241925338235, 'b1': 1.7035464180551005, 'b2': -1.1141236690794716, 'gamma': 0.4674472192162877, 'rho': 9.971441722232694, 'alpha': 0.7391206915588159, 'S0': 0.975359135559035, 'I0': 0.024640864440965016, 'R0': 0.0, 'fractional': 1.0}",44,44,200,False,False,no_stability_discovery,44
1,,SEIR|fractional=0|obs=delayed_I|delay=3,SEIR|fractional=0|obs=delayed_I|delay=3,SEIR,False,delayed_I,3,delayed,8,4,0.1446287919595889,0.18677329926689884,0.2659197865369648,0.16154632596969734,0.17588008824408824,1.0715383222531565,0.12667393368731503,0.1419488208344851,3,0.12267716400463596,0.05120875826537023,0.025604379132685116,0.06395754073237615,"{'1': {'mae': 0.1409011934749306, 'rmse': 0.16008015862030284, 'smape': 1.0030215011246295}, '2': {'mae': 0.12872575756427063, 'rmse': 0.14418049314430065, 'smape': 0.9953619869441795}, '4': {'mae': 0.11039485002274385, 'rmse': 0.12158581073885184, 'smape': 1.0080179407260075}}",0.012791508146475231,0.175,0.08,0.08,0.0,0.0,0.0,0.015,0.0,-0.005,no_stability,multi_split_mean_mae + multi_split_penalty + complexity_penalty + age_prior_penalty,0.31828154313732104,False,True,False,True,True,"{'b0': 0.9173184706004228, 'b1': 1.0781838841677231, 'b2': -0.46258090320628503, 'sigma': 0.8612462791361183, 'gamma': 0.1096854227436043, 'rho': 4.672251954918131, 'S0': 0.9323721603120956, 'E0': 0.03965180959401497, 'I0': 0.02797603009388939, 'R0': 0.0, 'fractional': 0.0}",44,44,200,False,False,no_stability_discovery,44
