origin_end,target_t,horizon,actual,prediction,error,abs_error
31,31,1,1.3,1.868438252282491,0.5684382522824909,0.5684382522824909
32,32,1,0.8,1.6873323659525712,0.8873323659525711,0.8873323659525711
33,33,1,0.9,1.4950353776541163,0.5950353776541163,0.5950353776541163
34,34,1,0.9,1.3177422719309382,0.41774227193093816,0.41774227193093816
35,35,1,0.5,1.1394192265827567,0.6394192265827567,0.6394192265827567
36,36,1,0.5,0.9931697153173895,0.4931697153173895,0.4931697153173895
37,37,1,0.8,0.8743016948601336,0.0743016948601336,0.0743016948601336
38,38,1,0.4,0.7782624206701183,0.3782624206701183,0.3782624206701183
39,39,1,0.5,0.7428284232106647,0.24282842321066467,0.24282842321066467
40,40,1,0.6,0.6031666865665919,0.003166686566591914,0.003166686566591914
41,41,1,0.4,0.5715131894373305,0.17151318943733052,0.17151318943733052
42,42,1,0.2,0.46789076187800427,0.26789076187800426,0.26789076187800426
43,43,1,0.2,0.4430470814396554,0.24304708143965537,0.24304708143965537
44,44,1,0.4,0.36410358212745564,-0.035896417872544384,0.035896417872544384
45,45,1,0.3,0.3404181231729181,0.0404181231729181,0.0404181231729181
46,46,1,0.2,0.2849218864325659,0.08492188643256587,0.08492188643256587
47,47,1,0.3,0.2631032040364535,-0.0368967959635465,0.0368967959635465
48,48,1,0.3,0.22350147369297696,-0.07649852630702303,0.07649852630702303
49,49,1,0.3,0.20325038900247153,-0.09674961099752846,0.09674961099752846
50,50,1,0.4,0.17536079282620412,-0.2246392071737959,0.2246392071737959
51,51,1,0.0,0.15714049559157295,0.15714049559157295,0.15714049559157295
31,32,2,0.8,1.7862981326802003,0.9862981326802003,0.9862981326802003
32,33,2,0.9,1.5298904630650623,0.6298904630650622,0.6298904630650622
33,34,2,0.9,1.3081176440370614,0.4081176440370614,0.4081176440370614
34,35,2,0.5,1.1518964667667613,0.6518964667667613,0.6518964667667613
35,36,2,0.5,1.0053516672777638,0.5053516672777638,0.5053516672777638
36,37,2,0.8,0.885502171933015,0.0855021719330149,0.0855021719330149
37,38,2,0.4,0.7800191067138942,0.38001910671389416,0.38001910671389416
38,39,2,0.5,0.689594650695998,0.189594650695998,0.189594650695998
39,40,2,0.6,0.6046967015540837,0.004696701554083749,0.004696701554083749
40,41,2,0.4,0.5326924244330613,0.13269242443306128,0.13269242443306128
41,42,2,0.2,0.4650496520210547,0.2650496520210547,0.2650496520210547
42,43,2,0.2,0.3615620480201076,0.1615620480201076,0.1615620480201076
43,44,2,0.4,0.10485974352018795,-0.29514025647981207,0.29514025647981207
44,45,2,0.3,0.07791029822813256,-0.22208970177186743,0.22208970177186743
45,46,2,0.2,0.09649383858948309,-0.10350616141051693,0.10350616141051693
46,47,2,0.3,0.0946498886972273,-0.2053501113027727,0.2053501113027727
47,48,2,0.3,0.07771075075687096,-0.22228924924312904,0.22228924924312904
48,49,2,0.3,0.08909510568909136,-0.21090489431090864,0.21090489431090864
49,50,2,0.4,0.09093136197715147,-0.30906863802284856,0.30906863802284856
50,51,2,0.0,0.09194108262889178,0.09194108262889178,0.09194108262889178
31,34,4,0.9,1.2434430558234446,0.3434430558234446,0.3434430558234446
32,35,4,0.5,1.1111441766776244,0.6111441766776244,0.6111441766776244
33,36,4,0.5,0.9566855638336439,0.4566855638336439,0.4566855638336439
34,37,4,0.8,0.9238819224638483,0.12388192246384822,0.12388192246384822
35,38,4,0.4,0.8540321287150023,0.4540321287150023,0.4540321287150023
36,39,4,0.5,0.7133672394466387,0.2133672394466387,0.2133672394466387
37,40,4,0.6,0.6276955679952804,0.02769556799528039,0.02769556799528039
38,41,4,0.4,0.5538016963607774,0.15380169636077734,0.15380169636077734
39,42,4,0.2,0.47925942308358327,0.27925942308358326,0.27925942308358326
40,43,4,0.2,0.41862141156379734,0.21862141156379733,0.21862141156379733
41,44,4,0.4,0.36895247797640435,-0.031047522023595675,0.031047522023595675
42,45,4,0.3,0.32517685747981034,0.025176857479810355,0.025176857479810355
43,46,4,0.2,0.2865950919584569,0.08659509195845688,0.08659509195845688
44,47,4,0.3,0.2525910017353094,-0.04740899826469058,0.04740899826469058
45,48,4,0.3,0.22262151860447035,-0.07737848139552964,0.07737848139552964
46,49,4,0.3,0.19620786337581378,-0.10379213662418621,0.10379213662418621
47,50,4,0.4,0.17292814198777737,-0.22707185801222265,0.22707185801222265
48,51,4,0.0,0.15241051913629458,0.15241051913629458,0.15241051913629458
