t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.0,1.2522963836782499e-05,3.74257393222728e-05,train
1,0.1,1.1182210671180639e-05,3.235348520778613e-05,train
2,0.0,0.20377475485563631,0.12891190423465437,train
3,0.1,0.4732436015795805,0.31689624042820985,train
4,0.0,0.732719129943524,0.5194362141122859,train
5,0.1,0.9453902203787572,0.7095980343890863,train
6,0.2,1.0978118639204977,0.8725200503357671,train
7,0.6,1.1898216149042427,1.0014145683249998,train
8,0.9,1.2281366272667336,1.094715517813165,train
9,1.2,1.2224113446549205,1.154070720613379,train
10,1.7,1.182915422405356,1.1829523897827976,train
11,2.0,1.1192581100225258,1.1857167948470362,train
12,2.8,1.039771562303032,1.1669887333532032,train
13,1.8,0.9512947359531775,1.131285089420048,train
14,0.9,0.8591884319402385,1.0828393035742871,train
15,0.5,0.7674726548867457,1.0256873978660983,train
16,0.3,0.679020035032871,0.9643190686934145,train
17,0.5,0.5962429761618736,0.9055305081471484,train
18,0.4,0.5409348734386711,0.8612046469887052,train
19,0.5,0.5539523961014744,0.8488399704101249,train
20,0.8,0.6729242236300181,0.8898480494345833,train
21,1.1,0.9521963093814204,1.0100693672635792,validation
22,1.3,1.4138756825831063,1.2398079669374416,validation
23,1.7,1.96496228498087,1.6039148539628718,validation
24,1.8,2.4628847074551885,2.094694933135398,validation
25,3.0,2.8430606878747935,2.6462164189295523,validation
26,3.3,3.086439811288884,3.1678535182147733,validation
27,3.4,3.199160759103966,3.6101695157076,validation
28,3.6,3.199756305686899,3.949777141356405,test
29,3.8,3.111392301781157,4.180886647187778,test
30,3.4,2.957397806058273,4.308147635659163,test
31,3.2,2.7589012935295716,4.342324536807423,test
32,2.4,2.533776595570666,4.297115101328104,test
33,1.6,2.2963710019954617,4.187124187721687,test
34,1.1,2.0576722203725057,4.026580287495198,test
35,0.9,1.8256959467376523,3.828578847106313,test
