t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.4,0.34065247133901283,0.3411896470900844,train
1,0.2,0.30589732053745,0.3066111544008058,train
2,0.3,0.35302033705084684,0.35399323018679196,train
3,0.2,0.40479681850747434,0.4060584282237955,train
4,0.8,0.49187800503157253,0.49347175328138887,train
5,0.8,0.6291922735403009,0.6311812921304386,train
6,0.7,0.8535339570056256,0.8559663902506885,train
7,1.2,1.2250400830259491,1.2278879297036236,train
8,2.3,1.8458200253398824,1.8487718738341465,train
9,2.2,2.8651184472806084,2.867110283028213,train
10,4.6,4.420528030007896,4.418929856946623,train
11,6.5,6.34589219037142,6.33650830673019,train
12,7.4,7.570142141255097,7.553042021657137,train
13,7.2,6.753510328983159,6.743445931053378,train
14,5.8,6.02570484194417,6.021582626797768,train
15,4.7,5.361975451166141,5.3625406215072555,train
16,4.6,4.787526719473807,4.7918863551189155,train
17,2.9,4.2574289718147815,4.264668921198389,train
18,4.6,3.802588582633949,3.8121461586886314,train
19,3.8,3.382175888824964,3.3933139566636235,train
20,3.2,3.0185715335796814,3.0310038415433307,train
21,4.4,2.687815049336427,2.7009758014013934,train
22,3.0,2.3962545372918234,2.4099474788323434,train
23,2.5,2.135297250676482,2.1491971039062476,train
24,1.9,1.9029879338949032,1.9169074014761327,train
25,1.2,1.6959282009337087,1.709696116556533,train
26,1.6,1.5113980656783215,1.5248837338249244,train
27,1.6,1.3469462482794075,1.3600489713541746,train
28,1.1,1.2003880643063276,1.2130322925399701,train
29,1.1,1.069776546313759,1.0819076190118855,train
30,0.6,0.9533765731735293,0.9649570780080787,train
31,0.5,0.8496418186324289,0.8606484936383433,validation
32,0.6,0.7571942087811845,0.7676153132061041,validation
33,0.1,0.6748056148483407,0.6846387037821178,validation
34,0.1,0.6013815379931396,0.6106315841618822,validation
35,0.3,0.535946569328872,0.5446243829383014,validation
36,0.1,0.47763143201148506,0.4857523360863036,validation
37,0.2,0.4256614332504976,0.4332441576384023,validation
38,0.2,0.37934617283104943,0.3864119350229746,validation
39,0.2,0.3380703714286691,0.3446421166826986,validation
40,0.1,0.3012856968745235,0.3073874739010844,validation
41,0.0,0.2685034797863557,0.27415993152838314,test
42,0.2,0.2392882217952139,0.24452417368174603,test
43,0.0,0.21325181012740055,0.21809194064752044,test
44,0.1,0.1900483616847188,0.19451694226906818,test
45,0.1,0.1693696281287237,0.17349032118010654,test
46,0.0,0.15094090092739573,0.1547366064471333,test
47,0.2,0.13451736196445202,0.1380101046093754,test
48,0.2,0.11988083123062847,0.1230916808350714,test
49,0.0,0.10683686839133871,0.10978588802383485,test
50,0.2,0.09521218972621905,0.0979184062433075,test
51,0.0,0.08485236612565547,0.08733375895401845,test
