t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.4,0.26143056087443445,0.26017965146786737,train
1,0.2,0.3310002209376479,0.3303060155500611,train
2,0.3,0.39541367103785335,0.3935926539425928,train
3,0.2,0.4441461782709172,0.44267419634691263,train
4,0.8,0.5279491433754149,0.5252543805327722,train
5,0.8,0.631369784138608,0.629111260230473,train
6,0.7,0.8482481451696938,0.8438746556722605,train
7,1.2,1.1643128012619444,1.1610842986206056,train
8,2.3,1.8337055611356516,1.8267972540375907,train
9,2.2,2.796931093283166,2.7952211814146044,train
10,4.6,4.574339369026767,4.569662271971614,train
11,6.5,6.265165769900011,6.2730364321140915,train
12,7.4,7.5282269033061855,7.5240834352277295,train
13,7.2,6.777504167590428,6.760353496842425,train
14,5.8,6.040240900083647,6.029559413401501,train
15,4.7,5.3808878906282365,5.376488547953148,train
16,4.6,4.793427151078548,4.794119228302425,train
17,2.9,4.270099702802023,4.2748299823288285,train
18,4.6,3.803906971040568,3.811789068444658,train
19,3.8,3.3886113287291133,3.3989038066527835,train
20,3.2,3.0186560355118357,3.0307414390933927,train
21,4.4,2.689091010072374,2.702457672575968,train
22,3.0,2.395506601408929,2.409732937907553,train
23,2.5,2.1339745869141464,2.1487155528698967,train
24,1.9,1.9009956119165081,1.9159710416516336,train
25,1.2,1.6934523675614925,1.7084369438963702,train
26,1.6,1.5085678805478364,1.5233825187430283,train
27,1.6,1.343868356626779,1.35837281364282,train
28,1.1,1.1971500807023134,1.2112366251691016,train
29,1.1,1.0664499306486586,1.080037930247331,train
30,0.6,0.9500191103134852,0.9630504118962597,train
31,0.5,0.846299750248815,0.8587347442891784,validation
32,0.6,0.7539040630823405,0.7657183382512655,validation
33,0.1,0.6715957746235403,0.6827772806835855,validation
34,0.1,0.5982735822487947,0.6088202302720561,validation
35,0.3,0.5329564192351298,0.5428740575805608,validation
36,0.1,0.47477032787620416,0.48407104058005357,validation
37,0.2,0.422936765740002,0.4316374471319857,validation
38,0.2,0.3767621886034439,0.38488335419397285,validation
39,0.2,0.33562877068133595,0.3431935697884584,validation
40,0.1,0.29898613798432294,0.3060195382853216,validation
41,0.0,0.2663440041963949,0.27287212248785786,test
42,0.2,0.2372656105384018,0.24331516754856816,test
43,0.0,0.21136188184153815,0.21695976202853828,test
44,0.1,0.18828622063780207,0.19345912058722772,test
45,0.1,0.16772986961123798,0.17250402096892306,test
46,0.0,0.1494177803585622,0.15381873524556514,test
47,0.2,0.1331049331822989,0.13715740177910227,test
48,0.2,0.11857305867446591,0.12230079016552356,test
49,0.0,0.10562771722489442,0.10905341659359426,test
50,0.2,0.09409569737737486,0.09724097166208286,test
51,0.0,0.08382269822307391,0.0867080268106101,test
