t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.1,0.0005517963470221129,0.0007141557519050624,train
1,0.1,0.0005454651336378823,0.0007072275451454008,train
2,0.1,0.004522659135754504,0.005537231412031459,train
3,0.1,0.00790687483743771,0.00961955884345129,train
4,0.2,0.032069501119617407,0.03673442115240973,train
5,0.2,0.06672185108365312,0.07483118230128011,train
6,0.2,0.17896948895573947,0.18875980980372373,train
7,0.3,0.3528836491269754,0.3589207154671687,train
8,0.6,0.6789834862016972,0.655258657590285,train
9,0.7,1.0831767057641437,1.0148493586000966,train
10,1.2,1.5335797869026297,1.4137846176938895,train
11,1.9,1.9222156494454636,1.7820355281634424,train
12,2.9,2.2190550253525085,2.096885829545566,train
13,3.0,2.429097630699217,2.3565706028886373,train
14,2.5,2.577759317030118,2.575206054739191,train
15,2.1,2.688363703602525,2.7704099517589373,train
16,2.3,2.778166626369475,2.9600923558883534,train
17,3.0,2.859605936535322,3.163083115880326,train
18,3.5,2.942350113918235,3.4016690190185543,validation
19,3.8,3.0343416237752927,3.704220425416303,validation
20,4.6,3.1405506343243976,4.103633385728199,validation
21,4.6,3.2570056385811146,4.6177577433101735,validation
22,5.2,3.358884235118346,5.183395584912034,validation
23,5.5,3.398321459972618,5.559378633414934,validation
24,4.8,3.3591767678030666,5.503419109767204,test
25,3.6,3.3203752663315353,5.451502129962045,test
26,2.7,3.2820221321805585,5.394431679194445,test
27,1.8,3.2441113798442283,5.3514419683928764,test
28,1.1,3.2066402859548386,5.264532518989435,test
29,0.6,3.16959570733855,5.362302239239319,test
30,0.2,3.1330066442951225,4.549089906812895,test
