delay,validation_mae,validation_rmse,validation_smape
0,0.36172782269067866,0.3797519007022134,0.6459730756964369
3,0.391648824028414,0.4128910479676146,0.7378951980389701
1,0.4511758986087489,0.5966392811415346,0.38778381564161385
2,0.48332713568182584,0.5183311578241309,1.0044619307757812
