t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.3,0.00231379809908205,0.21212989350329536,train
1,0.4,0.1519089457781516,0.24474363536951088,train
2,0.6,0.07030107963614696,0.3733247594356155,train
3,0.7,0.3665589717796424,0.5143020268262788,train
4,0.6,0.3134673365661662,0.7757168978938556,train
5,0.8,0.9401477814464058,1.1436735206895037,train
6,1.1,1.0776067183116,1.7365831684862,train
7,1.5,2.4149202148696354,2.612758860702987,train
8,1.7,3.170957427256121,3.940110515349786,train
9,3.6,5.8610080342049695,5.858107612319835,train
10,5.7,7.998535914241435,8.574703213308654,train
11,10.4,12.698478513441083,12.230585188069677,train
12,22.9,16.83773874824657,16.895798354027175,train
13,31.5,23.253884871890687,22.405298077176315,train
14,25.8,28.528075749179706,28.29920873938088,train
15,27.0,34.26027695278424,33.76879198374193,train
16,32.7,37.59447078619554,37.80441938473977,train
17,43.9,39.15014317832482,39.484651286554595,train
18,42.6,37.751017235665685,38.340432805967936,validation
19,34.2,34.19361515817719,34.569527782732436,validation
20,27.8,28.960508875063628,28.969735511281893,validation
21,21.7,23.11420792987336,22.62558972315907,validation
22,15.7,17.448526583143167,16.53637370719229,validation
23,12.4,12.545902095411547,11.367335399915017,validation
24,8.8,8.648632503270868,7.391163330238257,test
25,6.4,5.757656055801525,4.5730388532268496,test
26,4.4,3.7282515593959253,2.7088410200368473,test
27,3.1,2.3650207068708426,1.5454899813617065,test
28,2.6,1.480091756453989,0.8542491289493729,test
29,2.0,0.9202038956991618,0.45999504474187003,test
30,0.8,0.5723044065165428,0.2425834517619255,test
