t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.2,0.020723222460215143,0.009673373747054936,train
1,0.3,0.011860085822034728,0.009824406134897995,train
2,0.3,0.05281971850522754,0.1159841728758269,train
3,0.3,0.07203206962076582,0.3043619584238752,train
4,0.5,0.21112199072784094,0.5629640829641154,train
5,0.5,0.3423204543054878,0.8851210242325309,train
6,0.5,0.7007775959600049,1.2665625546177264,train
7,0.8,1.1137092644985516,1.7042079366751601,train
8,1.4,1.7954690720384012,2.195808334050458,train
9,1.6,2.5600129734012094,2.7400359954909184,train
10,2.4,3.469644739534156,3.3368386277085333,train
11,4.3,4.374344053687204,3.987994197461393,train
12,7.7,5.249776884543751,4.697864402033877,train
13,8.9,6.043573143587723,5.4743711152859795,train
14,6.9,6.774350465399282,6.330199556505233,train
15,5.5,7.488680881462909,7.2841246453738595,train
16,6.1,8.271025192951784,8.362087993695734,train
17,8.5,9.230113151080063,9.597136143943029,train
18,11.0,10.495238786096014,11.026587387782259,validation
19,12.5,12.198722423740067,12.684276072841895,validation
20,15.7,14.423125739375,14.586852585896773,validation
21,16.9,17.06231946461605,16.718213481644426,validation
22,19.2,19.56217332764046,19.02457498304353,validation
23,21.1,20.704963057656887,21.43210379346648,validation
24,18.7,19.119092289938013,23.87404368586297,test
25,14.2,14.968567030361015,26.297712755463603,test
26,11.1,10.343737746410719,28.65985973343817,test
27,7.4,6.710657145749312,30.92737283357312,test
28,4.2,4.229617785495784,33.073373761040514,test
29,2.4,2.6313492754865617,35.07975428742241,test
30,0.8,1.6274474161244923,36.929909924843685,test
