t,actual,full_fit_prediction,test_forecast_prediction,segment,lower_50,upper_50,lower_80,upper_80,lower_95,upper_95,raw_lower_50,raw_upper_50,raw_lower_80,raw_upper_80,raw_lower_95,raw_upper_95
0,0.4,0.39275981590161196,0.4078762035498476,train,0.3798600472823154,0.6309847923635848,0.30232330456555573,0.7670711083277573,0.07558082614138893,1.2886056974085924,0.3798600472823154,0.6309847923635848,0.30232330456555573,0.7670711083277573,0.07558082614138893,1.2886056974085924
1,0.6,0.6365373876216032,0.6135909902974263,train,0.3197022483651051,0.9420935472631147,0.22698010899504323,0.9585867315145832,0.05674502724876081,0.9638642022298124,0.3197022483651051,0.9420935472631147,0.22698010899504323,0.9585867315145832,0.05674502724876081,0.9638642022298124
2,0.9,0.9463703265905504,0.9420864021465915,train,0.8477635451986705,1.1166758818781906,0.6599237754952841,1.2158332716291493,0.4969248359700409,1.2660340201468314,0.8477635451986705,1.1166758818781906,0.6599237754952841,1.2158332716291493,0.4969248359700409,1.2660340201468314
3,1.7,1.5006233944258875,1.4801501227888008,train,1.2722188693180054,1.5031896311292006,1.0556868107640307,1.5847215246265893,1.021162347202423,1.7407265395465725,1.2722188693180054,1.5031896311292006,1.0556868107640307,1.5847215246265893,1.021162347202423,1.7407265395465725
4,2.5,2.321605681777633,2.3056065382183877,train,2.1510649340056,2.3096763459274836,1.9825927919054205,2.467753001443302,1.836608142885148,2.665815230830838,2.1510649340056,2.3096763459274836,1.9825927919054205,2.467753001443302,1.836608142885148,2.665815230830838
5,3.2,3.509804366147088,3.4881547054772635,train,3.0224024834354886,3.4219871668595534,2.89444027054593,3.5049133703489503,2.8376848659270837,3.7136958710919394,3.0224024834354886,3.4219871668595534,2.89444027054593,3.5049133703489503,2.8376848659270837,3.7136958710919394
6,3.9,4.989342055439165,4.976183536157258,train,4.586376251883857,4.982712031602763,4.418694763017741,5.187233335600064,4.299338976313467,5.430001634238242,4.586376251883857,4.982712031602763,4.418694763017741,5.187233335600064,4.299338976313467,5.430001634238242
7,6.9,6.493257796661271,6.495276723545477,train,6.181352303412753,6.454872241708884,5.988103531881801,6.580652753482498,5.939778632021664,7.003028093104318,6.181352303412753,6.454872241708884,5.988103531881801,6.580652753482498,5.939778632021664,7.003028093104318
8,8.7,7.516181835174665,7.53942255392073,train,7.322470669854288,7.662818612343409,7.1129489880946615,7.683859541430334,6.878768267639371,7.68751442572096,7.322470669854288,7.662818612343409,7.1129489880946615,7.683859541430334,6.878768267639371,7.68751442572096
9,7.3,7.624414477239305,7.658971300643666,train,7.450274329820311,8.102667599034973,7.321657544410117,8.41155948120007,6.985138976142455,8.843829571827905,7.450274329820311,8.102667599034973,7.321657544410117,8.41155948120007,6.985138976142455,8.843829571827905
10,6.4,6.8033348144019055,6.833287278034734,train,6.343945137621983,7.124960384437045,5.581563030792077,7.442492650067668,4.8920721299351735,8.167862014793212,6.343945137621983,7.124960384437045,5.581563030792077,7.442492650067668,4.8920721299351735,8.167862014793212
11,5.6,5.437319197124506,5.455567595198985,train,5.349175419256107,5.652107257555073,5.208374703211246,5.7212989364263835,5.09695773093799,5.962868920276537,5.349175419256107,5.652107257555073,5.208374703211246,5.7212989364263835,5.09695773093799,5.962868920276537
12,5.2,3.977677525920287,3.986468992682735,train,3.5866388829939666,4.0399166165636915,3.0624347978858952,4.332397542856529,2.976887852987862,4.391135681514249,3.5866388829939666,4.0399166165636915,3.0624347978858952,4.332397542856529,2.976887852987862,4.391135681514249
13,3.0,2.7165760007096345,2.719950287405101,train,2.6106113968540776,2.747975666715092,2.50659140001856,2.8151923007621416,2.437674903858292,2.848122180222352,2.6106113968540776,2.747975666715092,2.50659140001856,2.8151923007621416,2.437674903858292,2.848122180222352
14,1.3,1.7614407863532986,1.7619448634576793,train,1.616342239640622,2.1373380555208707,1.5192007223742743,2.3268888281300497,1.2486634551912164,2.55888907290369,1.616342239640622,2.1373380555208707,1.5192007223742743,2.3268888281300497,1.2486634551912164,2.55888907290369
15,0.8,1.0996085500679136,1.0986466273477935,train,0.9476796789073927,1.5199240130504543,0.8136014800652065,1.589334503120965,0.7565977665782677,1.9500546703586754,0.9476796789073927,1.5199240130504543,0.8136014800652065,1.589334503120965,0.7565977665782677,1.9500546703586754
16,0.5,0.6682496557149763,0.6667052389894997,train,0.5344390054696613,0.785580531685993,0.2981782867481089,1.1628169825879362,0.26215732445345874,1.3700717872976707,0.5344390054696613,0.785580531685993,0.2981782867481089,1.1628169825879362,0.26215732445345874,1.3700717872976707
17,0.4,0.3986305546592468,0.39705087688662516,train,0.3263738306685805,0.6119905883572518,0.0,0.8245318717473881,0.0,0.8837641054490605,0.3263738306685805,0.6119905883572518,0.0,0.8245318717473881,0.0,0.8837641054490605
18,0.3,0.23480645370621686,0.23346334808661628,validation,0.019275555954187434,0.3100288338286057,0.0,0.4740480563633375,0.0,0.491661011104059,0.019275555954187434,0.3100288338286057,0.0,0.4740480563633375,0.0,0.491661011104059
19,0.3,0.13713358723394634,0.13610747277991964,validation,0.0,0.21496166051293852,0.0,0.328805871018115,0.0,0.538103903064357,0.0,0.21496166051293852,0.0,0.328805871018115,0.0,0.538103903064357
20,0.3,0.0796320968121889,0.07890090555477773,validation,0.016834700308627822,0.19781221152275583,0.0,0.23592343127433665,0.0,0.3563343805092077,0.016834700308627822,0.19781221152275583,0.0,0.23592343127433665,0.0,0.3563343805092077
21,0.2,0.04606410056113439,0.04556738449477219,validation,0.0,0.11081936563249457,0.0,0.23629916891015224,0.0,0.42220771637616394,0.0,0.11081936563249457,0.0,0.23629916891015224,0.0,0.42220771637616394
22,0.3,0.026577683601462763,0.026251448966493715,validation,0.0,0.169120515839152,0.0,0.4529750285606779,0.0,0.7669513456288782,0.0,0.169120515839152,0.0,0.4529750285606779,0.0,0.7669513456288782
23,0.3,0.015308063449500153,0.015098936043284963,validation,0.0,0.3490871357595012,0.0,0.42365607827823254,0.0,0.44449838488128524,0.0,0.3490871357595012,0.0,0.42365607827823254,0.0,0.44449838488128524
24,0.3,0.008806816001538665,0.008675111927334918,test,0.0,0.08571448560991685,0.0,0.17389459958167608,0.0,0.27889065212495856,0.0,0.08571448560991685,0.0,0.17389459958167608,0.0,0.27889065212495856
25,0.2,0.005062659635892074,0.004980794653856797,test,0.00484667932179742,0.16960643940039918,0.0,0.2816528622093771,0.0,0.2975740530442594,0.00484667932179742,0.16960643940039918,0.0,0.2816528622093771,0.0,0.2975740530442594
26,0.2,0.002908779553517085,0.002858391081024429,test,0.0,0.1633768340797996,0.0,0.22265828590476613,0.0,0.24462291149978724,0.0,0.1633768340797996,0.0,0.22265828590476613,0.0,0.24462291149978724
27,0.2,0.0016706666070796657,0.0016398831868959017,test,0.0,0.1284619325817418,0.0,0.18842258945230417,0.0,0.28371811737260394,0.0,0.1284619325817418,0.0,0.18842258945230417,0.0,0.28371811737260394
28,0.2,0.0009593251605322211,0.0009406274471213228,test,0.055241910962858055,0.13711719580037945,0.0,0.3684316108765766,0.0,0.3812154968607886,0.055241910962858055,0.13711719580037945,0.0,0.3684316108765766,0.0,0.3812154968607886
29,0.1,0.000550773021778045,0.0005394678510122553,test,0.0,0.22956755587326605,0.0,0.4171467739266341,0.0,0.43160856713242,0.0,0.22956755587326605,0.0,0.4171467739266341,0.0,0.43160856713242
30,0.0,0.00031617894893645965,0.00030936859106592176,test,0.0,0.08101163109092034,0.0,0.2534408488589112,0.0,0.35312356722632626,0.0,0.08101163109092034,0.0,0.2534408488589112,0.0,0.35312356722632626
