round,spec_key,structure_name,fractional,observation_map,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,multi_split_blocks,multi_split_val_mean_mae,multi_split_val_std_mae,multi_split_penalty,rolling_val_error_std,rolling_val_metrics,stability_penalty,complexity_penalty,age_prior_penalty,score,params
1,SEIRS|fractional=0|obs=I,SEIRS,False,I,9,4,0.3592658609050335,0.3261637365999824,0.4346034105088765,0.155736750156375,0.18812326170136706,1.077982134519822,0.15524510393967883,0.19247173331599055,3,0.15461225135567636,0.04107209446744923,0.020536047233724614,0.11316739248266862,"{'1': {'mae': 0.18966229919742356, 'rmse': 0.24598345871041344, 'smape': 1.0168007001783268}, '2': {'mae': 0.14845199720482044, 'rmse': 0.18275983674988242, 'smape': 1.053565507612617}, '4': {'mae': 0.12762101541679252, 'rmse': 0.14867190448767578, 'smape': 1.159364197656206}}",0.022633478496533726,0.18,-0.01,0.3677817770859347,"{'b0': -1.3554191187045155, 'b1': 3.298030644508338, 'b2': 0.5684029088176918, 'sigma': 0.9489266599895492, 'gamma': 0.3682222796822609, 'omega': 0.23659722896949184, 'rho': 16.2673914711861, 'S0': 0.9672365779481846, 'E0': 0.01510291765579542, 'I0': 0.01766050439601983, 'R0': 0.0, 'fractional': 0.0}"
2,SEIRS|fractional=1|obs=I,SEIRS,True,I,10,4,0.364233740017027,0.3230529879783169,0.4339878310157172,0.14023797385648618,0.16942590592234,0.8492983737807329,0.14029894882387353,0.1769023423462317,3,0.13818328247173783,0.05050178293094608,0.02525089146547304,0.10674792319195187,"{'1': {'mae': 0.1780507385849295, 'rmse': 0.23984242647697313, 'smape': 0.7989753700308523}, '2': {'mae': 0.1330875133123227, 'rmse': 0.16364007360360724, 'smape': 0.8127233424264364}, '4': {'mae': 0.10975859457436844, 'rmse': 0.1272245269581147, 'smape': 0.8578233346744231}}",0.021349584638390373,0.20500000000000002,-0.0075,0.38228375857560126,"{'b0': -1.20530100581918, 'b1': 3.336648558227095, 'b2': 0.48882307135406583, 'sigma': 0.9480198070138608, 'gamma': 0.41166248725539345, 'omega': 0.22686623342121348, 'rho': 17.650363176700882, 'alpha': 0.9752956157251265, 'S0': 0.967748624999922, 'E0': 0.014542682664454966, 'I0': 0.01770869233562298, 'R0': 0.0, 'fractional': 1.0}"
1,SIR|fractional=0|obs=I,SIR,False,I,6,3,0.3262277895515866,0.34926258975920044,0.5047619993322117,0.3965958251752711,0.424990753985254,0.9777102022440083,0.3311023376777121,0.3685837729507342,3,0.3177226603852765,0.1285867103599618,0.0642933551799809,0.16186336867979495,"{'1': {'mae': 0.33967613499769816, 'rmse': 0.3778967111718435, 'smape': 0.8884274152151242}, '2': {'mae': 0.3354646654554229, 'rmse': 0.3765568658380078, 'smape': 0.9289027261852709}, '4': {'mae': 0.31816621258001526, 'rmse': 0.35129774184235135, 'smape': 0.9526643197620999}}",0.03237267373595899,0.12,0.0,0.5343886893012164,"{'b0': 0.045760760632281614, 'b1': 1.4866889991363572, 'b2': -1.631747830135978, 'gamma': 0.1008090075486544, 'rho': 9.417968006128316, 'S0': 0.9679792957110686, 'I0': 0.032020704288931515, 'R0': 0.0, 'fractional': 0.0}"
2,SIR|fractional=1|obs=I,SIR,True,I,7,3,0.3200097082444434,0.3311019985253678,0.48313875073507156,0.3553438444358289,0.38194144122762713,0.9323847859493111,0.3203268529170069,0.3526342786058747,3,0.3082005827578439,0.1067698920368304,0.0533849460184152,0.14743310073619478,"{'1': {'mae': 0.32015336878452505, 'rmse': 0.3510615650843428, 'smape': 0.878037771717778}, '2': {'mae': 0.3160189955605964, 'rmse': 0.34900378594979475, 'smape': 0.9188835192254489}, '4': {'mae': 0.32480819440589925, 'rmse': 0.35783748478348665, 'smape': 0.9652382450103081}}",0.02948662014723896,0.14500000000000002,0.0025,0.538572148923498,"{'b0': -0.3523682027680104, 'b1': 2.1613932972499397, 'b2': -0.7764320899872015, 'gamma': 0.37536976776883113, 'rho': 17.52978326383778, 'alpha': 0.7157828502971288, 'S0': 0.9736041896440614, 'I0': 0.02639581035593855, 'R0': 0.0, 'fractional': 1.0}"
1,SEIR|fractional=0|obs=I,SEIR,False,I,8,4,0.39912175608214684,0.3620143398450796,0.5127170215840978,0.4015646938504802,0.42978343175350586,0.9836111677294366,0.33866708810900104,0.37513436616620305,3,0.3253791613466074,0.12788874181363635,0.06394437090681818,0.16125905728724152,"{'1': {'mae': 0.3478244750110202, 'rmse': 0.385032935952148, 'smape': 0.9012170395554067}, '2': {'mae': 0.3432058517780418, 'rmse': 0.3832305567460944, 'smape': 0.9414249842206134}, '4': {'mae': 0.32497093753794115, 'rmse': 0.35713960580036697, 'smape': 0.9646059407965341}}",0.03225181145744831,0.16,-0.005,0.5765753437108738,"{'b0': 0.6372192862767299, 'b1': 2.101260352388264, 'b2': -1.846715155639383, 'sigma': 0.922640141962166, 'gamma': 0.10041036819414124, 'rho': 9.425358353803462, 'S0': 0.9600024991703532, 'E0': 0.019962954446326144, 'I0': 0.020034546383320837, 'R0': 0.0, 'fractional': 0.0}"
2,SEIHR|fractional=0|obs=I+H,SEIHR,False,I+H,10,5,0.4253634828267997,0.3702910055711024,0.5188468779910698,0.3924629706457952,0.42107451074799085,0.9726111572931236,0.32733172954046297,0.36533072039346576,3,0.3141565696615406,0.12243209188295331,0.06121604594147666,0.161999939504357,"{'1': {'mae': 0.33937759310679516, 'rmse': 0.3770248268347492, 'smape': 0.8892200047390976}, '2': {'mae': 0.32579560694023846, 'rmse': 0.3696203029116317, 'smape': 0.9187272689544215}, '4': {'mae': 0.3168219885743553, 'rmse': 0.3493470314340164, 'smape': 0.9516338553512557}}",0.0323999879008714,0.20500000000000002,0.0,0.6127726035038887,"{'b0': 0.7483243752651052, 'b1': 1.994548338062217, 'b2': -1.6886074367637411, 'sigma': 0.9403773918864802, 'eta': 0.10133548979671264, 'delta': 0.8810845778386164, 'rho': 9.03752098860045, 'S0': 0.905796199885824, 'E0': 0.018732626827090346, 'I0': 0.01495748314410435, 'H0': 0.060513690142981365, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=1|obs=I,SEIR,True,I,9,4,0.4065392043988083,0.3646509661246028,0.5127788778668136,0.4249662546561571,0.4517667367752198,1.011679005156961,0.34876548873584917,0.38594750227013846,3,0.33487446309732305,0.1330107865067417,0.06650539325337085,0.16521016979574416,"{'1': {'mae': 0.3563045468308745, 'rmse': 0.39371270597314445, 'smape': 0.911322881143561}, '2': {'mae': 0.3528742698722647, 'rmse': 0.39356798564942946, 'smape': 0.9527605227679152}, '4': {'mae': 0.3371176495044084, 'rmse': 0.3705618151878415, 'smape': 0.9806233212430457}}",0.033042033959148835,0.185,-0.0025,0.6169218903098428,"{'b0': 0.7221416579665387, 'b1': 2.141692381624773, 'b2': -1.9400923016551987, 'sigma': 0.9228251333965269, 'gamma': 0.10825011475480667, 'rho': 9.695252792831804, 'alpha': 0.9840595648072474, 'S0': 0.9600243070839762, 'E0': 0.019901031013456496, 'I0': 0.02007466190256738, 'R0': 0.0, 'fractional': 1.0}"
1,SEIHR|fractional=0|obs=I,SEIHR,False,I,10,5,0.41545333042463195,0.36135817723056,0.5144171034075822,0.4038880781767967,0.4320188206781025,0.9863604919168839,0.33089672412921595,0.3708311786957801,3,0.3167736495338732,0.13491724533061966,0.06745862266530983,0.1673295646371379,"{'1': {'mae': 0.3385534641708726, 'rmse': 0.3794467393910889, 'smape': 0.8821594103481006}, '2': {'mae': 0.33490047589337635, 'rmse': 0.3783066248351271, 'smape': 0.9236633083125919}, '4': {'mae': 0.31923623232339876, 'rmse': 0.35474017186112433, 'smape': 0.9498301060368973}}",0.03346591292742759,0.2,0.0,0.6176981851266106,"{'b0': 0.8947026772210346, 'b1': 2.1988336220072298, 'b2': -1.868004257168932, 'sigma': 0.919720311559607, 'eta': 0.10020521259520306, 'delta': 0.4999513634286161, 'rho': 10.996198776586752, 'S0': 0.823088061531833, 'E0': 0.016237118245127025, 'I0': 0.016107173822623336, 'H0': 0.14456764640041678, 'R0': 0.0, 'fractional': 0.0}"
2,SEIHR|fractional=1|obs=I,SEIHR,True,I,11,5,0.4219947195106207,0.3712592310181603,0.5226048856731571,0.4093115924980947,0.43674239130956777,0.9936820324368577,0.34154481048064317,0.37817375126898584,3,0.3280996460955366,0.1294313099836349,0.06471565499181745,0.1622920166082997,"{'1': {'mae': 0.34931146776739774, 'rmse': 0.3866578806738907, 'smape': 0.9029033803341362}, '2': {'mae': 0.34625498759488527, 'rmse': 0.3862696732197766, 'smape': 0.9449536376638896}, '4': {'mae': 0.32906797607964666, 'rmse': 0.36159369991329027, 'smape': 0.9701653551419614}}",0.03245840332165994,0.22500000000000003,0.0025,0.652773704409014,"{'b0': 0.7180420844547936, 'b1': 2.109036256985283, 'b2': -1.520317450683266, 'sigma': 0.9434670405353498, 'eta': 0.108868045783401, 'delta': 0.49995711302722545, 'rho': 11.670541250502522, 'alpha': 0.985203475882402, 'S0': 0.8065901195380366, 'E0': 0.015221061151751553, 'I0': 0.01496559213661099, 'H0': 0.16322322717360077, 'R0': 0.0, 'fractional': 1.0}"
2,SEIAR|fractional=1|obs=I,SEIAR,True,I,12,5,0.4446139530548282,0.3672988452831931,0.5135090901961635,0.4241366103935234,0.4511358279165246,1.010437591587476,0.3468741395490788,0.3842590179187386,3,0.3330297709197288,0.132794915538751,0.0663974577693755,0.16525718625772057,"{'1': {'mae': 0.35340631097162695, 'rmse': 0.3908796583107434, 'smape': 0.9078215883984413}, '2': {'mae': 0.3516080171462115, 'rmse': 0.3925899062205785, 'smape': 0.9506135806733843}, '4': {'mae': 0.3356080905293978, 'rmse': 0.36930748922489387, 'smape': 0.9780067285720079}}",0.033051437251544115,0.235,0.0025,0.6699786659406484,"{'b0': 0.7134454562357625, 'b1': 2.5006888142490724, 'b2': -2.126146289709251, 'sigma': 0.9295843816041702, 'p_asym': 0.04092840934306206, 'gamma_i': 0.10677318059371883, 'gamma_a': 0.8062448219184501, 'rho': 10.829887639389339, 'alpha': 0.9862717549918032, 'S0': 0.8922800615467251, 'E0': 0.018522397567748164, 'I0': 0.01874762853711724, 'A0': 0.07044991234840949, 'R0': 0.0, 'fractional': 1.0}"
