t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.1,0.0012281431808655505,0.13326523746850233,train
1,0.2,0.0018707216524243304,0.1338075333222254,train
2,0.1,0.006485680341872941,0.1454558333922098,train
3,0.2,0.011154394318968763,0.16812089271694147,train
4,0.5,0.0382119664239617,0.21275723555836254,train
5,0.4,0.07002718428804741,0.29693760947263687,train
6,0.3,0.22442341006074756,0.4522654060187491,train
7,0.6,0.4012290619494153,0.7337127194099005,train
8,1.3,1.0972572206550746,1.2256804210648726,train
9,1.9,1.6982295785123014,2.011669203480801,train
10,3.0,3.3740019809347728,3.028482153907385,train
11,3.8,3.734480560289793,3.8165735016997346,train
12,5.4,4.4971393914218085,3.8825619569342202,train
13,3.9,3.858172011074412,3.8693100709437345,train
14,3.2,3.9084647648076802,3.892220158308096,train
15,2.5,3.5377550200315038,3.8838149471561474,train
16,3.1,3.4944404274742262,3.888680580382296,train
17,4.1,3.2960521723642513,3.888268533751377,train
18,3.1,3.2293220486760545,3.8878021382636776,validation
19,4.0,3.1070605451858393,3.8866908433297853,validation
20,4.6,3.039581936611357,3.8850497707926586,validation
21,3.9,2.954199192264241,3.883010463638687,validation
22,4.7,2.8930665977500203,3.8807330100603368,validation
23,4.3,2.8277489718458684,3.8783591902073558,validation
24,3.4,2.7741867300963676,3.8759892905817552,test
25,2.7,2.7211229187593275,3.873681723365942,test
26,2.3,2.6744695952366477,3.8714641729512027,test
27,1.3,2.6296767340967055,3.869345787311747,test
28,0.9,2.5888503550679514,3.867326070413802,test
29,0.7,2.5500829979446515,3.8654001859630323,test
30,0.3,2.5140566775211637,3.86356173695065,test
