t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.2,0.27422746323154373,0.2741453081197614,train
1,0.2,0.27422746323154373,0.2741453081197614,train
2,0.3,0.27422746323154373,0.2741453081197614,train
3,0.3,0.27422746323154373,0.2741453081197614,train
4,0.5,0.602077023061748,0.6018978535214582,train
5,0.8,0.6818850206697928,0.6817156887212634,train
6,0.9,0.9710295271167168,0.9707567742431957,train
7,1.4,1.3284043886903383,1.3280462268379212,train
8,2.1,1.9468251912058798,1.94626992688967,train
9,2.9,2.9153651642755367,2.9145381612715306,train
10,4.1,4.433043156116116,4.4318101154033345,train
11,6.7,6.403050855734642,6.401473664133315,train
12,8.9,7.82984801520611,7.828472924053592,train
13,6.9,6.87337955905727,6.873123646898321,train
14,5.4,6.033795136530613,6.034416068875315,train
15,4.2,5.29670190687221,5.297974900994032,train
16,3.9,4.649757475363783,4.651537797933351,train
17,3.5,4.081658333525677,4.083763761686256,train
18,3.5,3.583249944676988,3.5856388882749424,train
19,3.4,3.145261474996155,3.147731956401214,train
20,3.3,2.761459251094838,2.7641065777797538,train
21,3.3,2.423603409757359,2.4261397339007944,train
22,2.7,2.1281814786944686,2.130854579489843,train
23,2.1,1.86756095571861,1.8700098079818555,train
24,1.9,1.6400120320744946,1.6425327524876436,train
25,1.7,1.4392513131680678,1.441558079441971,train
26,1.7,1.2636902764526219,1.2659551307538652,train
27,1.3,1.109216559676997,1.1113307202535223,train
28,0.9,0.9737538079166489,0.9757543699301324,train
29,0.7,0.8548006013140858,0.8566744400591323,train
30,0.5,0.7503835840920566,0.7521332760053299,train
31,0.4,0.65872130291155,0.6603491638565787,validation
32,0.3,0.5782559155349339,0.5797656091886545,validation
33,0.3,0.5076196887101757,0.5090158033434004,validation
34,0.3,0.4456119534926626,0.44689971887269303,validation
35,0.2,0.39117870613046385,0.3923637681566425,validation
36,0.2,0.34339469332365585,0.3444829343949376,validation
37,0.2,0.30144768502964076,0.30244508211830895,validation
38,0.2,0.26462466827130915,0.26553718213810473,validation
39,0.2,0.23229972739566038,0.2331332174501542,validation
40,0.2,0.20392340479824728,0.20468356499170917,validation
41,0.1,0.17901336127429546,0.17970567315776698,test
42,0.1,0.15714617724364846,0.15777587695513526,test
43,0.1,0.13795015548787856,0.13852221196703782,test
44,0.1,0.12109900306112957,0.12161810524193602,test
45,0.1,0.10630628498025493,0.106776836094083,test
46,0.1,0.0933205554184201,0.09374667286218795,test
47,0.1,0.08192108364248037,0.08230660313786571,test
48,0.1,0.07191410204385806,0.07226258504173137,test
49,0.1,0.06312951248715519,0.06344425596279336,test
50,0.1,0.055417994991195076,0.05570204293610565,test
51,0.0,0.04864846959601121,0.048904625646064716,test
