t,actual,full_fit_prediction,test_forecast_prediction,segment
0,0.4,0.9286147002684836,0.6482253011349596,train
1,0.2,0.7282562138729629,0.5686444397743748,train
2,0.6,0.9623368674059087,0.5083346509518781,train
3,0.6,0.895129154918106,0.4745289432041812,train
4,0.8,1.2332073042735976,0.4777214143049204,train
5,0.6,1.2771378990699063,0.5402185564157322,train
6,0.8,1.795928093339625,0.7039561559696598,train
7,1.5,2.0021125733041045,1.04373691802213,train
8,2.1,2.825558549130459,1.6803461164768179,train
9,2.6,3.2907355253914337,2.7717924758784265,train
10,3.6,4.576067155313526,4.4256846424347955,train
11,4.6,5.411838552466777,6.498677906816316,train
12,10.2,7.2678646118469565,8.56014003925958,train
13,13.9,8.486757684990529,10.368734412259355,train
14,12.2,10.767503906976264,11.809364354057998,train
15,9.7,12.067298393459744,12.84512224656253,train
16,11.0,14.128635203384825,13.488339906302555,train
17,12.7,14.775502643653022,13.777132295718461,train
18,15.7,15.599506711061705,13.763288406497608,validation
19,14.4,14.836812087166017,13.50221853563176,validation
20,14.3,13.85087826691853,13.047984373977208,validation
21,14.0,11.739736165827013,12.450078733489509,validation
22,12.1,9.5645362387149,11.75190026571439,validation
23,8.4,7.131171983312366,10.990228764286224,validation
24,3.3,5.043455495868365,10.195326443566238,test
25,1.1,3.2918457940057637,9.391403388405086,test
26,0.3,2.0265352134519556,8.5972714756823,test
27,0.1,1.1622388745849401,7.827071959749828,test
28,0.3,0.6295379567454886,7.091004387827546,test
29,0.1,0.32116770672460465,6.396013730168679,test
30,0.0,0.15585329789969235,5.746412364685415,test
