delay,validation_mae,validation_rmse,validation_smape
2,0.1265093238201701,0.15792965986799057,0.6239083886699296
1,0.12970763873978688,0.15370750694017069,0.6026874981664533
3,0.21688267277036188,0.23461131460064702,1.309416804748245
0,0.2660740974302714,0.27876450154416854,1.7935261244630858
